,MATCH_ID,SCORE
1,Matches/MatchScorecard_ODI.asp?MatchCode=3810,32
2,Matches/MatchScorecard_ODI.asp?MatchCode=3811,16
12,Matches/MatchScorecard_ODI.asp?MatchCode=4193,12
13,Matches/MatchScorecard_ODI.asp?MatchCode=4198,8
16,Matches/MatchScorecard_ODI.asp?MatchCode=4204,24
35,Matches/MatchScorecard_ODI.asp?MatchCode=4420,8
