,Match_id,Score,Overs,Maidens,Wicket,Economy
0,Matches/MatchScorecard_ODI.asp?MatchCode=4295,50,9.0,0,2,4.78
1,Matches/MatchScorecard_ODI.asp?MatchCode=4349,71,9.0,0,3,8.56
2,Matches/MatchScorecard_ODI.asp?MatchCode=4080,-6,5.0,0,0,9.20
3,Matches/MatchScorecard_ODI.asp?MatchCode=4116,0,2.0,0,0,7.00
4,Matches/MatchScorecard_ODI.asp?MatchCode=4124,25,4.0,0,1,3.75
5,Matches/MatchScorecard_ODI.asp?MatchCode=4230,27,9.0,0,1,4.22
6,Matches/MatchScorecard_ODI.asp?MatchCode=4286,54,10.0,1,2,4.70
7,Matches/MatchScorecard_ODI.asp?MatchCode=4307,52,8.0,1,2,7.13
8,Matches/MatchScorecard_ODI.asp?MatchCode=4311,50,7.0,0,2,5.86
9,Matches/MatchScorecard_ODI.asp?MatchCode=4314,46,9.0,0,2,8.67
10,Matches/MatchScorecard_ODI.asp?MatchCode=4325,77,10.0,1,3,7.20
11,Matches/MatchScorecard_ODI.asp?MatchCode=4335,27,8.0,0,1,4.13
12,Matches/MatchScorecard_ODI.asp?MatchCode=4345,-4,7.0,0,0,8.43
13,Matches/MatchScorecard_ODI.asp?MatchCode=4296,0,5.0,0,0,5.80
14,Matches/MatchScorecard_ODI.asp?MatchCode=4214,6,7.0,1,0,4.14
15,Matches/MatchScorecard_ODI.asp?MatchCode=4217,81,10.0,1,3,4.50
16,Matches/MatchScorecard_ODI.asp?MatchCode=4218,33,10.0,2,1,5.10
17,Matches/MatchScorecard_ODI.asp?MatchCode=4250,0,7.0,0,0,6.14
18,Matches/MatchScorecard_ODI.asp?MatchCode=4251,-2,6.0,0,0,7.33
19,Matches/MatchScorecard_ODI.asp?MatchCode=4252,25,10.0,0,1,4.80
20,Matches/MatchScorecard_ODI.asp?MatchCode=4416,79,7.0,0,3,3.14
21,Matches/MatchScorecard_ODI.asp?MatchCode=4420,104,6.3,0,4,6.31
