name,batting_avg,batting_strike_rate,MRA,outrate,BRPI,innings_batted,bowling_avg,bowling_sr,bowling_er,bowling_outrate,maidens,innings_bowled
Taijul Islam,21.0,0.8181818181818182,0.0,0.03896103896103896,11.333333333333334,3,75.5,120.0,3.775,0.008333333333333333,3.0,9
Saqib Mahmood,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
Taskin Ahmed,5.857142857142857,0.45054945054945056,0.0,0.07692307692307693,1.1428571428571428,7,40.666666666666664,37.0,6.594594594594595,0.02702702702702703,2.0,31
Liam Plunkett,22.928571428571427,1.0541871921182266,0.037037037037037035,0.04597701149425287,11.851851851851851,27,28.79746835443038,29.17974683544304,5.921395106715252,0.03427034530626409,11.0,87
Rumman Raees,13.5,1.173913043478261,0.0,0.08695652173913043,10.0,2,25.333333333333332,24.5,6.204081632653061,0.04081632653061224,0.0,9
Shafiul Islam,10.307692307692308,0.6568627450980392,0.0,0.06372549019607843,3.0476190476190474,21,34.096774193548384,32.670967741935485,6.261848341232227,0.03060821484992101,9.0,60
Adam Milne,21.0,1.0434782608695652,0.0,0.049689440993788817,34.0,2,40.93333333333333,43.12,5.695732838589982,0.02319109461966605,3.0,39
Mohammad Nabi,28.829787234042552,0.8567815365159659,0.10112359550561797,0.02971862156180841,13.752808988764045,89,31.225,43.37,4.3198063177311505,0.023057412958266084,34.0,120
Liam Dawson,7.0,0.8235294117647058,0.0,0.11764705882352941,4.0,1,32.0,28.0,6.857142857142857,0.03571428571428571,0.0,2
Aftab Alam,20.0,0.8,0.0,0.04,12.5,4,20.863636363636363,26.072727272727267,4.801255230125523,0.038354253835425386,7.0,27
Washington Sundar,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
Soumya Sarkar,36.08695652173913,0.98868374032162,0.20833333333333334,0.0273972602739726,21.916666666666668,48,37.375,36.75,6.1020408163265305,0.027210884353741496,0.0,14
Rassie van der Dussen,67.9,0.8170878459687124,0.4444444444444444,0.012033694344163659,28.88888888888889,9,0.0,0.0,0.0,0.0,0.0,0
Sean Terry,8.0,0.48484848484848486,0.0,0.06060606060606061,2.4,5,0.0,0.0,0.0,0.0,0.0,0
Abu Hider,1.0,0.09090909090909091,0.0,0.09090909090909091,0.0,1,25.0,27.0,5.555555555555555,0.037037037037037035,1.0,2
Daniel Christian,21.0,0.8892508143322475,0.0,0.04234527687296417,11.0,10,30.166666666666668,37.36666666666666,4.843889384478144,0.02676181980374666,4.0,19
Asad Shafiq,26.53061224489796,0.6760270410816432,0.1111111111111111,0.02548101924076963,8.555555555555555,54,0.0,0.0,9.0,0.0,0.0,2
Tim Paine,27.677419354838708,0.7102649006622517,0.0967741935483871,0.02566225165562914,13.935483870967742,31,0.0,0.0,0.0,0.0,0.0,0
Marlon Samuels,33.64779874213836,0.7475199105770575,0.2,0.022216012295654605,17.575,160,45.13414634146341,55.836585365853665,4.849954134451579,0.017909404621500022,21.0,134
Noor Ali Zadran,25.565217391304348,0.6363636363636364,0.08163265306122448,0.024891774891774892,11.26530612244898,49,0.0,0.0,0.0,0.0,0.0,0
Imam-ul-Haq,52.096774193548384,0.8014888337468983,0.3333333333333333,0.015384615384615385,19.09090909090909,33,0.0,0.0,0.0,0.0,0.0,0
Ajinkya Rahane,36.282051282051285,0.7845855281397283,0.2682926829268293,0.02162461879678403,16.70731707317073,82,0.0,0.0,0.0,0.0,0.0,0
Shikhar Dhawan,44.231404958677686,0.9368107824260459,0.34959349593495936,0.021179765447225624,26.40650406504065,123,0.0,0.0,0.0,0.0,0.0,0
Colin de Grandhomme,29.416666666666668,1.103125,0.21052631578947367,0.0375,21.157894736842106,19,54.8235294117647,64.23529411764706,5.1208791208791204,0.015567765567765568,4.0,42
Ambati Rayudu,49.03030303030303,0.7892682926829269,0.34285714285714286,0.016097560975609757,21.714285714285715,35,37.0,36.2,6.132596685082873,0.027624309392265192,1.0,9
Kagiso Rabada,18.5,0.7824773413897281,0.0,0.04229607250755287,7.857142857142857,14,36.59375,41.175,5.332422586520948,0.024286581663630846,11.0,73
Mitchell Starc,15.291666666666666,0.9017199017199017,0.0,0.05896805896805897,5.785714285714286,28,29.483333333333334,32.2,5.4937888198757765,0.031055900621118012,16.0,91
Steven Finn,13.6,0.6666666666666666,0.0,0.049019607843137254,4.428571428571429,14,36.857142857142854,39.107142857142854,5.654794520547945,0.025570776255707764,10.0,67
Navdeep Saini,53.0,0.9636363636363636,0.0,0.01818181818181818,20.0,2,0.0,0.0,6.444444444444445,0.0,0.0,5
Shadab Khan,29.545454545454547,0.6944444444444444,0.0,0.023504273504273504,13.0,8,31.103448275862068,36.889655172413796,5.058889512058328,0.0271078706300243,4.0,41
Nurul Hasan,34.0,0.9714285714285714,0.0,0.02857142857142857,14.0,2,0.0,0.0,0.0,0.0,0.0,0
Naveen -ul-Haq,9.0,0.45,0.0,0.05,1.3333333333333333,3,22.5,25.5,5.294117647058823,0.0392156862745098,1.0,4
Mark Adair,18.0,0.9529411764705882,0.0,0.052941176470588235,17.2,5,38.714285714285715,35.52857142857143,6.537997587454765,0.028146361077603536,3.0,12
Aiden Markram,28.863636363636363,0.8512064343163539,0.08695652173913043,0.029490616621983913,15.826086956521738,23,44.0,40.0,6.6,0.025,0.0,6
Steve Smith,42.43010752688172,0.8661106233538192,0.35555555555555557,0.020412642669007903,18.044444444444444,90,33.0,37.51428571428572,5.277989337395278,0.026656511805026654,1.0,40
Axar Patel,16.454545454545453,0.9731182795698925,0.0,0.05913978494623656,7.2727272727272725,11,32.63157894736842,42.978947368421046,4.555473916238061,0.023267205486162137,4.0,35
Kesrick Williams,19.0,0.76,0.0,0.04,0.8,5,58.0,75.0,4.64,0.013333333333333334,0.0,7
Umesh Yadav,13.166666666666666,0.7314814814814815,0.0,0.05555555555555555,3.8,10,40.06666666666667,37.6,6.3936170212765955,0.026595744680851064,4.0,73
Adam Zampa,8.357142857142858,0.6802325581395349,0.0,0.08139534883720931,2.923076923076923,13,43.13636363636363,48.08181818181819,5.382870107770845,0.02079788239742862,0.0,55
Andrew Tye,14.25,1.1875,0.0,0.08333333333333333,4.571428571428571,7,32.5,31.95,6.103286384976526,0.03129890453834116,1.0,7
Lendl Simmons,35.283018867924525,0.7353519465198585,0.2641509433962264,0.020841525756979944,17.88679245283019,53,163.0,150.0,6.52,0.006666666666666667,0.0,12
Tabraiz Shamsi,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,21
Nasir Hossain,31.125,0.8006430868167203,0.125,0.02572347266881029,13.45,40,75.125,91.725,4.9141455437448895,0.010902153175252113,4.0,43
Sabbir Rahman,27.595744680851062,0.9198581560283688,0.10638297872340426,0.03333333333333333,16.085106382978722,47,99.0,87.2,6.811926605504587,0.01146788990825688,0.0,21
Ish Sodhi,11.571428571428571,0.8350515463917526,0.0,0.07216494845360824,5.714285714285714,7,43.0,39.3,6.564885496183206,0.02544529262086514,3.0,32
Nathan Lyon,25.666666666666668,0.9506172839506173,0.0,0.037037037037037035,13.333333333333334,3,40.083333333333336,49.5,4.858585858585859,0.020202020202020204,4.0,29
Jacob Mulder,7.5,1.3636363636363635,0.0,0.0,4.0,2,0.0,0.0,9.0,0.0,0.0,4
Matthew Wade,26.953125,0.8202567760342369,0.125,0.030432715168806468,10.96875,64,0.0,0.0,0.0,0.0,0.0,0
Ed Joyce,38.78125,0.7204644412191582,0.25757575757575757,0.01857764876632801,17.666666666666668,66,0.0,0.0,0.0,0.0,0.0,0
Usman Shinwari,6.0,3.0,0.0,0.5,1.5,4,0.0,0.0,5.3,0.0,0.0,17
Lorcan Tucker,23.0,0.7340425531914894,0.16666666666666666,0.031914893617021274,8.666666666666666,6,0.0,0.0,0.0,0.0,0.0,0
Dawlat Zadran,23.318181818181817,0.8142857142857143,0.0,0.03492063492063492,13.619047619047619,21,33.96363636363636,37.87636363636364,5.380184331797234,0.02640168970814132,27.0,80
Mahmudullah,34.95575221238938,0.7653555512497578,0.17475728155339806,0.02189498159271459,15.78640776699029,103,47.37096774193548,54.096774193548384,5.254025044722719,0.018485390578413835,12.0,136
Luke Ronchi,26.173076923076923,1.1524132091447925,0.09433962264150944,0.04403048264182896,16.037735849056602,53,0.0,0.0,0.0,0.0,0.0,0
Trent Boult,9.9375,0.8112244897959183,0.0,0.08163265306122448,6.857142857142857,14,27.576271186440678,32.30847457627118,5.1211835064526285,0.030951631518203758,23.0,90
Imran Tahir,11.214285714285714,0.785,0.0,0.07,5.294117647058823,17,27.97142857142857,35.98285714285714,4.66412577417818,0.027791011592821976,10.0,104
Abdur Razzak,17.545454545454547,0.7934224049331963,0.0,0.045220966084275435,7.361702127659575,47,34.83870967741935,45.0516129032258,4.639839610482601,0.022196763568666764,36.0,152
Jasprit Bumrah,19.0,0.9047619047619048,0.0,0.047619047619047616,14.0,1,49.2,53.4,5.52808988764045,0.018726591760299626,2.0,64
Gary Wilson,24.839506172839506,0.7216642754662841,0.12658227848101267,0.029053084648493543,10.784810126582279,79,0.0,0.0,0.0,0.0,0.0,0
Xavier Marshall,20.714285714285715,0.661345496009122,0.029411764705882353,0.03192702394526796,9.941176470588236,34,0.0,0.0,10.0,0.0,0.0,2
Deepak Chahar,18.0,0.8181818181818182,0.0,0.045454545454545456,2.0,2,42.5,42.0,6.071428571428571,0.023809523809523808,1.0,3
KL Rahul,48.458333333333336,0.8731231231231231,0.5,0.018018018018018018,27.1,20,0.0,0.0,0.0,0.0,0.0,0
Umar Gul,12.35135135135135,0.7418831168831169,0.0,0.060064935064935064,6.0,38,35.71875,39.225,5.463671128107074,0.025493945188017845,19.0,128
Peter Chase,11.666666666666666,0.875,0.0,0.075,3.0,6,40.0,36.6,6.557377049180328,0.0273224043715847,0.0,24
Umar Akmal,36.35294117647059,0.8614441037078339,0.22784810126582278,0.023696682464454975,17.59493670886076,79,0.0,0.0,0.0,0.0,0.0,0
Kieron Pollard,29.51219512195122,0.953882538431218,0.15476190476190477,0.03232163973196689,16.404761904761905,84,41.56818181818182,43.10454545454546,5.786143625434988,0.023199409469577135,2.0,77
Mominul Haque,22.708333333333332,0.7414965986394558,0.041666666666666664,0.0326530612244898,10.25,24,27.142857142857142,33.42857142857143,4.871794871794871,0.029914529914529916,1.0,12
B J Watling,27.25,0.689873417721519,0.21739130434782608,0.02531645569620253,10.869565217391305,23,0.0,0.0,0.0,0.0,0.0,0
Wayne Parnell,24.0,0.7912087912087912,0.06666666666666667,0.03296703296703297,13.6,15,33.0,35.53333333333333,5.5722326454033775,0.028142589118198873,10.0,61
Parvez Rasool,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
Barry McCarthy,10.571428571428571,0.6218487394957983,0.0,0.058823529411764705,4.142857142857143,14,29.25,28.106250000000003,6.244162775183455,0.0355792750722704,6.0,30
Afsar Zazai,21.333333333333332,0.5470085470085471,0.06666666666666667,0.02564102564102564,4.0,15,0.0,0.0,0.0,0.0,0.0,0
Moeen Ali,26.984375,1.0391095066185319,0.12903225806451613,0.03850782190132371,15.935483870967742,62,44.863013698630134,50.794520547945204,5.299352750809062,0.019687162891046387,8.0,96
Barinder Sran,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6
Jhye Richardson,18.4,0.8846153846153846,0.0,0.04807692307692308,9.333333333333334,3,45.0,44.666666666666664,6.044776119402985,0.022388059701492536,3.0,13
Anrich Nortje,9.0,0.47368421052631576,0.0,0.05263157894736842,0.0,1,16.0,21.15,4.539007092198582,0.047281323877068564,0.0,7
Jos Butler,44.47560975609756,1.199671052631579,0.3253012048192771,0.026973684210526316,24.433734939759034,83,0.0,0.0,0.0,0.0,0.0,0
Ravindra Jadeja,34.06060606060606,0.863618901267768,0.15873015873015872,0.025355359200922013,15.015873015873016,63,41.29126213592233,50.359223300970875,4.919606709080393,0.019857335646809332,27.0,161
Sheldon Cottrell,14.0,0.7777777777777778,0.0,0.05555555555555555,16.0,3,31.476190476190474,32.62857142857143,5.788091068301226,0.030647985989492116,2.0,33
Peter Handscomb,35.529411764705884,0.9773462783171522,0.2222222222222222,0.02750809061488673,12.222222222222221,18,0.0,0.0,0.0,0.0,0.0,0
Denesh Ramdin,25.428571428571427,0.7997004867090978,0.1111111111111111,0.0314488955447398,11.694444444444445,72,0.0,0.0,0.0,0.0,0.0,0
Mushfiqur Rahim,36.732919254658384,0.7909589407516383,0.27672955974842767,0.02153270028086131,15.471698113207546,159,0.0,0.0,0.0,0.0,0.0,0
Hussain Talat,2.0,0.14285714285714285,0.0,0.07142857142857142,0.0,1,0.0,0.0,8.0,0.0,0.0,1
Hazratullah Zazai,23.533333333333335,0.8847117794486216,0.06666666666666667,0.03759398496240601,16.933333333333334,15,0.0,0.0,0.0,0.0,0.0,0
Faheem Ashraf,14.727272727272727,0.8571428571428571,0.0,0.0582010582010582,12.571428571428571,7,53.3,54.42,5.8765159867695695,0.018375597206909223,1.0,22
Hardik Pandya,32.44827586206897,1.1617283950617283,0.15384615384615385,0.03580246913580247,19.846153846153847,26,45.3235294117647,47.52352941176471,5.722242851838098,0.021042208194083423,4.0,53
George Worker,32.5,0.7162534435261708,0.25,0.02203856749311295,13.75,8,0.0,0.0,5.0,0.0,0.0,1
Shivam Dube,9.0,1.5,0.0,0.16666666666666666,4.0,1,0.0,0.0,8.666666666666666,0.0,0.0,1
Iftikhar Ahmed,34.0,0.9315068493150684,0.0,0.0273972602739726,10.5,4,101.0,138.0,4.391304347826087,0.007246376811594203,2.0,4
Greg Thompson,2.0,0.10526315789473684,0.0,0.05263157894736842,0.0,1,0.0,0.0,6.0,0.0,0.0,3
Asghar Afghan,25.511111111111113,0.668997668997669,0.10752688172043011,0.026223776223776224,10.795698924731182,93,55.0,94.19999999999999,3.5031847133757963,0.010615711252653929,1.0,7
Tim Southee,16.071428571428573,1.0119940029985008,0.023809523809523808,0.06296851574212893,8.761904761904763,42,44.63291139240506,48.29620253164558,5.544896996383078,0.02070556167112229,36.0,141
Yamin Ahmadzai,1.5,0.42857142857142855,0.0,0.0,0.0,2,63.0,48.0,7.875,0.020833333333333332,0.0,4
John Hastings,29.666666666666668,0.996268656716418,0.0,0.033582089552238806,20.5,8,45.75,51.9375,5.285198555956678,0.019253910950661854,4.0,29
Neil Broom,32.25,0.8164556962025317,0.17647058823529413,0.02531645569620253,11.294117647058824,34,0.0,0.0,0.0,0.0,0.0,0
Khaleel Ahmed,4.5,0.5294117647058824,0.0,0.11764705882352941,4.0,1,64.5,69.0,5.608695652173913,0.014492753623188406,1.0,11
Max Sorensen,20.833333333333332,0.8064516129032258,0.0,0.03870967741935484,8.25,8,41.5,42.0,5.928571428571429,0.023809523809523808,4.0,12
Vernon Philander,16.77777777777778,0.722488038277512,0.0,0.0430622009569378,4.666666666666667,12,29.57894736842105,35.93684210526315,4.938488576449912,0.027826596367896896,7.0,28
Usman Ghani,30.076923076923077,0.8028747433264887,0.21428571428571427,0.026694045174537988,14.857142857142858,14,33.0,37.2,5.32258064516129,0.026881720430107524,0.0,2
Stuart Broad,15.114285714285714,0.7756598240469208,0.0,0.051319648093841645,6.0606060606060606,33,33.93150684931507,37.389041095890406,5.445152780830952,0.026745804938814396,23.0,121
Shane Getkate,23.0,1.0,0.0,0.043478260869565216,7.0,2,22.5,25.5,5.294117647058823,0.0392156862745098,1.0,3
Rubel Hossain,8.235294117647058,0.6481481481481481,0.0,0.0787037037037037,3.263157894736842,19,30.533333333333335,32.24,5.682382133995037,0.031017369727047144,8.0,99
James Vince,26.1,0.8907849829351536,0.0,0.034129692832764506,13.818181818181818,11,0.0,0.0,0.0,0.0,0.0,0
Ben Duckett,57.5,0.8394160583941606,0.6666666666666666,0.014598540145985401,15.333333333333334,3,0.0,0.0,0.0,0.0,0.0,0
Hamish Bennett,10.0,0.5,0.0,0.05,0.0,1,37.75,37.5,6.04,0.02666666666666667,2.0,18
Bhuvneshwar Kumar,18.0,0.782608695652174,0.0,0.043478260869565216,7.0,32,47.81578947368421,50.62105263157895,5.667498440424204,0.019754626741526303,15.0,113
Anton Devcich,21.22222222222222,0.7925311203319502,0.09090909090909091,0.03734439834024896,9.090909090909092,11,230.0,222.0,6.216216216216216,0.0045045045045045045,0.0,11
Scott Kuggeleijn,11.0,1.8333333333333333,0.0,0.0,4.0,1,13.666666666666666,18.0,4.555555555555555,0.05555555555555555,1.0,2
Rovman Powell,25.0,0.8259212198221093,0.12,0.03303684879288437,13.76,25,71.33333333333333,77.0,5.558441558441558,0.012987012987012988,0.0,13
Sunil Narine,14.52,0.8962962962962963,0.0,0.06172839506172839,8.64,25,28.127659574468087,39.67659574468085,4.2535392535392536,0.025203775203775203,19.0,65
Kedar Jadhav,43.25806451612903,1.0151400454201362,0.21212121212121213,0.023467070401211203,21.454545454545453,33,51.5,55.5,5.5675675675675675,0.018018018018018018,0.0,42
Aaron Finch,42.388888888888886,0.8877254217568353,0.32727272727272727,0.020942408376963352,24.054545454545455,110,58.25,65.25,5.35632183908046,0.01532567049808429,1.0,21
Chris Woakes,28.13953488372093,0.9118311981914092,0.06666666666666667,0.03240391861341371,10.177777777777777,45,31.511904761904763,35.042857142857144,5.3954341622503055,0.028536485935589072,30.0,97
Thomas Blundell,15.5,0.8857142857142857,0.0,0.05714285714285714,16.0,1,0.0,0.0,0.0,0.0,0.0,0
Andile Phehlukwayo,37.266666666666666,0.9030694668820679,0.07142857142857142,0.024232633279483037,23.857142857142858,14,29.02777777777778,30.333333333333332,5.741758241758242,0.03296703296703297,7.0,55
Matthew Henry,19.181818181818183,1.0876288659793814,0.0,0.05670103092783505,10.0,13,29.03448275862069,30.165517241379312,5.775034293552812,0.033150434385002286,4.0,50
David Willey,19.642857142857142,0.8233532934131736,0.0,0.041916167664670656,16.0,8,50.04761904761905,51.285714285714285,5.855153203342619,0.019498607242339833,9.0,45
Todd Astle,26.333333333333332,1.025974025974026,0.0,0.03896103896103896,10.666666666666666,3,27.333333333333332,34.0,4.823529411764706,0.029411764705882353,1.0,8
Mohammad Naim,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
Nathan Coulter-Nile,19.076923076923077,0.9880478087649402,0.09090909090909091,0.05179282868525897,10.545454545454545,11,32.241379310344826,33.43448275862069,5.785891089108911,0.02990924092409241,5.0,32
Cameron White,35.1578947368421,0.8009592326139089,0.19148936170212766,0.022781774580335732,18.085106382978722,47,22.22222222222222,23.133333333333336,5.763688760806916,0.04322766570605187,2.0,19
Rashid Khan,21.682926829268293,1.0090805902383655,0.08571428571428572,0.046538024971623154,14.057142857142857,35,21.32941176470588,30.360000000000003,4.215298767728435,0.03293807641633728,17.0,67
James Faulkner,38.61538461538461,1.0382626680455016,0.13043478260869565,0.02688728024819028,22.0,23,29.514285714285716,32.71714285714285,5.412627718103223,0.030565016155794256,9.0,67
Jean-Paul Duminy,37.46212121212121,0.843281036834925,0.20175438596491227,0.022510231923601638,16.017543859649123,114,45.78688524590164,50.72459016393443,5.415939499709133,0.01971430418201797,8.0,135
Mitchell McClenaghan,21.6,0.8244274809160306,0.0,0.03816793893129771,58.0,1,32.333333333333336,29.94285714285714,6.479007633587787,0.033396946564885496,2.0,45
Abul Hasan,3.6666666666666665,0.6875,0.0,0.1875,1.3333333333333333,3,0.0,0.0,6.578947368421052,0.0,0.0,7
Gulbadin Naib,23.74418604651163,0.7355907780979827,0.08108108108108109,0.030979827089337175,13.135135135135135,37,33.642857142857146,39.28571428571428,5.1381818181818195,0.025454545454545462,10.0,60
Tamim Iqbal,38.52808988764045,0.7886384544618216,0.2774869109947644,0.02046918123275069,19.20418848167539,191,0.0,0.0,8.0,0.0,0.0,2
Mitchell Marsh,37.075,0.9211180124223602,0.24390243902439024,0.024844720496894408,18.048780487804876,41,39.07692307692308,42.16923076923077,5.560014593214155,0.02371397300255381,6.0,54
Mark Chapman,37.25,0.9197530864197531,0.3333333333333333,0.024691358024691357,22.0,3,0.0,0.0,0.0,0.0,0.0,0
