match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_ODI.asp?MatchCode=4342,137,cPantbMohammedShami,101.83,10,6,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4171,45,lbwbKuldeepYadav,108.57,5,1,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4175,37,cRainabThakur,230.77,7,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4173,45,bKuldeepYadav,122.58,5,1,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3978,67,cJadejabPandya,87.50,5,1,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3346,2,cRahanebJadeja,28.57,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3343,10,bJadeja,47.37,1,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3341,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3337,38,cKohlibJadeja,71.43,3,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3335,3,c&amp;bJadeja,42.86,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3331,48,notout,195.24,1,3,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4256,72,bThomas,130.23,4,4,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4255,-,dnb,-,-,-,
Matches/MatchScorecard_ODI.asp?MatchCode=4260,13,bCottrell,100.00,2,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4165,133,cMunseybBerrington,177.97,12,6,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4149,129,hitwicketbBoult,173.33,9,6,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4170,13,bStanlake,60.00,1,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4169,93,c†PainebStanlake,119.70,10,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4168,168,cRichardsonbAgar,151.09,15,5,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4167,52,c†PainebKWRichardson,175.00,8,1,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4166,34,cHeadbRichardson,121.74,6,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4125,52,bStarc,91.67,4,2,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4123,0,c†PainebHazlewood,0.00,0,0,Top Order
