match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_ODI.asp?MatchCode=4201,35,bChahal,142.86,1,2,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4197,11,c†DhonibJadhav,90.00,0,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4227,11,bFerguson,150.00,0,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4319,5,c†CareybRichardson,62.50,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4287,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4300,24,cStokesbWilley,129.41,2,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4297,20,cWoodbArcher,141.67,1,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4292,65,cStokesbWilley,141.67,2,4,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4294,64,cRoybWoakes,120.93,2,3,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4200,9,cAftabAlambRashidKhan,116.67,0,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4308,16,cBairstowbWood,127.27,0,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4204,34,st†LitonDasbMehidyHasanMiraz,65.96,3,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4194,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4178,22,cChatarabMpofu,112.50,0,2,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4177,65,notout,227.27,5,3,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4176,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4174,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4172,54,cTiripanobChatara,184.00,4,2,Middle Order
