match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_ODI.asp?MatchCode=4130,50,notout,159.26,5,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4128,7,lbwbChahal,50.00,1,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4135,25,cKohlibBumrah,55.00,3,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4133,45,st†DhonibKuldeepYadav,92.86,2,2,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4421,84,notout,107.94,10,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4419,60,cFinchbZampa,98.08,3,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4415,140,notout,107.89,7,3,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4238,0,bShadabKhan,0.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4237,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4188,3,lbwbDananjaya,37.50,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4226,1,notout,50.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4206,53,cErvinebWPMasakadza,100.00,5,2,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4224,16,cLynnbStoinis,82.35,2,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4187,19,cMathewsbdeSilva,130.77,2,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4208,71,cMasakadzabJarvis,88.06,6,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4222,2,cFinchbStoinis,40.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4207,1,cMirebChatara,7.69,0,0,Middle Order
