match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_ODI.asp?MatchCode=4353,1,cKohlibBumrah,7.14,0,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4242,17,cChahalbKumar,93.75,2,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4239,6,bMohammedShami,55.56,1,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4089,11,cKarthikbBumrah,71.43,1,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4088,13,c†DhonibKumar,122.22,2,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4085,37,cKarthikbPandya,66.67,5,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3955,0,bUTYadav,0.00,0,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3954,88,c†DhonibPandya,85.71,12,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3953,33,lbwbYadav,128.57,2,2,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3952,0,bYadav,0.00,0,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3951,15,cSharmabPandya,109.09,3,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3612,18,cMohammedShamibAaron,45.71,2,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3609,43,lbwbMohammedShami,129.63,6,1,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3607,131,cRahanebJadeja,86.05,12,2,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3603,51,cMohammedShamibRaina,67.69,5,1,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3601,9,cAshwinbMohammedShami,34.78,1,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3161,13,c†DhonibKumar,183.33,2,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3170,0,lbwbKumar,0.00,0,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3013,25,cDravidbYuvrajSingh,52.38,3,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=2946,25,csubbISharma,51.02,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=2945,1,lbwbYuvrajSingh,25.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=2944,-,dnb,-,-,-,
Matches/MatchScorecard_ODI.asp?MatchCode=2947,72,notout,114.00,7,2,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=2943,73,cGambhirbHarbhajanSingh,91.43,5,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4149,52,cStokesbRashid,69.12,3,1,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4036,31,cRootbStokes,81.82,4,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3805,62,cJordanbStokes,92.59,6,1,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3804,26,c†ButtlerbFinn,122.22,4,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3809,79,c†BairstowbStokes,91.78,6,1,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3807,67,cFinnbStokes,80.30,8,1,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3806,2,lbwbWilley,33.33,0,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3720,9,cAsadShafiqbMohammadIrfan,88.89,1,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3971,7,retiredhurt,120.00,1,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3970,0,lbwbMashrafeMortaza,0.00,0,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3778,68,runout,75.00,7,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4410,84,bChahal,143.48,6,4,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4402,33,cJadhavbThakur,78.05,1,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4423,43,cSmithbCummins,54.79,1,1,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4315,0,cNajibullahZadranbAftabAlam,0.00,0,0,Top Order
