match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_ODI.asp?MatchCode=3954,11,cPandyabYadav,100.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3952,7,cPatelbBumrah,116.67,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3720,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3717,0,c†SarfarazAhmedbMohammadIrfan,0.00,0,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3715,70,runout,87.88,8,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3713,28,c†SarfarazAhmedbWahabRiaz,68.42,2,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3570,21,c&amp;bSohagGazi,43.18,2,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3567,26,bMahmudullah,75.86,4,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3573,54,cAbdurRazzakbMahmudullah,121.05,8,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3578,1,c†SangakkarabKulasekara,25.00,0,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3576,0,bMalinga,0.00,0,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3579,6,cHerathbKulasekara,50.00,1,0,Top Order
