match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_ODI.asp?MatchCode=4171,28,cKohlibUTYadav,104.35,2,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4175,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4173,14,cSharmabChahal,81.25,1,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3978,2,cJadejabBumrah,40.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3976,65,bKumar,127.91,6,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3974,33,bYadav,164.71,3,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3744,18,cRayudubPatel,50.00,1,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3735,9,cKohlibBinny,66.67,1,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3672,11,cYadavbKumar,112.50,2,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3670,81,bAshwin,134.00,4,3,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4256,0,notout,0.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4255,-,dnb,-,-,-,
Matches/MatchScorecard_ODI.asp?MatchCode=4260,13,c†HopebThomas,48.00,1,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4215,44,cChandimalbDananjaya,100.00,5,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4212,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4165,55,cMunseybWatt,139.39,3,3,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4149,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4170,16,cLyonbStoinis,51.61,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4169,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4168,11,runout,122.22,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4167,9,cAgarbRichardson,133.33,1,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4166,20,csubbNeser,100.00,3,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4125,6,cTyebZampa,50.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4123,36,cHeadbTye,66.00,3,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4117,6,bMarsh,50.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4115,1,bStarc,50.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4108,6,notout,125.00,1,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4041,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4072,129,cHolderbNurse,178.95,7,8,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4070,-,dnb,-,-,-,Middle Order
