match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_ODI.asp?MatchCode=4397,44,c†TuckerbMcBrine,88.37,4,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4394,0,c†TuckerbRankin,0.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4391,22,cMcCarthybSimiSingh,50.00,2,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4379,46,bRashidKhan,69.64,5,1,Middle Order
