match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_ODI.asp?MatchCode=3874,127,cKumarbAshwin,93.33,7,2,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3878,6,cISharmabRDhawan,42.86,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3877,10,cSharmabISharma,142.86,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3876,26,st†DhonibJadeja,109.52,3,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3875,88,notout,131.03,6,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3741,-,dnb,-,-,-,
Matches/MatchScorecard_ODI.asp?MatchCode=3731,5,c†DhonibAshwin,45.45,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3568,185,cKohlibJadeja,136.84,13,6,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3565,115,cSharmabVinayKumar,104.26,7,3,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3564,49,lbwbVinayKumar,71.67,4,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3563,114,notout,184.00,8,5,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3562,99,cRainabAshwin,103.66,10,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3572,4,runout,33.33,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3834,48,notout,91.11,7,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3833,87,c&amp;bPlunkett,68.18,6,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3832,25,cStokesbAli,59.52,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3831,63,bAli,75.00,5,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3830,26,lbwbRashid,143.75,1,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3681,0,cAhmedShehzadbMohammadIrfan,0.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3679,31,runout,41.18,3,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3677,20,cShahidAfridibFawadAlam,75.00,0,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3968,24,cSantnerbdeGrandhomme,45.10,1,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3967,0,notout,0.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3886,0,bHenry,0.00,0,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3966,19,c†WatlingbNeesham,68.00,0,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3884,2,cAndersonbHenry,20.00,0,0,Middle Order
