,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=0584,2016-09-27
1,Matches/MatchScorecard_T20.asp?MatchCode=0583,2016-09-24
2,Matches/MatchScorecard_T20.asp?MatchCode=0582,2016-09-23
3,Matches/MatchScorecard_T20.asp?MatchCode=0580,2016-07-09
4,Matches/MatchScorecard_T20.asp?MatchCode=0561,2016-03-25
5,Matches/MatchScorecard_T20.asp?MatchCode=0558,2016-03-22
6,Matches/MatchScorecard_T20.asp?MatchCode=0247,2012-03-06
7,Matches/MatchScorecard_T20.asp?MatchCode=0246,2012-01-06
8,Matches/MatchScorecard_T20.asp?MatchCode=0172,2010-10-05
9,Matches/MatchScorecard_T20.asp?MatchCode=0177,2010-05-14
10,Matches/MatchScorecard_T20.asp?MatchCode=0136,2010-05-02
11,Matches/MatchScorecard_T20.asp?MatchCode=0145,2010-02-19
12,Matches/MatchScorecard_ODI.asp?MatchCode=3078,2010-01-31
13,Matches/MatchScorecard_ODI.asp?MatchCode=3054,2009-09-11
14,Matches/MatchScorecard_ODI.asp?MatchCode=3051,2009-06-11
15,Matches/MatchScorecard_ODI.asp?MatchCode=3047,2009-03-11
16,Matches/MatchScorecard_T20.asp?MatchCode=0074,2008-12-10
17,Matches/MatchScorecard_ODI.asp?MatchCode=2779,2008-01-30
