,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4421,2020-07-03
1,Matches/MatchScorecard_T20.asp?MatchCode=1109,2020-02-26
2,Matches/MatchScorecard_T20.asp?MatchCode=1091,2020-02-23
3,Matches/MatchScorecard_T20.asp?MatchCode=1089,2020-02-21
4,Matches/MatchScorecard_ODI.asp?MatchCode=4399,2020-01-17
5,Matches/MatchScorecard_ODI.asp?MatchCode=4398,2020-01-14
6,Matches/MatchScorecard_ODI.asp?MatchCode=4319,2019-12-06
7,Matches/MatchScorecard_T20.asp?MatchCode=1030,2019-10-30
8,Matches/MatchScorecard_T20.asp?MatchCode=1020,2019-10-27
9,Matches/MatchScorecard_T20.asp?MatchCode=1050,2019-08-11
10,Matches/MatchScorecard_ODI.asp?MatchCode=4322,2019-06-15
11,Matches/MatchScorecard_T20.asp?MatchCode=1044,2019-05-11
12,Matches/MatchScorecard_ODI.asp?MatchCode=4277,2019-03-31
13,Matches/MatchScorecard_ODI.asp?MatchCode=4276,2019-03-29
14,Matches/MatchScorecard_T20.asp?MatchCode=1041,2019-03-11
15,Matches/MatchScorecard_T20.asp?MatchCode=1034,2019-01-11
16,Matches/MatchScorecard_T20.asp?MatchCode=0661,2018-10-02
17,Matches/MatchScorecard_T20.asp?MatchCode=0660,2018-07-02
18,Matches/MatchScorecard_T20.asp?MatchCode=0694,2018-06-27
19,Matches/MatchScorecard_ODI.asp?MatchCode=4170,2018-06-24
20,Matches/MatchScorecard_ODI.asp?MatchCode=4167,2018-06-16
21,Matches/MatchScorecard_ODI.asp?MatchCode=4166,2018-06-13
22,Matches/MatchScorecard_T20.asp?MatchCode=0657,2018-03-02
23,Matches/MatchScorecard_T20.asp?MatchCode=0668,2018-02-21
24,Matches/MatchScorecard_T20.asp?MatchCode=0664,2018-02-16
25,Matches/MatchScorecard_ODI.asp?MatchCode=4074,2017-09-28
26,Matches/MatchScorecard_ODI.asp?MatchCode=4071,2017-09-24
27,Matches/MatchScorecard_ODI.asp?MatchCode=4069,2017-09-21
28,Matches/MatchScorecard_ODI.asp?MatchCode=3884,2016-03-02
29,Matches/MatchScorecard_T20.asp?MatchCode=0498,2016-01-26
30,Matches/MatchScorecard_ODI.asp?MatchCode=3877,2016-01-20
31,Matches/MatchScorecard_ODI.asp?MatchCode=3876,2016-01-17
32,Matches/MatchScorecard_ODI.asp?MatchCode=3875,2016-01-15
33,Matches/MatchScorecard_ODI.asp?MatchCode=3681,2014-12-10
34,Matches/MatchScorecard_ODI.asp?MatchCode=3697,2014-11-19
35,Matches/MatchScorecard_ODI.asp?MatchCode=3679,2014-10-10
36,Matches/MatchScorecard_ODI.asp?MatchCode=3663,2014-08-27
37,Matches/MatchScorecard_ODI.asp?MatchCode=3659,2014-08-25
38,Matches/MatchScorecard_ODI.asp?MatchCode=3677,2014-07-10
39,Matches/MatchScorecard_T20.asp?MatchCode=0413,2014-05-11
40,Matches/MatchScorecard_T20.asp?MatchCode=0412,2014-05-10
41,Matches/MatchScorecard_ODI.asp?MatchCode=3669,2014-02-09
42,Matches/MatchScorecard_ODI.asp?MatchCode=3460,2013-01-13
