,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4032,2017-02-06
1,Matches/MatchScorecard_ODI.asp?MatchCode=3940,2016-09-30
2,Matches/MatchScorecard_ODI.asp?MatchCode=3937,2016-09-27
3,Matches/MatchScorecard_T20.asp?MatchCode=0581,2016-09-09
4,Matches/MatchScorecard_T20.asp?MatchCode=0539,2016-09-03
5,Matches/MatchScorecard_ODI.asp?MatchCode=3929,2016-08-31
6,Matches/MatchScorecard_ODI.asp?MatchCode=3927,2016-08-28
7,Matches/MatchScorecard_ODI.asp?MatchCode=3947,2016-08-10
8,Matches/MatchScorecard_ODI.asp?MatchCode=3888,2016-08-02
9,Matches/MatchScorecard_T20.asp?MatchCode=0533,2016-06-03
10,Matches/MatchScorecard_ODI.asp?MatchCode=3886,2016-06-02
11,Matches/MatchScorecard_ODI.asp?MatchCode=3945,2016-05-10
12,Matches/MatchScorecard_ODI.asp?MatchCode=3931,2016-04-09
13,Matches/MatchScorecard_T20.asp?MatchCode=0532,2016-04-03
14,Matches/MatchScorecard_T20.asp?MatchCode=0557,2016-03-21
15,Matches/MatchScorecard_ODI.asp?MatchCode=3884,2016-03-02
16,Matches/MatchScorecard_ODI.asp?MatchCode=3942,2016-02-10
17,Matches/MatchScorecard_T20.asp?MatchCode=0499,2016-01-29
18,Matches/MatchScorecard_ODI.asp?MatchCode=3878,2016-01-23
19,Matches/MatchScorecard_ODI.asp?MatchCode=3877,2016-01-20
20,Matches/MatchScorecard_ODI.asp?MatchCode=3876,2016-01-17
21,Matches/MatchScorecard_ODI.asp?MatchCode=3875,2016-01-15
22,Matches/MatchScorecard_ODI.asp?MatchCode=3834,2015-12-09
23,Matches/MatchScorecard_ODI.asp?MatchCode=3833,2015-11-09
24,Matches/MatchScorecard_ODI.asp?MatchCode=3285,2011-11-04
25,Matches/MatchScorecard_ODI.asp?MatchCode=3284,2011-09-04
26,Matches/MatchScorecard_ODI.asp?MatchCode=3320,2011-08-22
27,Matches/MatchScorecard_T20.asp?MatchCode=0205,2011-08-08
28,Matches/MatchScorecard_T20.asp?MatchCode=0204,2011-06-08
29,Matches/MatchScorecard_ODI.asp?MatchCode=3233,2011-06-02
30,Matches/MatchScorecard_ODI.asp?MatchCode=3286,2011-04-13
31,Matches/MatchScorecard_ODI.asp?MatchCode=3229,2011-02-02
32,Matches/MatchScorecard_ODI.asp?MatchCode=3226,2011-01-30
33,Matches/MatchScorecard_ODI.asp?MatchCode=3224,2011-01-26
34,Matches/MatchScorecard_ODI.asp?MatchCode=3221,2011-01-23
35,Matches/MatchScorecard_T20.asp?MatchCode=0194,2010-10-31
36,Matches/MatchScorecard_ODI.asp?MatchCode=3193,2010-10-20
37,Matches/MatchScorecard_ODI.asp?MatchCode=3199,2010-03-11
