,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=3815,2015-12-07
1,Matches/MatchScorecard_ODI.asp?MatchCode=3812,2015-10-07
2,Matches/MatchScorecard_T20.asp?MatchCode=0452,2015-07-19
3,Matches/MatchScorecard_T20.asp?MatchCode=0450,2015-07-17
4,Matches/MatchScorecard_ODI.asp?MatchCode=3817,2015-07-14
5,Matches/MatchScorecard_ODI.asp?MatchCode=3529,2013-09-07
6,Matches/MatchScorecard_ODI.asp?MatchCode=3525,2013-05-07
7,Matches/MatchScorecard_ODI.asp?MatchCode=3524,2013-02-07
8,Matches/MatchScorecard_ODI.asp?MatchCode=3214,2011-12-01
9,Matches/MatchScorecard_T20.asp?MatchCode=0198,2011-09-01
10,Matches/MatchScorecard_ODI.asp?MatchCode=3217,2011-01-18
11,Matches/MatchScorecard_ODI.asp?MatchCode=3215,2011-01-15
12,Matches/MatchScorecard_T20.asp?MatchCode=0183,2010-12-06
13,Matches/MatchScorecard_ODI.asp?MatchCode=3204,2010-11-28
14,Matches/MatchScorecard_ODI.asp?MatchCode=3193,2010-10-20
15,Matches/MatchScorecard_T20.asp?MatchCode=0170,2010-09-05
16,Matches/MatchScorecard_T20.asp?MatchCode=0166,2010-07-05
17,Matches/MatchScorecard_T20.asp?MatchCode=0184,2010-06-13
18,Matches/MatchScorecard_ODI.asp?MatchCode=3113,2010-05-30
19,Matches/MatchScorecard_ODI.asp?MatchCode=3111,2010-05-28
20,Matches/MatchScorecard_ODI.asp?MatchCode=3208,2010-04-12
21,Matches/MatchScorecard_ODI.asp?MatchCode=3116,2010-03-06
22,Matches/MatchScorecard_ODI.asp?MatchCode=3093,2010-02-27
23,Matches/MatchScorecard_T20.asp?MatchCode=0156,2010-02-05
24,Matches/MatchScorecard_ODI.asp?MatchCode=3206,2010-01-12
25,Matches/MatchScorecard_T20.asp?MatchCode=0154,2010-01-05
