,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=0925,2019-09-21
1,Matches/MatchScorecard_T20.asp?MatchCode=0923,2019-09-20
2,Matches/MatchScorecard_T20.asp?MatchCode=0765,2019-02-24
3,Matches/MatchScorecard_T20.asp?MatchCode=0764,2019-02-23
4,Matches/MatchScorecard_T20.asp?MatchCode=0763,2019-02-21
5,Matches/MatchScorecard_ODI.asp?MatchCode=4189,2018-08-27
6,Matches/MatchScorecard_T20.asp?MatchCode=0713,2018-08-22
7,Matches/MatchScorecard_T20.asp?MatchCode=0684,2018-07-06
8,Matches/MatchScorecard_T20.asp?MatchCode=0659,2018-06-02
9,Matches/MatchScorecard_T20.asp?MatchCode=0683,2018-05-06
10,Matches/MatchScorecard_T20.asp?MatchCode=0658,2018-05-02
11,Matches/MatchScorecard_T20.asp?MatchCode=0681,2018-03-06
12,Matches/MatchScorecard_ODI.asp?MatchCode=4097,2017-10-12
13,Matches/MatchScorecard_T20.asp?MatchCode=0614,2017-10-03
14,Matches/MatchScorecard_T20.asp?MatchCode=0613,2017-08-03
15,Matches/MatchScorecard_ODI.asp?MatchCode=4093,2017-07-12
16,Matches/MatchScorecard_ODI.asp?MatchCode=4092,2017-05-12
17,Matches/MatchScorecard_T20.asp?MatchCode=0627,2017-05-06
18,Matches/MatchScorecard_ODI.asp?MatchCode=4010,2017-03-24
19,Matches/MatchScorecard_ODI.asp?MatchCode=4009,2017-03-22
20,Matches/MatchScorecard_ODI.asp?MatchCode=4008,2017-03-19
21,Matches/MatchScorecard_ODI.asp?MatchCode=4007,2017-03-17
22,Matches/MatchScorecard_T20.asp?MatchCode=0626,2017-03-06
23,Matches/MatchScorecard_T20.asp?MatchCode=0625,2017-02-06
24,Matches/MatchScorecard_T20.asp?MatchCode=0544,2016-12-03
25,Matches/MatchScorecard_T20.asp?MatchCode=0541,2016-10-03
26,Matches/MatchScorecard_T20.asp?MatchCode=0490,2016-10-01
27,Matches/MatchScorecard_T20.asp?MatchCode=0536,2016-08-03
28,Matches/MatchScorecard_ODI.asp?MatchCode=3871,2016-04-01
29,Matches/MatchScorecard_T20.asp?MatchCode=0565,2016-03-27
30,Matches/MatchScorecard_T20.asp?MatchCode=0559,2016-03-23
31,Matches/MatchScorecard_T20.asp?MatchCode=0551,2016-03-17
32,Matches/MatchScorecard_ODI.asp?MatchCode=3869,2016-02-01
33,Matches/MatchScorecard_T20.asp?MatchCode=0444,2015-12-07
34,Matches/MatchScorecard_T20.asp?MatchCode=0485,2015-11-30
35,Matches/MatchScorecard_T20.asp?MatchCode=0484,2015-11-29
36,Matches/MatchScorecard_T20.asp?MatchCode=0483,2015-11-28
37,Matches/MatchScorecard_T20.asp?MatchCode=0472,2015-10-28
38,Matches/MatchScorecard_T20.asp?MatchCode=0471,2015-10-26
39,Matches/MatchScorecard_ODI.asp?MatchCode=3850,2015-10-24
40,Matches/MatchScorecard_ODI.asp?MatchCode=3849,2015-10-22
41,Matches/MatchScorecard_ODI.asp?MatchCode=3847,2015-10-20
42,Matches/MatchScorecard_T20.asp?MatchCode=0441,2015-10-07
43,Matches/MatchScorecard_T20.asp?MatchCode=0440,2015-09-07
44,Matches/MatchScorecard_T20.asp?MatchCode=0456,2015-07-25
45,Matches/MatchScorecard_T20.asp?MatchCode=0454,2015-07-23
46,Matches/MatchScorecard_T20.asp?MatchCode=0453,2015-07-21
47,Matches/MatchScorecard_ODI.asp?MatchCode=3785,2015-03-13
48,Matches/MatchScorecard_ODI.asp?MatchCode=3652,2014-07-24
49,Matches/MatchScorecard_ODI.asp?MatchCode=3651,2014-07-22
50,Matches/MatchScorecard_ODI.asp?MatchCode=3650,2014-07-20
51,Matches/MatchScorecard_ODI.asp?MatchCode=3649,2014-07-18
52,Matches/MatchScorecard_ODI.asp?MatchCode=3711,2014-04-12
53,Matches/MatchScorecard_T20.asp?MatchCode=0380,2014-03-20
54,Matches/MatchScorecard_T20.asp?MatchCode=0376,2014-03-18
55,Matches/MatchScorecard_T20.asp?MatchCode=0372,2014-03-16
56,Matches/MatchScorecard_ODI.asp?MatchCode=3709,2014-02-12
57,Matches/MatchScorecard_ODI.asp?MatchCode=3633,2014-02-05
58,Matches/MatchScorecard_ODI.asp?MatchCode=3632,2014-01-05
59,Matches/MatchScorecard_T20.asp?MatchCode=0350,2013-11-24
60,Matches/MatchScorecard_T20.asp?MatchCode=0340,2013-11-15
61,Matches/MatchScorecard_T20.asp?MatchCode=0271,2012-09-21
62,Matches/MatchScorecard_T20.asp?MatchCode=0268,2012-09-19
63,Matches/MatchScorecard_T20.asp?MatchCode=0143,2010-12-02
64,Matches/MatchScorecard_T20.asp?MatchCode=0139,2010-10-02
65,Matches/MatchScorecard_T20.asp?MatchCode=0137,2010-09-02
66,Matches/MatchScorecard_T20.asp?MatchCode=0134,2010-04-02
67,Matches/MatchScorecard_ODI.asp?MatchCode=3089,2010-02-18
68,Matches/MatchScorecard_T20.asp?MatchCode=0130,2010-01-02
69,Matches/MatchScorecard_ODI.asp?MatchCode=3008,2009-01-09
