matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=2082,2003-03-04
Matches/MatchScorecard_ODI.asp?MatchCode=2083,2003-04-04
Matches/MatchScorecard_ODI.asp?MatchCode=2136,2003-05-10
Matches/MatchScorecard_ODI.asp?MatchCode=2163,2003-05-12
Matches/MatchScorecard_ODI.asp?MatchCode=2114,2003-06-17
Matches/MatchScorecard_ODI.asp?MatchCode=2137,2003-07-10
Matches/MatchScorecard_ODI.asp?MatchCode=2087,2003-08-04
Matches/MatchScorecard_ODI.asp?MatchCode=2130,2003-09-09
Matches/MatchScorecard_ODI.asp?MatchCode=2132,2003-09-15
Matches/MatchScorecard_ODI.asp?MatchCode=2133,2003-09-18
Matches/MatchScorecard_ODI.asp?MatchCode=2134,2003-09-21
Matches/MatchScorecard_ODI.asp?MatchCode=2088,2003-10-04
Matches/MatchScorecard_ODI.asp?MatchCode=2097,2003-10-05
Matches/MatchScorecard_ODI.asp?MatchCode=2098,2003-11-05
Matches/MatchScorecard_ODI.asp?MatchCode=2131,2003-12-09
Matches/MatchScorecard_ODI.asp?MatchCode=2428,2006-02-13
Matches/MatchScorecard_ODI.asp?MatchCode=2423,2006-06-02
Matches/MatchScorecard_ODI.asp?MatchCode=2489,2006-06-27
Matches/MatchScorecard_ODI.asp?MatchCode=2566,2006-07-12
Matches/MatchScorecard_ODI.asp?MatchCode=2569,2006-10-12
Matches/MatchScorecard_ODI.asp?MatchCode=2535,2006-10-17
Matches/MatchScorecard_ODI.asp?MatchCode=2540,2006-10-25
Matches/MatchScorecard_ODI.asp?MatchCode=2542,2006-10-27
Matches/MatchScorecard_ODI.asp?MatchCode=2426,2006-11-02
Matches/MatchScorecard_ODI.asp?MatchCode=2572,2006-12-16
Matches/MatchScorecard_ODI.asp?MatchCode=2638,2007-03-13
Matches/MatchScorecard_ODI.asp?MatchCode=2646,2007-03-17
Matches/MatchScorecard_ODI.asp?MatchCode=2654,2007-03-21
Matches/MatchScorecard_T20.asp?MatchCode=0019,2007-04-09
Matches/MatchScorecard_ODI.asp?MatchCode=2754,2007-05-11
Matches/MatchScorecard_ODI.asp?MatchCode=2692,2007-05-18
Matches/MatchScorecard_ODI.asp?MatchCode=2693,2007-05-20
Matches/MatchScorecard_ODI.asp?MatchCode=2755,2007-08-11
Matches/MatchScorecard_T20.asp?MatchCode=0029,2007-09-14
Matches/MatchScorecard_T20.asp?MatchCode=0035,2007-09-17
Matches/MatchScorecard_T20.asp?MatchCode=0037,2007-09-18
Matches/MatchScorecard_T20.asp?MatchCode=0042,2007-09-20
Matches/MatchScorecard_T20.asp?MatchCode=0044,2007-09-22
Matches/MatchScorecard_T20.asp?MatchCode=0046,2007-09-24
Matches/MatchScorecard_ODI.asp?MatchCode=2744,2007-10-18
Matches/MatchScorecard_ODI.asp?MatchCode=2746,2007-10-20
Matches/MatchScorecard_ODI.asp?MatchCode=2748,2007-10-23
Matches/MatchScorecard_ODI.asp?MatchCode=2750,2007-10-26
Matches/MatchScorecard_ODI.asp?MatchCode=2756,2007-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=2757,2007-11-15
Matches/MatchScorecard_ODI.asp?MatchCode=2758,2007-11-18
Matches/MatchScorecard_T20.asp?MatchCode=0022,2007-12-09
Matches/MatchScorecard_ODI.asp?MatchCode=2814,2008-04-16
