,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4043,2017-11-06
1,Matches/MatchScorecard_ODI.asp?MatchCode=4040,2017-09-06
2,Matches/MatchScorecard_ODI.asp?MatchCode=4046,2017-06-14
3,Matches/MatchScorecard_ODI.asp?MatchCode=3722,2015-10-01
4,Matches/MatchScorecard_ODI.asp?MatchCode=3778,2015-08-03
5,Matches/MatchScorecard_ODI.asp?MatchCode=3721,2015-08-01
6,Matches/MatchScorecard_ODI.asp?MatchCode=3773,2015-04-03
7,Matches/MatchScorecard_ODI.asp?MatchCode=3785,2015-03-13
8,Matches/MatchScorecard_ODI.asp?MatchCode=3764,2015-02-26
9,Matches/MatchScorecard_ODI.asp?MatchCode=3759,2015-02-22
10,Matches/MatchScorecard_ODI.asp?MatchCode=3754,2015-02-18
11,Matches/MatchScorecard_ODI.asp?MatchCode=3730,2015-01-17
12,Matches/MatchScorecard_ODI.asp?MatchCode=3725,2015-01-14
13,Matches/MatchScorecard_ODI.asp?MatchCode=3707,2014-11-30
14,Matches/MatchScorecard_ODI.asp?MatchCode=3705,2014-11-28
15,Matches/MatchScorecard_ODI.asp?MatchCode=3711,2014-04-12
16,Matches/MatchScorecard_ODI.asp?MatchCode=3709,2014-02-12
17,Matches/MatchScorecard_T20.asp?MatchCode=0336,2013-11-10
