,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1082,2020-12-02
1,Matches/MatchScorecard_ODI.asp?MatchCode=4408,2020-09-02
2,Matches/MatchScorecard_ODI.asp?MatchCode=4405,2020-07-02
3,Matches/MatchScorecard_ODI.asp?MatchCode=4419,2020-04-03
4,Matches/MatchScorecard_ODI.asp?MatchCode=4401,2020-04-02
5,Matches/MatchScorecard_ODI.asp?MatchCode=4415,2020-02-29
6,Matches/MatchScorecard_T20.asp?MatchCode=1109,2020-02-26
7,Matches/MatchScorecard_T20.asp?MatchCode=1091,2020-02-23
8,Matches/MatchScorecard_T20.asp?MatchCode=1089,2020-02-21
9,Matches/MatchScorecard_T20.asp?MatchCode=1087,2020-02-16
10,Matches/MatchScorecard_T20.asp?MatchCode=1084,2020-02-14
11,Matches/MatchScorecard_ODI.asp?MatchCode=4269,2019-10-03
12,Matches/MatchScorecard_T20.asp?MatchCode=0926,2019-09-22
13,Matches/MatchScorecard_T20.asp?MatchCode=0921,2019-09-18
14,Matches/MatchScorecard_ODI.asp?MatchCode=4351,2019-06-07
15,Matches/MatchScorecard_T20.asp?MatchCode=0743,2019-06-02
16,Matches/MatchScorecard_ODI.asp?MatchCode=4310,2019-05-06
17,Matches/MatchScorecard_T20.asp?MatchCode=0781,2019-03-24
18,Matches/MatchScorecard_T20.asp?MatchCode=0776,2019-03-22
19,Matches/MatchScorecard_ODI.asp?MatchCode=4271,2019-03-13
20,Matches/MatchScorecard_T20.asp?MatchCode=0741,2019-03-02
21,Matches/MatchScorecard_ODI.asp?MatchCode=4241,2019-01-25
22,Matches/MatchScorecard_ODI.asp?MatchCode=4238,2019-01-22
23,Matches/MatchScorecard_T20.asp?MatchCode=0740,2019-01-02
24,Matches/MatchScorecard_T20.asp?MatchCode=0716,2018-12-10
25,Matches/MatchScorecard_T20.asp?MatchCode=0729,2018-11-17
26,Matches/MatchScorecard_T20.asp?MatchCode=0715,2018-09-10
27,Matches/MatchScorecard_T20.asp?MatchCode=0711,2018-08-14
28,Matches/MatchScorecard_ODI.asp?MatchCode=4182,2018-07-29
29,Matches/MatchScorecard_ODI.asp?MatchCode=4208,2018-06-10
30,Matches/MatchScorecard_ODI.asp?MatchCode=4186,2018-05-08
31,Matches/MatchScorecard_ODI.asp?MatchCode=4127,2018-04-02
32,Matches/MatchScorecard_T20.asp?MatchCode=0670,2018-02-24
33,Matches/MatchScorecard_T20.asp?MatchCode=0669,2018-02-21
34,Matches/MatchScorecard_T20.asp?MatchCode=0667,2018-02-18
35,Matches/MatchScorecard_ODI.asp?MatchCode=4133,2018-02-13
36,Matches/MatchScorecard_ODI.asp?MatchCode=4183,2018-01-08
37,Matches/MatchScorecard_ODI.asp?MatchCode=3989,2017-07-02
38,Matches/MatchScorecard_T20.asp?MatchCode=0629,2017-06-23
39,Matches/MatchScorecard_T20.asp?MatchCode=0628,2017-06-21
40,Matches/MatchScorecard_ODI.asp?MatchCode=3992,2017-02-19
41,Matches/MatchScorecard_ODI.asp?MatchCode=3947,2016-08-10
42,Matches/MatchScorecard_ODI.asp?MatchCode=3894,2016-07-06
43,Matches/MatchScorecard_ODI.asp?MatchCode=3900,2016-06-15
