,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4067,2017-09-17
1,Matches/MatchScorecard_ODI.asp?MatchCode=3988,2017-05-02
2,Matches/MatchScorecard_T20.asp?MatchCode=0612,2017-02-22
3,Matches/MatchScorecard_T20.asp?MatchCode=0611,2017-02-19
4,Matches/MatchScorecard_T20.asp?MatchCode=0610,2017-02-17
5,Matches/MatchScorecard_ODI.asp?MatchCode=3984,2017-01-30
6,Matches/MatchScorecard_ODI.asp?MatchCode=3981,2017-01-26
7,Matches/MatchScorecard_ODI.asp?MatchCode=3975,2017-01-19
8,Matches/MatchScorecard_ODI.asp?MatchCode=3973,2017-01-15
9,Matches/MatchScorecard_ODI.asp?MatchCode=3972,2017-01-13
10,Matches/MatchScorecard_ODI.asp?MatchCode=4076,2017-01-10
11,Matches/MatchScorecard_ODI.asp?MatchCode=3874,2016-12-01
12,Matches/MatchScorecard_ODI.asp?MatchCode=3896,2016-11-06
13,Matches/MatchScorecard_ODI.asp?MatchCode=3968,2016-09-12
14,Matches/MatchScorecard_T20.asp?MatchCode=0581,2016-09-09
15,Matches/MatchScorecard_T20.asp?MatchCode=0539,2016-09-03
16,Matches/MatchScorecard_ODI.asp?MatchCode=3929,2016-08-31
17,Matches/MatchScorecard_ODI.asp?MatchCode=3927,2016-08-28
18,Matches/MatchScorecard_ODI.asp?MatchCode=3924,2016-08-24
19,Matches/MatchScorecard_ODI.asp?MatchCode=3923,2016-08-21
20,Matches/MatchScorecard_ODI.asp?MatchCode=3905,2016-06-21
21,Matches/MatchScorecard_ODI.asp?MatchCode=3903,2016-06-19
22,Matches/MatchScorecard_ODI.asp?MatchCode=3898,2016-06-13
23,Matches/MatchScorecard_ODI.asp?MatchCode=3967,2016-06-12
24,Matches/MatchScorecard_T20.asp?MatchCode=0578,2016-06-09
25,Matches/MatchScorecard_T20.asp?MatchCode=0533,2016-06-03
26,Matches/MatchScorecard_ODI.asp?MatchCode=3931,2016-04-09
27,Matches/MatchScorecard_T20.asp?MatchCode=0566,2016-03-27
28,Matches/MatchScorecard_T20.asp?MatchCode=0561,2016-03-25
29,Matches/MatchScorecard_T20.asp?MatchCode=0557,2016-03-21
30,Matches/MatchScorecard_T20.asp?MatchCode=0552,2016-03-18
31,Matches/MatchScorecard_ODI.asp?MatchCode=3884,2016-03-02
32,Matches/MatchScorecard_T20.asp?MatchCode=0499,2016-01-29
33,Matches/MatchScorecard_T20.asp?MatchCode=0498,2016-01-26
34,Matches/MatchScorecard_ODI.asp?MatchCode=3878,2016-01-23
