,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4227,2018-11-11
1,Matches/MatchScorecard_ODI.asp?MatchCode=3955,2016-10-29
2,Matches/MatchScorecard_ODI.asp?MatchCode=3954,2016-10-26
3,Matches/MatchScorecard_ODI.asp?MatchCode=3968,2016-09-12
4,Matches/MatchScorecard_ODI.asp?MatchCode=3967,2016-06-12
5,Matches/MatchScorecard_ODI.asp?MatchCode=3966,2016-04-12
6,Matches/MatchScorecard_T20.asp?MatchCode=0409,2014-06-07
7,Matches/MatchScorecard_T20.asp?MatchCode=0408,2014-05-07
8,Matches/MatchScorecard_ODI.asp?MatchCode=3479,2013-02-23
9,Matches/MatchScorecard_ODI.asp?MatchCode=3477,2013-02-20
10,Matches/MatchScorecard_ODI.asp?MatchCode=3476,2013-02-17
11,Matches/MatchScorecard_ODI.asp?MatchCode=3469,2013-01-25
12,Matches/MatchScorecard_ODI.asp?MatchCode=3466,2013-01-22
13,Matches/MatchScorecard_ODI.asp?MatchCode=3464,2013-01-19
14,Matches/MatchScorecard_ODI.asp?MatchCode=3449,2012-12-11
15,Matches/MatchScorecard_ODI.asp?MatchCode=3427,2012-11-07
16,Matches/MatchScorecard_T20.asp?MatchCode=0293,2012-10-30
17,Matches/MatchScorecard_ODI.asp?MatchCode=3448,2012-10-11
18,Matches/MatchScorecard_ODI.asp?MatchCode=3424,2012-07-07
19,Matches/MatchScorecard_ODI.asp?MatchCode=3447,2012-06-11
20,Matches/MatchScorecard_ODI.asp?MatchCode=3422,2012-05-07
21,Matches/MatchScorecard_ODI.asp?MatchCode=3446,2012-04-11
22,Matches/MatchScorecard_ODI.asp?MatchCode=3345,2011-10-25
23,Matches/MatchScorecard_ODI.asp?MatchCode=3342,2011-10-22
24,Matches/MatchScorecard_ODI.asp?MatchCode=3186,2010-11-10
25,Matches/MatchScorecard_ODI.asp?MatchCode=3190,2010-10-17
26,Matches/MatchScorecard_ODI.asp?MatchCode=3188,2010-10-14
27,Matches/MatchScorecard_ODI.asp?MatchCode=3170,2010-08-25
28,Matches/MatchScorecard_ODI.asp?MatchCode=3168,2010-08-20
29,Matches/MatchScorecard_ODI.asp?MatchCode=3162,2010-08-13
30,Matches/MatchScorecard_ODI.asp?MatchCode=3182,2010-05-10
31,Matches/MatchScorecard_T20.asp?MatchCode=0124,2009-12-11
32,Matches/MatchScorecard_T20.asp?MatchCode=0125,2009-11-13
