,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4397,2020-12-01
1,Matches/MatchScorecard_ODI.asp?MatchCode=4394,2020-09-01
2,Matches/MatchScorecard_ODI.asp?MatchCode=4391,2020-07-01
3,Matches/MatchScorecard_T20.asp?MatchCode=1122,2020-06-03
4,Matches/MatchScorecard_T20.asp?MatchCode=1119,2020-04-03
5,Matches/MatchScorecard_ODI.asp?MatchCode=4414,2020-02-26
6,Matches/MatchScorecard_ODI.asp?MatchCode=4413,2020-02-22
7,Matches/MatchScorecard_T20.asp?MatchCode=1073,2020-01-19
8,Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18
9,Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15
10,Matches/MatchScorecard_ODI.asp?MatchCode=4417,2020-01-03
11,Matches/MatchScorecard_ODI.asp?MatchCode=4388,2019-12-22
12,Matches/MatchScorecard_ODI.asp?MatchCode=4387,2019-12-18
13,Matches/MatchScorecard_ODI.asp?MatchCode=4385,2019-12-15
14,Matches/MatchScorecard_T20.asp?MatchCode=1060,2019-11-17
15,Matches/MatchScorecard_T20.asp?MatchCode=1059,2019-11-16
16,Matches/MatchScorecard_T20.asp?MatchCode=1057,2019-11-14
17,Matches/MatchScorecard_T20.asp?MatchCode=1067,2019-11-12
18,Matches/MatchScorecard_ODI.asp?MatchCode=4379,2019-11-11
19,Matches/MatchScorecard_ODI.asp?MatchCode=4378,2019-09-11
20,Matches/MatchScorecard_T20.asp?MatchCode=1065,2019-08-12
21,Matches/MatchScorecard_T20.asp?MatchCode=1063,2019-06-12
22,Matches/MatchScorecard_ODI.asp?MatchCode=4377,2019-06-11
23,Matches/MatchScorecard_T20.asp?MatchCode=0877,2019-06-08
24,Matches/MatchScorecard_T20.asp?MatchCode=0874,2019-04-08
25,Matches/MatchScorecard_T20.asp?MatchCode=0872,2019-03-08
26,Matches/MatchScorecard_T20.asp?MatchCode=0728,2018-11-11
27,Matches/MatchScorecard_T20.asp?MatchCode=0727,2018-06-11
28,Matches/MatchScorecard_T20.asp?MatchCode=0725,2018-04-11
29,Matches/MatchScorecard_T20.asp?MatchCode=0633,2017-09-16
30,Matches/MatchScorecard_T20.asp?MatchCode=0631,2017-09-07
31,Matches/MatchScorecard_T20.asp?MatchCode=0617,2017-03-30
32,Matches/MatchScorecard_T20.asp?MatchCode=0616,2017-03-26
33,Matches/MatchScorecard_T20.asp?MatchCode=0619,2017-02-04
34,Matches/MatchScorecard_T20.asp?MatchCode=0618,2017-01-04
35,Matches/MatchScorecard_ODI.asp?MatchCode=3939,2016-09-30
36,Matches/MatchScorecard_T20.asp?MatchCode=0584,2016-09-27
37,Matches/MatchScorecard_T20.asp?MatchCode=0583,2016-09-24
38,Matches/MatchScorecard_T20.asp?MatchCode=0582,2016-09-23
39,Matches/MatchScorecard_T20.asp?MatchCode=0576,2016-08-28
40,Matches/MatchScorecard_T20.asp?MatchCode=0575,2016-08-27
41,Matches/MatchScorecard_ODI.asp?MatchCode=3909,2016-06-26
42,Matches/MatchScorecard_ODI.asp?MatchCode=3907,2016-06-24
43,Matches/MatchScorecard_ODI.asp?MatchCode=3905,2016-06-21
44,Matches/MatchScorecard_ODI.asp?MatchCode=3900,2016-06-15
45,Matches/MatchScorecard_ODI.asp?MatchCode=3898,2016-06-13
46,Matches/MatchScorecard_ODI.asp?MatchCode=3944,2016-05-10
47,Matches/MatchScorecard_ODI.asp?MatchCode=3893,2016-05-06
48,Matches/MatchScorecard_ODI.asp?MatchCode=3892,2016-03-06
49,Matches/MatchScorecard_ODI.asp?MatchCode=3943,2016-02-10
50,Matches/MatchScorecard_T20.asp?MatchCode=0474,2015-11-11
51,Matches/MatchScorecard_T20.asp?MatchCode=0423,2015-11-01
52,Matches/MatchScorecard_T20.asp?MatchCode=0473,2015-09-11
53,Matches/MatchScorecard_T20.asp?MatchCode=0422,2015-09-01
54,Matches/MatchScorecard_T20.asp?MatchCode=0424,2015-01-14
55,Matches/MatchScorecard_ODI.asp?MatchCode=3680,2014-11-10
56,Matches/MatchScorecard_ODI.asp?MatchCode=3683,2014-10-17
57,Matches/MatchScorecard_T20.asp?MatchCode=0410,2014-08-27
58,Matches/MatchScorecard_ODI.asp?MatchCode=3661,2014-08-25
59,Matches/MatchScorecard_ODI.asp?MatchCode=3657,2014-08-22
60,Matches/MatchScorecard_ODI.asp?MatchCode=3655,2014-08-20
61,Matches/MatchScorecard_ODI.asp?MatchCode=3678,2014-08-10
62,Matches/MatchScorecard_T20.asp?MatchCode=0409,2014-06-07
63,Matches/MatchScorecard_T20.asp?MatchCode=0408,2014-05-07
64,Matches/MatchScorecard_ODI.asp?MatchCode=3510,2013-11-06
65,Matches/MatchScorecard_ODI.asp?MatchCode=3475,2013-10-02
66,Matches/MatchScorecard_ODI.asp?MatchCode=3474,2013-08-02
67,Matches/MatchScorecard_T20.asp?MatchCode=0326,2013-07-28
68,Matches/MatchScorecard_T20.asp?MatchCode=0325,2013-07-27
69,Matches/MatchScorecard_ODI.asp?MatchCode=3533,2013-07-19
70,Matches/MatchScorecard_ODI.asp?MatchCode=3532,2013-07-16
71,Matches/MatchScorecard_ODI.asp?MatchCode=3531,2013-07-14
72,Matches/MatchScorecard_ODI.asp?MatchCode=3527,2013-07-07
73,Matches/MatchScorecard_ODI.asp?MatchCode=3506,2013-07-06
74,Matches/MatchScorecard_ODI.asp?MatchCode=3521,2013-06-30
75,Matches/MatchScorecard_ODI.asp?MatchCode=3520,2013-06-28
76,Matches/MatchScorecard_ODI.asp?MatchCode=3513,2013-06-14
77,Matches/MatchScorecard_ODI.asp?MatchCode=3473,2013-06-02
78,Matches/MatchScorecard_ODI.asp?MatchCode=3525,2013-05-07
79,Matches/MatchScorecard_T20.asp?MatchCode=0312,2013-03-03
80,Matches/MatchScorecard_ODI.asp?MatchCode=3472,2013-03-02
81,Matches/MatchScorecard_ODI.asp?MatchCode=3481,2013-02-26
82,Matches/MatchScorecard_ODI.asp?MatchCode=3480,2013-02-24
83,Matches/MatchScorecard_T20.asp?MatchCode=0306,2013-02-13
84,Matches/MatchScorecard_T20.asp?MatchCode=0309,2013-02-03
85,Matches/MatchScorecard_ODI.asp?MatchCode=3471,2013-01-02
86,Matches/MatchScorecard_ODI.asp?MatchCode=3450,2012-11-30
87,Matches/MatchScorecard_ODI.asp?MatchCode=3427,2012-11-07
88,Matches/MatchScorecard_T20.asp?MatchCode=0294,2012-10-12
89,Matches/MatchScorecard_T20.asp?MatchCode=0283,2012-09-29
90,Matches/MatchScorecard_T20.asp?MatchCode=0279,2012-09-27
91,Matches/MatchScorecard_T20.asp?MatchCode=0276,2012-09-24
92,Matches/MatchScorecard_T20.asp?MatchCode=0273,2012-09-22
93,Matches/MatchScorecard_ODI.asp?MatchCode=3454,2012-08-12
94,Matches/MatchScorecard_ODI.asp?MatchCode=3430,2012-07-16
95,Matches/MatchScorecard_ODI.asp?MatchCode=3429,2012-07-14
96,Matches/MatchScorecard_ODI.asp?MatchCode=3453,2012-07-12
97,Matches/MatchScorecard_T20.asp?MatchCode=0292,2012-07-10
98,Matches/MatchScorecard_ODI.asp?MatchCode=3424,2012-07-07
99,Matches/MatchScorecard_T20.asp?MatchCode=0249,2012-06-30
100,Matches/MatchScorecard_T20.asp?MatchCode=0248,2012-06-24
101,Matches/MatchScorecard_ODI.asp?MatchCode=3414,2012-06-19
102,Matches/MatchScorecard_ODI.asp?MatchCode=3412,2012-06-16
103,Matches/MatchScorecard_ODI.asp?MatchCode=3452,2012-05-12
104,Matches/MatchScorecard_T20.asp?MatchCode=0291,2012-05-10
105,Matches/MatchScorecard_ODI.asp?MatchCode=3422,2012-05-07
106,Matches/MatchScorecard_T20.asp?MatchCode=0245,2012-03-30
107,Matches/MatchScorecard_T20.asp?MatchCode=0243,2012-03-27
108,Matches/MatchScorecard_ODI.asp?MatchCode=3405,2012-03-25
109,Matches/MatchScorecard_ODI.asp?MatchCode=3404,2012-03-23
110,Matches/MatchScorecard_ODI.asp?MatchCode=3402,2012-03-20
111,Matches/MatchScorecard_ODI.asp?MatchCode=3400,2012-03-18
112,Matches/MatchScorecard_ODI.asp?MatchCode=3398,2012-03-16
113,Matches/MatchScorecard_ODI.asp?MatchCode=3451,2012-02-12
114,Matches/MatchScorecard_T20.asp?MatchCode=0286,2012-01-10
115,Matches/MatchScorecard_ODI.asp?MatchCode=3353,2011-11-29
116,Matches/MatchScorecard_ODI.asp?MatchCode=3360,2011-11-12
117,Matches/MatchScorecard_ODI.asp?MatchCode=3296,2011-11-06
118,Matches/MatchScorecard_ODI.asp?MatchCode=3261,2011-11-03
119,Matches/MatchScorecard_ODI.asp?MatchCode=3338,2011-10-18
120,Matches/MatchScorecard_ODI.asp?MatchCode=3336,2011-10-15
121,Matches/MatchScorecard_ODI.asp?MatchCode=3334,2011-10-13
122,Matches/MatchScorecard_ODI.asp?MatchCode=3359,2011-08-12
123,Matches/MatchScorecard_ODI.asp?MatchCode=3295,2011-08-06
124,Matches/MatchScorecard_ODI.asp?MatchCode=3298,2011-06-16
125,Matches/MatchScorecard_ODI.asp?MatchCode=3297,2011-06-13
126,Matches/MatchScorecard_ODI.asp?MatchCode=3357,2011-05-12
127,Matches/MatchScorecard_ODI.asp?MatchCode=3253,2011-04-03
128,Matches/MatchScorecard_ODI.asp?MatchCode=3277,2011-03-23
129,Matches/MatchScorecard_ODI.asp?MatchCode=3276,2011-03-20
130,Matches/MatchScorecard_ODI.asp?MatchCode=3270,2011-03-17
131,Matches/MatchScorecard_ODI.asp?MatchCode=3231,2011-03-02
132,Matches/MatchScorecard_ODI.asp?MatchCode=3247,2011-02-28
133,Matches/MatchScorecard_ODI.asp?MatchCode=3241,2011-02-24
134,Matches/MatchScorecard_ODI.asp?MatchCode=3355,2011-02-12
135,Matches/MatchScorecard_ODI.asp?MatchCode=3227,2011-01-31
136,Matches/MatchScorecard_ODI.asp?MatchCode=3104,2010-12-03
137,Matches/MatchScorecard_ODI.asp?MatchCode=3084,2010-12-02
138,Matches/MatchScorecard_T20.asp?MatchCode=0175,2010-11-05
139,Matches/MatchScorecard_ODI.asp?MatchCode=3102,2010-10-03
140,Matches/MatchScorecard_T20.asp?MatchCode=0170,2010-09-05
141,Matches/MatchScorecard_ODI.asp?MatchCode=3082,2010-09-02
142,Matches/MatchScorecard_T20.asp?MatchCode=0167,2010-07-05
143,Matches/MatchScorecard_ODI.asp?MatchCode=3080,2010-07-02
144,Matches/MatchScorecard_ODI.asp?MatchCode=3100,2010-06-03
145,Matches/MatchScorecard_ODI.asp?MatchCode=3114,2010-05-30
146,Matches/MatchScorecard_ODI.asp?MatchCode=3112,2010-05-28
147,Matches/MatchScorecard_ODI.asp?MatchCode=3110,2010-05-24
148,Matches/MatchScorecard_ODI.asp?MatchCode=3109,2010-05-22
149,Matches/MatchScorecard_T20.asp?MatchCode=0180,2010-05-20
150,Matches/MatchScorecard_T20.asp?MatchCode=0179,2010-05-19
151,Matches/MatchScorecard_T20.asp?MatchCode=0153,2010-04-30
152,Matches/MatchScorecard_ODI.asp?MatchCode=3097,2010-04-03
153,Matches/MatchScorecard_ODI.asp?MatchCode=3106,2010-03-14
154,Matches/MatchScorecard_ODI.asp?MatchCode=3117,2010-03-06
155,Matches/MatchScorecard_T20.asp?MatchCode=0159,2010-03-05
156,Matches/MatchScorecard_T20.asp?MatchCode=0151,2010-02-28
157,Matches/MatchScorecard_T20.asp?MatchCode=0148,2010-02-23
158,Matches/MatchScorecard_T20.asp?MatchCode=0147,2010-02-21
159,Matches/MatchScorecard_ODI.asp?MatchCode=3090,2010-02-19
160,Matches/MatchScorecard_ODI.asp?MatchCode=3085,2010-02-14
161,Matches/MatchScorecard_T20.asp?MatchCode=0106,2009-12-06
162,Matches/MatchScorecard_T20.asp?MatchCode=0101,2009-10-06
163,Matches/MatchScorecard_ODI.asp?MatchCode=2910,2009-07-01
164,Matches/MatchScorecard_T20.asp?MatchCode=0116,2009-06-19
165,Matches/MatchScorecard_T20.asp?MatchCode=0112,2009-06-15
166,Matches/MatchScorecard_T20.asp?MatchCode=0107,2009-06-13
167,Matches/MatchScorecard_T20.asp?MatchCode=0093,2009-06-06
168,Matches/MatchScorecard_ODI.asp?MatchCode=2974,2009-05-26
169,Matches/MatchScorecard_ODI.asp?MatchCode=2973,2009-05-24
170,Matches/MatchScorecard_ODI.asp?MatchCode=2951,2009-03-29
171,Matches/MatchScorecard_ODI.asp?MatchCode=2950,2009-03-27
172,Matches/MatchScorecard_ODI.asp?MatchCode=2949,2009-03-22
173,Matches/MatchScorecard_ODI.asp?MatchCode=2948,2009-03-20
174,Matches/MatchScorecard_T20.asp?MatchCode=0087,2009-03-15
175,Matches/MatchScorecard_ODI.asp?MatchCode=2955,2009-03-04
176,Matches/MatchScorecard_ODI.asp?MatchCode=2909,2009-03-01
177,Matches/MatchScorecard_ODI.asp?MatchCode=2914,2009-01-13
178,Matches/MatchScorecard_ODI.asp?MatchCode=2908,2008-12-31
179,Matches/MatchScorecard_T20.asp?MatchCode=0080,2008-12-28
180,Matches/MatchScorecard_T20.asp?MatchCode=0079,2008-12-26
181,Matches/MatchScorecard_ODI.asp?MatchCode=2831,2008-06-27
182,Matches/MatchScorecard_ODI.asp?MatchCode=2825,2008-06-24
183,Matches/MatchScorecard_T20.asp?MatchCode=0057,2008-06-20
184,Matches/MatchScorecard_ODI.asp?MatchCode=2813,2008-04-15
185,Matches/MatchScorecard_ODI.asp?MatchCode=2674,2007-10-04
