,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1128,2020-10-03
1,Matches/MatchScorecard_T20.asp?MatchCode=1124,2020-08-03
2,Matches/MatchScorecard_T20.asp?MatchCode=1120,2020-06-03
3,Matches/MatchScorecard_T20.asp?MatchCode=1073,2020-01-19
4,Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18
5,Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15
6,Matches/MatchScorecard_ODI.asp?MatchCode=4291,2019-11-05
7,Matches/MatchScorecard_T20.asp?MatchCode=0853,2019-07-14
8,Matches/MatchScorecard_ODI.asp?MatchCode=4295,2019-05-15
9,Matches/MatchScorecard_ODI.asp?MatchCode=4285,2019-05-05
10,Matches/MatchScorecard_ODI.asp?MatchCode=4284,2019-03-05
11,Matches/MatchScorecard_T20.asp?MatchCode=0765,2019-02-24
12,Matches/MatchScorecard_T20.asp?MatchCode=0764,2019-02-23
13,Matches/MatchScorecard_T20.asp?MatchCode=0763,2019-02-21
14,Matches/MatchScorecard_T20.asp?MatchCode=0761,2019-02-17
15,Matches/MatchScorecard_T20.asp?MatchCode=0760,2019-02-15
16,Matches/MatchScorecard_T20.asp?MatchCode=0747,2019-02-13
17,Matches/MatchScorecard_T20.asp?MatchCode=0713,2018-08-22
18,Matches/MatchScorecard_T20.asp?MatchCode=0712,2018-08-20
19,Matches/MatchScorecard_T20.asp?MatchCode=0592,2017-01-14
20,Matches/MatchScorecard_T20.asp?MatchCode=0577,2016-05-09
