,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4397,2020-12-01
1,Matches/MatchScorecard_T20.asp?MatchCode=1128,2020-10-03
2,Matches/MatchScorecard_ODI.asp?MatchCode=4394,2020-09-01
3,Matches/MatchScorecard_T20.asp?MatchCode=1124,2020-08-03
4,Matches/MatchScorecard_ODI.asp?MatchCode=4391,2020-07-01
5,Matches/MatchScorecard_T20.asp?MatchCode=1120,2020-06-03
6,Matches/MatchScorecard_T20.asp?MatchCode=1073,2020-01-19
7,Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18
8,Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15
9,Matches/MatchScorecard_ODI.asp?MatchCode=4267,2019-10-03
10,Matches/MatchScorecard_T20.asp?MatchCode=0924,2019-09-20
11,Matches/MatchScorecard_T20.asp?MatchCode=0948,2019-09-10
12,Matches/MatchScorecard_ODI.asp?MatchCode=4265,2019-08-03
13,Matches/MatchScorecard_T20.asp?MatchCode=0945,2019-07-10
14,Matches/MatchScorecard_ODI.asp?MatchCode=4262,2019-05-03
15,Matches/MatchScorecard_ODI.asp?MatchCode=4257,2019-02-28
16,Matches/MatchScorecard_T20.asp?MatchCode=0765,2019-02-24
17,Matches/MatchScorecard_T20.asp?MatchCode=0764,2019-02-23
18,Matches/MatchScorecard_T20.asp?MatchCode=0763,2019-02-21
19,Matches/MatchScorecard_T20.asp?MatchCode=0761,2019-02-17
20,Matches/MatchScorecard_T20.asp?MatchCode=0760,2019-02-15
21,Matches/MatchScorecard_T20.asp?MatchCode=0747,2019-02-13
22,Matches/MatchScorecard_T20.asp?MatchCode=1038,2019-02-11
23,Matches/MatchScorecard_ODI.asp?MatchCode=4259,2019-02-03
24,Matches/MatchScorecard_T20.asp?MatchCode=0686,2018-12-06
25,Matches/MatchScorecard_ODI.asp?MatchCode=4152,2018-12-03
26,Matches/MatchScorecard_ODI.asp?MatchCode=4192,2018-08-31
27,Matches/MatchScorecard_ODI.asp?MatchCode=4190,2018-08-29
28,Matches/MatchScorecard_ODI.asp?MatchCode=4189,2018-08-27
29,Matches/MatchScorecard_T20.asp?MatchCode=0713,2018-08-22
30,Matches/MatchScorecard_T20.asp?MatchCode=0712,2018-08-20
31,Matches/MatchScorecard_T20.asp?MatchCode=0695,2018-06-29
32,Matches/MatchScorecard_T20.asp?MatchCode=0693,2018-06-27
33,Matches/MatchScorecard_T20.asp?MatchCode=0690,2018-06-17
34,Matches/MatchScorecard_T20.asp?MatchCode=0689,2018-06-17
35,Matches/MatchScorecard_T20.asp?MatchCode=0688,2018-06-13
36,Matches/MatchScorecard_ODI.asp?MatchCode=4163,2018-03-23
37,Matches/MatchScorecard_ODI.asp?MatchCode=4158,2018-03-18
38,Matches/MatchScorecard_ODI.asp?MatchCode=4113,2018-01-18
39,Matches/MatchScorecard_ODI.asp?MatchCode=4026,2017-05-21
40,Matches/MatchScorecard_ODI.asp?MatchCode=4023,2017-05-14
41,Matches/MatchScorecard_ODI.asp?MatchCode=4092,2017-05-12
