,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=0607,2017-01-29
1,Matches/MatchScorecard_T20.asp?MatchCode=0608,2017-01-02
2,Matches/MatchScorecard_ODI.asp?MatchCode=3955,2016-10-29
3,Matches/MatchScorecard_ODI.asp?MatchCode=3954,2016-10-26
4,Matches/MatchScorecard_ODI.asp?MatchCode=3953,2016-10-23
5,Matches/MatchScorecard_ODI.asp?MatchCode=3952,2016-10-20
6,Matches/MatchScorecard_ODI.asp?MatchCode=3951,2016-10-16
7,Matches/MatchScorecard_T20.asp?MatchCode=0576,2016-08-28
8,Matches/MatchScorecard_ODI.asp?MatchCode=3841,2015-11-10
9,Matches/MatchScorecard_ODI.asp?MatchCode=3851,2015-10-25
10,Matches/MatchScorecard_ODI.asp?MatchCode=3848,2015-10-22
11,Matches/MatchScorecard_ODI.asp?MatchCode=3845,2015-10-18
12,Matches/MatchScorecard_ODI.asp?MatchCode=3680,2014-11-10
13,Matches/MatchScorecard_ODI.asp?MatchCode=3678,2014-08-10
14,Matches/MatchScorecard_ODI.asp?MatchCode=3644,2014-06-17
15,Matches/MatchScorecard_ODI.asp?MatchCode=3643,2014-06-15
16,Matches/MatchScorecard_T20.asp?MatchCode=0406,2014-06-04
17,Matches/MatchScorecard_ODI.asp?MatchCode=3628,2014-05-03
18,Matches/MatchScorecard_T20.asp?MatchCode=0405,2014-04-04
19,Matches/MatchScorecard_T20.asp?MatchCode=0399,2014-03-30
20,Matches/MatchScorecard_T20.asp?MatchCode=0395,2014-03-28
21,Matches/MatchScorecard_T20.asp?MatchCode=0388,2014-03-23
22,Matches/MatchScorecard_T20.asp?MatchCode=0384,2014-03-21
23,Matches/MatchScorecard_ODI.asp?MatchCode=3624,2014-01-03
24,Matches/MatchScorecard_ODI.asp?MatchCode=3568,2013-10-30
25,Matches/MatchScorecard_ODI.asp?MatchCode=3541,2013-07-28
26,Matches/MatchScorecard_ODI.asp?MatchCode=3539,2013-07-26
27,Matches/MatchScorecard_ODI.asp?MatchCode=3537,2013-07-24
28,Matches/MatchScorecard_ODI.asp?MatchCode=3545,2013-03-08
29,Matches/MatchScorecard_ODI.asp?MatchCode=3544,2013-01-08
30,Matches/MatchScorecard_ODI.asp?MatchCode=3296,2011-11-06
31,Matches/MatchScorecard_ODI.asp?MatchCode=3295,2011-08-06
32,Matches/MatchScorecard_ODI.asp?MatchCode=3298,2011-06-16
33,Matches/MatchScorecard_ODI.asp?MatchCode=3297,2011-06-13
34,Matches/MatchScorecard_ODI.asp?MatchCode=3294,2011-06-06
35,Matches/MatchScorecard_ODI.asp?MatchCode=3072,2010-11-01
36,Matches/MatchScorecard_ODI.asp?MatchCode=3071,2010-10-01
37,Matches/MatchScorecard_T20.asp?MatchCode=0184,2010-06-13
38,Matches/MatchScorecard_ODI.asp?MatchCode=3113,2010-05-30
39,Matches/MatchScorecard_ODI.asp?MatchCode=3111,2010-05-28
40,Matches/MatchScorecard_ODI.asp?MatchCode=3116,2010-03-06
41,Matches/MatchScorecard_ODI.asp?MatchCode=3031,2009-09-30
42,Matches/MatchScorecard_ODI.asp?MatchCode=3028,2009-09-28
43,Matches/MatchScorecard_ODI.asp?MatchCode=2096,2003-04-21
44,Matches/MatchScorecard_ODI.asp?MatchCode=2092,2003-04-16
45,Matches/MatchScorecard_ODI.asp?MatchCode=2090,2003-04-13
