,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=3981,2017-01-26
1,Matches/MatchScorecard_ODI.asp?MatchCode=3977,2017-01-22
2,Matches/MatchScorecard_ODI.asp?MatchCode=3975,2017-01-19
3,Matches/MatchScorecard_ODI.asp?MatchCode=3973,2017-01-15
4,Matches/MatchScorecard_ODI.asp?MatchCode=3972,2017-01-13
5,Matches/MatchScorecard_ODI.asp?MatchCode=3939,2016-09-30
6,Matches/MatchScorecard_T20.asp?MatchCode=0584,2016-09-27
7,Matches/MatchScorecard_T20.asp?MatchCode=0583,2016-09-24
8,Matches/MatchScorecard_T20.asp?MatchCode=0582,2016-09-23
9,Matches/MatchScorecard_ODI.asp?MatchCode=3928,2016-08-30
10,Matches/MatchScorecard_ODI.asp?MatchCode=3926,2016-08-27
11,Matches/MatchScorecard_ODI.asp?MatchCode=3925,2016-08-24
12,Matches/MatchScorecard_ODI.asp?MatchCode=3921,2016-08-18
13,Matches/MatchScorecard_T20.asp?MatchCode=0580,2016-07-09
14,Matches/MatchScorecard_ODI.asp?MatchCode=3944,2016-05-10
15,Matches/MatchScorecard_ODI.asp?MatchCode=3932,2016-04-09
16,Matches/MatchScorecard_T20.asp?MatchCode=0531,2016-04-03
17,Matches/MatchScorecard_T20.asp?MatchCode=0561,2016-03-25
18,Matches/MatchScorecard_T20.asp?MatchCode=0558,2016-03-22
19,Matches/MatchScorecard_T20.asp?MatchCode=0554,2016-03-19
20,Matches/MatchScorecard_T20.asp?MatchCode=0549,2016-03-16
21,Matches/MatchScorecard_T20.asp?MatchCode=0527,2016-02-29
22,Matches/MatchScorecard_T20.asp?MatchCode=0525,2016-02-27
23,Matches/MatchScorecard_ODI.asp?MatchCode=3943,2016-02-10
24,Matches/MatchScorecard_T20.asp?MatchCode=0529,2016-02-03
25,Matches/MatchScorecard_ODI.asp?MatchCode=3930,2016-01-09
26,Matches/MatchScorecard_ODI.asp?MatchCode=3666,2014-08-30
27,Matches/MatchScorecard_ODI.asp?MatchCode=3662,2014-08-26
28,Matches/MatchScorecard_ODI.asp?MatchCode=3631,2014-08-03
29,Matches/MatchScorecard_ODI.asp?MatchCode=3620,2014-02-27
30,Matches/MatchScorecard_ODI.asp?MatchCode=3618,2014-02-25
31,Matches/MatchScorecard_ODI.asp?MatchCode=3624,2014-01-03
32,Matches/MatchScorecard_ODI.asp?MatchCode=3594,2013-12-27
33,Matches/MatchScorecard_ODI.asp?MatchCode=3592,2013-12-25
34,Matches/MatchScorecard_ODI.asp?MatchCode=3591,2013-12-22
35,Matches/MatchScorecard_ODI.asp?MatchCode=3590,2013-12-20
36,Matches/MatchScorecard_ODI.asp?MatchCode=3589,2013-12-18
37,Matches/MatchScorecard_T20.asp?MatchCode=0356,2013-12-13
38,Matches/MatchScorecard_T20.asp?MatchCode=0355,2013-11-12
39,Matches/MatchScorecard_T20.asp?MatchCode=0354,2013-08-12
