,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4152,2018-12-03
1,Matches/MatchScorecard_ODI.asp?MatchCode=4106,2018-11-01
2,Matches/MatchScorecard_ODI.asp?MatchCode=4150,2018-10-03
3,Matches/MatchScorecard_ODI.asp?MatchCode=4143,2018-06-03
4,Matches/MatchScorecard_ODI.asp?MatchCode=4156,2018-03-16
5,Matches/MatchScorecard_ODI.asp?MatchCode=4111,2018-01-16
6,Matches/MatchScorecard_ODI.asp?MatchCode=4021,2017-07-05
7,Matches/MatchScorecard_ODI.asp?MatchCode=4026,2017-05-21
8,Matches/MatchScorecard_ODI.asp?MatchCode=4025,2017-05-19
9,Matches/MatchScorecard_ODI.asp?MatchCode=4020,2017-05-05
10,Matches/MatchScorecard_ODI.asp?MatchCode=4010,2017-03-24
11,Matches/MatchScorecard_ODI.asp?MatchCode=4009,2017-03-22
12,Matches/MatchScorecard_ODI.asp?MatchCode=4008,2017-03-19
13,Matches/MatchScorecard_ODI.asp?MatchCode=4007,2017-03-17
14,Matches/MatchScorecard_ODI.asp?MatchCode=4006,2017-03-15
15,Matches/MatchScorecard_ODI.asp?MatchCode=3915,2016-12-07
16,Matches/MatchScorecard_ODI.asp?MatchCode=3921,2016-08-18
17,Matches/MatchScorecard_ODI.asp?MatchCode=3918,2016-07-19
18,Matches/MatchScorecard_ODI.asp?MatchCode=3917,2016-07-17
19,Matches/MatchScorecard_ODI.asp?MatchCode=3916,2016-07-14
20,Matches/MatchScorecard_ODI.asp?MatchCode=3902,2016-06-18
21,Matches/MatchScorecard_ODI.asp?MatchCode=3901,2016-06-16
22,Matches/MatchScorecard_ODI.asp?MatchCode=3724,2015-12-01
23,Matches/MatchScorecard_ODI.asp?MatchCode=3840,2015-11-10
24,Matches/MatchScorecard_ODI.asp?MatchCode=3842,2015-10-13
25,Matches/MatchScorecard_ODI.asp?MatchCode=3781,2015-10-03
26,Matches/MatchScorecard_ODI.asp?MatchCode=3722,2015-10-01
27,Matches/MatchScorecard_ODI.asp?MatchCode=3839,2015-09-10
28,Matches/MatchScorecard_ODI.asp?MatchCode=3829,2015-08-27
29,Matches/MatchScorecard_ODI.asp?MatchCode=3800,2015-08-05
30,Matches/MatchScorecard_ODI.asp?MatchCode=3777,2015-07-03
31,Matches/MatchScorecard_ODI.asp?MatchCode=3789,2015-03-15
32,Matches/MatchScorecard_ODI.asp?MatchCode=3771,2015-03-03
33,Matches/MatchScorecard_ODI.asp?MatchCode=3763,2015-02-25
34,Matches/MatchScorecard_ODI.asp?MatchCode=3752,2015-02-16
35,Matches/MatchScorecard_ODI.asp?MatchCode=3733,2015-01-19
36,Matches/MatchScorecard_ODI.asp?MatchCode=3730,2015-01-17
37,Matches/MatchScorecard_ODI.asp?MatchCode=3635,2014-06-05
38,Matches/MatchScorecard_T20.asp?MatchCode=0383,2014-03-21
39,Matches/MatchScorecard_T20.asp?MatchCode=0379,2014-03-19
40,Matches/MatchScorecard_T20.asp?MatchCode=0374,2014-03-17
41,Matches/MatchScorecard_ODI.asp?MatchCode=3617,2014-02-23
42,Matches/MatchScorecard_T20.asp?MatchCode=0365,2014-02-21
43,Matches/MatchScorecard_T20.asp?MatchCode=0364,2014-02-19
44,Matches/MatchScorecard_ODI.asp?MatchCode=3528,2013-09-07
45,Matches/MatchScorecard_ODI.asp?MatchCode=3556,2013-08-09
46,Matches/MatchScorecard_ODI.asp?MatchCode=3526,2013-07-07
47,Matches/MatchScorecard_ODI.asp?MatchCode=3554,2013-06-09
48,Matches/MatchScorecard_ODI.asp?MatchCode=3500,2013-05-26
49,Matches/MatchScorecard_ODI.asp?MatchCode=3499,2013-05-23
50,Matches/MatchScorecard_ODI.asp?MatchCode=3551,2013-03-09
51,Matches/MatchScorecard_T20.asp?MatchCode=0276,2012-09-24
52,Matches/MatchScorecard_T20.asp?MatchCode=0267,2012-09-19
53,Matches/MatchScorecard_T20.asp?MatchCode=0252,2012-07-20
54,Matches/MatchScorecard_T20.asp?MatchCode=0251,2012-07-18
55,Matches/MatchScorecard_ODI.asp?MatchCode=3416,2012-06-23
56,Matches/MatchScorecard_ODI.asp?MatchCode=3421,2012-05-07
57,Matches/MatchScorecard_T20.asp?MatchCode=0242,2012-03-24
58,Matches/MatchScorecard_T20.asp?MatchCode=0240,2012-03-23
59,Matches/MatchScorecard_T20.asp?MatchCode=0238,2012-03-22
60,Matches/MatchScorecard_T20.asp?MatchCode=0237,2012-03-18
61,Matches/MatchScorecard_T20.asp?MatchCode=0234,2012-03-14
62,Matches/MatchScorecard_T20.asp?MatchCode=0229,2012-02-24
63,Matches/MatchScorecard_T20.asp?MatchCode=0226,2012-02-22
64,Matches/MatchScorecard_ODI.asp?MatchCode=3381,2012-02-20
65,Matches/MatchScorecard_ODI.asp?MatchCode=3378,2012-02-18
66,Matches/MatchScorecard_ODI.asp?MatchCode=3261,2011-11-03
67,Matches/MatchScorecard_ODI.asp?MatchCode=3333,2011-09-20
68,Matches/MatchScorecard_ODI.asp?MatchCode=3332,2011-09-19
69,Matches/MatchScorecard_ODI.asp?MatchCode=3321,2011-08-25
70,Matches/MatchScorecard_ODI.asp?MatchCode=3256,2011-06-03
71,Matches/MatchScorecard_ODI.asp?MatchCode=3293,2011-05-30
72,Matches/MatchScorecard_ODI.asp?MatchCode=3292,2011-05-28
73,Matches/MatchScorecard_ODI.asp?MatchCode=3271,2011-03-18
74,Matches/MatchScorecard_ODI.asp?MatchCode=3268,2011-03-15
75,Matches/MatchScorecard_ODI.asp?MatchCode=3243,2011-02-25
76,Matches/MatchScorecard_ODI.asp?MatchCode=3249,2011-02-03
77,Matches/MatchScorecard_ODI.asp?MatchCode=2626,2007-11-02
78,Matches/MatchScorecard_ODI.asp?MatchCode=2622,2007-09-02
79,Matches/MatchScorecard_T20.asp?MatchCode=0013,2007-09-01
80,Matches/MatchScorecard_ODI.asp?MatchCode=2617,2007-06-02
81,Matches/MatchScorecard_ODI.asp?MatchCode=2670,2007-04-04
82,Matches/MatchScorecard_ODI.asp?MatchCode=2665,2007-03-30
83,Matches/MatchScorecard_ODI.asp?MatchCode=2660,2007-03-24
84,Matches/MatchScorecard_ODI.asp?MatchCode=2648,2007-03-18
85,Matches/MatchScorecard_ODI.asp?MatchCode=2643,2007-03-16
86,Matches/MatchScorecard_ODI.asp?MatchCode=2604,2007-02-02
87,Matches/MatchScorecard_ODI.asp?MatchCode=2597,2007-01-30
88,Matches/MatchScorecard_ODI.asp?MatchCode=2593,2007-01-26
89,Matches/MatchScorecard_ODI.asp?MatchCode=2589,2007-01-23
90,Matches/MatchScorecard_ODI.asp?MatchCode=2584,2007-01-19
91,Matches/MatchScorecard_ODI.asp?MatchCode=2581,2007-01-16
92,Matches/MatchScorecard_ODI.asp?MatchCode=2515,2006-10-09
93,Matches/MatchScorecard_ODI.asp?MatchCode=2514,2006-08-09
94,Matches/MatchScorecard_T20.asp?MatchCode=0007,2006-06-15
95,Matches/MatchScorecard_ODI.asp?MatchCode=2485,2006-06-13
