,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=3783,2015-11-03
1,Matches/MatchScorecard_ODI.asp?MatchCode=3827,2015-08-23
2,Matches/MatchScorecard_ODI.asp?MatchCode=3826,2015-08-19
3,Matches/MatchScorecard_ODI.asp?MatchCode=3794,2015-03-24
4,Matches/MatchScorecard_ODI.asp?MatchCode=3760,2015-02-22
5,Matches/MatchScorecard_ODI.asp?MatchCode=3750,2015-02-15
6,Matches/MatchScorecard_ODI.asp?MatchCode=3736,2015-01-21
7,Matches/MatchScorecard_ODI.asp?MatchCode=3732,2015-01-18
8,Matches/MatchScorecard_ODI.asp?MatchCode=3728,2015-01-16
9,Matches/MatchScorecard_ODI.asp?MatchCode=3697,2014-11-19
10,Matches/MatchScorecard_ODI.asp?MatchCode=3695,2014-11-16
11,Matches/MatchScorecard_ODI.asp?MatchCode=3694,2014-11-14
12,Matches/MatchScorecard_ODI.asp?MatchCode=3687,2014-10-27
13,Matches/MatchScorecard_ODI.asp?MatchCode=3686,2014-10-24
14,Matches/MatchScorecard_ODI.asp?MatchCode=3685,2014-10-21
15,Matches/MatchScorecard_ODI.asp?MatchCode=3647,2014-09-07
16,Matches/MatchScorecard_ODI.asp?MatchCode=3646,2014-06-07
17,Matches/MatchScorecard_ODI.asp?MatchCode=3585,2013-11-30
18,Matches/MatchScorecard_ODI.asp?MatchCode=3582,2013-11-24
19,Matches/MatchScorecard_ODI.asp?MatchCode=3588,2013-11-12
20,Matches/MatchScorecard_ODI.asp?MatchCode=3577,2013-11-11
21,Matches/MatchScorecard_ODI.asp?MatchCode=3587,2013-08-12
22,Matches/MatchScorecard_ODI.asp?MatchCode=3364,2012-01-20
23,Matches/MatchScorecard_ODI.asp?MatchCode=2876,2008-08-31
24,Matches/MatchScorecard_ODI.asp?MatchCode=2863,2008-08-22
25,Matches/MatchScorecard_T20.asp?MatchCode=0050,2007-12-16
26,Matches/MatchScorecard_T20.asp?MatchCode=0048,2007-11-23
27,Matches/MatchScorecard_T20.asp?MatchCode=0020,2007-11-09
28,Matches/MatchScorecard_T20.asp?MatchCode=0043,2007-09-20
29,Matches/MatchScorecard_T20.asp?MatchCode=0039,2007-09-19
30,Matches/MatchScorecard_T20.asp?MatchCode=0034,2007-09-16
31,Matches/MatchScorecard_T20.asp?MatchCode=0031,2007-09-15
32,Matches/MatchScorecard_ODI.asp?MatchCode=2726,2007-08-26
33,Matches/MatchScorecard_ODI.asp?MatchCode=2725,2007-08-25
34,Matches/MatchScorecard_ODI.asp?MatchCode=2723,2007-08-22
35,Matches/MatchScorecard_ODI.asp?MatchCode=2700,2007-06-26
36,Matches/MatchScorecard_ODI.asp?MatchCode=2699,2007-06-24
