,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1076,2020-01-25
1,Matches/MatchScorecard_T20.asp?MatchCode=1075,2020-01-24
2,Matches/MatchScorecard_ODI.asp?MatchCode=4375,2019-09-30
3,Matches/MatchScorecard_T20.asp?MatchCode=0947,2019-09-10
4,Matches/MatchScorecard_T20.asp?MatchCode=1050,2019-08-11
5,Matches/MatchScorecard_T20.asp?MatchCode=1044,2019-05-11
6,Matches/MatchScorecard_T20.asp?MatchCode=0941,2019-05-10
7,Matches/MatchScorecard_T20.asp?MatchCode=1041,2019-03-11
8,Matches/MatchScorecard_ODI.asp?MatchCode=4376,2019-02-10
9,Matches/MatchScorecard_T20.asp?MatchCode=0531,2016-04-03
10,Matches/MatchScorecard_ODI.asp?MatchCode=3861,2015-11-17
11,Matches/MatchScorecard_ODI.asp?MatchCode=3859,2015-11-13
