,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4354,2019-11-07
1,Matches/MatchScorecard_ODI.asp?MatchCode=4292,2019-11-05
2,Matches/MatchScorecard_ODI.asp?MatchCode=4314,2019-08-06
3,Matches/MatchScorecard_ODI.asp?MatchCode=4287,2019-08-05
4,Matches/MatchScorecard_T20.asp?MatchCode=0769,2019-08-03
5,Matches/MatchScorecard_ODI.asp?MatchCode=4355,2019-07-14
6,Matches/MatchScorecard_ODI.asp?MatchCode=4342,2019-06-30
7,Matches/MatchScorecard_ODI.asp?MatchCode=4321,2019-06-14
8,Matches/MatchScorecard_ODI.asp?MatchCode=4303,2019-05-30
9,Matches/MatchScorecard_ODI.asp?MatchCode=4294,2019-05-14
10,Matches/MatchScorecard_T20.asp?MatchCode=0768,2019-05-03
11,Matches/MatchScorecard_ODI.asp?MatchCode=4346,2019-03-07
12,Matches/MatchScorecard_ODI.asp?MatchCode=4284,2019-03-05
13,Matches/MatchScorecard_ODI.asp?MatchCode=4256,2019-02-27
14,Matches/MatchScorecard_ODI.asp?MatchCode=4255,2019-02-25
15,Matches/MatchScorecard_ODI.asp?MatchCode=4254,2019-02-22
16,Matches/MatchScorecard_ODI.asp?MatchCode=4253,2019-02-20
17,Matches/MatchScorecard_ODI.asp?MatchCode=4171,2018-12-07
18,Matches/MatchScorecard_T20.asp?MatchCode=0721,2018-10-27
19,Matches/MatchScorecard_ODI.asp?MatchCode=4215,2018-10-23
20,Matches/MatchScorecard_ODI.asp?MatchCode=4165,2018-10-06
21,Matches/MatchScorecard_T20.asp?MatchCode=0706,2018-08-07
22,Matches/MatchScorecard_ODI.asp?MatchCode=4175,2018-07-17
23,Matches/MatchScorecard_ODI.asp?MatchCode=4173,2018-07-14
24,Matches/MatchScorecard_T20.asp?MatchCode=0694,2018-06-27
25,Matches/MatchScorecard_ODI.asp?MatchCode=4170,2018-06-24
26,Matches/MatchScorecard_ODI.asp?MatchCode=4168,2018-06-19
27,Matches/MatchScorecard_ODI.asp?MatchCode=4167,2018-06-16
28,Matches/MatchScorecard_ODI.asp?MatchCode=4166,2018-06-13
29,Matches/MatchScorecard_T20.asp?MatchCode=0704,2018-06-07
30,Matches/MatchScorecard_T20.asp?MatchCode=0699,2018-03-07
31,Matches/MatchScorecard_T20.asp?MatchCode=0662,2018-02-13
32,Matches/MatchScorecard_ODI.asp?MatchCode=4117,2018-01-21
33,Matches/MatchScorecard_ODI.asp?MatchCode=4115,2018-01-18
34,Matches/MatchScorecard_ODI.asp?MatchCode=4108,2018-01-14
35,Matches/MatchScorecard_ODI.asp?MatchCode=4041,2017-10-06
36,Matches/MatchScorecard_ODI.asp?MatchCode=4075,2017-09-29
37,Matches/MatchScorecard_ODI.asp?MatchCode=4073,2017-09-27
38,Matches/MatchScorecard_ODI.asp?MatchCode=4072,2017-09-24
39,Matches/MatchScorecard_ODI.asp?MatchCode=4070,2017-09-21
40,Matches/MatchScorecard_ODI.asp?MatchCode=4068,2017-09-19
41,Matches/MatchScorecard_T20.asp?MatchCode=0633,2017-09-16
42,Matches/MatchScorecard_ODI.asp?MatchCode=4005,2017-09-03
43,Matches/MatchScorecard_ODI.asp?MatchCode=4021,2017-07-05
44,Matches/MatchScorecard_T20.asp?MatchCode=0630,2017-06-25
45,Matches/MatchScorecard_T20.asp?MatchCode=0629,2017-06-23
46,Matches/MatchScorecard_ODI.asp?MatchCode=4045,2017-06-14
47,Matches/MatchScorecard_ODI.asp?MatchCode=4036,2017-06-06
48,Matches/MatchScorecard_ODI.asp?MatchCode=4029,2017-05-27
49,Matches/MatchScorecard_ODI.asp?MatchCode=4028,2017-05-24
50,Matches/MatchScorecard_ODI.asp?MatchCode=4020,2017-05-05
51,Matches/MatchScorecard_ODI.asp?MatchCode=4004,2017-05-03
52,Matches/MatchScorecard_ODI.asp?MatchCode=4001,2017-03-03
53,Matches/MatchScorecard_T20.asp?MatchCode=0606,2017-01-26
54,Matches/MatchScorecard_ODI.asp?MatchCode=3978,2017-01-22
55,Matches/MatchScorecard_ODI.asp?MatchCode=3976,2017-01-19
56,Matches/MatchScorecard_ODI.asp?MatchCode=4031,2017-01-06
57,Matches/MatchScorecard_T20.asp?MatchCode=0608,2017-01-02
58,Matches/MatchScorecard_ODI.asp?MatchCode=3949,2016-12-10
59,Matches/MatchScorecard_ODI.asp?MatchCode=3928,2016-08-30
60,Matches/MatchScorecard_ODI.asp?MatchCode=3926,2016-08-27
61,Matches/MatchScorecard_ODI.asp?MatchCode=3925,2016-08-24
62,Matches/MatchScorecard_T20.asp?MatchCode=0580,2016-07-09
63,Matches/MatchScorecard_ODI.asp?MatchCode=3910,2016-06-29
64,Matches/MatchScorecard_ODI.asp?MatchCode=3908,2016-06-26
65,Matches/MatchScorecard_ODI.asp?MatchCode=3906,2016-06-24
66,Matches/MatchScorecard_ODI.asp?MatchCode=3904,2016-06-21
67,Matches/MatchScorecard_T20.asp?MatchCode=0574,2016-05-07
68,Matches/MatchScorecard_T20.asp?MatchCode=0568,2016-03-30
69,Matches/MatchScorecard_T20.asp?MatchCode=0564,2016-03-26
70,Matches/MatchScorecard_T20.asp?MatchCode=0559,2016-03-23
71,Matches/MatchScorecard_T20.asp?MatchCode=0570,2016-03-04
72,Matches/MatchScorecard_ODI.asp?MatchCode=3911,2016-02-07
73,Matches/MatchScorecard_ODI.asp?MatchCode=3930,2016-01-09
74,Matches/MatchScorecard_ODI.asp?MatchCode=3805,2015-12-06
75,Matches/MatchScorecard_T20.asp?MatchCode=0482,2015-11-27
76,Matches/MatchScorecard_T20.asp?MatchCode=0481,2015-11-26
77,Matches/MatchScorecard_ODI.asp?MatchCode=3833,2015-11-09
78,Matches/MatchScorecard_ODI.asp?MatchCode=3804,2015-09-06
79,Matches/MatchScorecard_ODI.asp?MatchCode=3832,2015-08-09
80,Matches/MatchScorecard_ODI.asp?MatchCode=3831,2015-05-09
81,Matches/MatchScorecard_ODI.asp?MatchCode=3233,2011-06-02
82,Matches/MatchScorecard_ODI.asp?MatchCode=3098,2010-05-03
83,Matches/MatchScorecard_ODI.asp?MatchCode=2626,2007-11-02
84,Matches/MatchScorecard_ODI.asp?MatchCode=2622,2007-09-02
85,Matches/MatchScorecard_ODI.asp?MatchCode=2709,2007-07-07
86,Matches/MatchScorecard_ODI.asp?MatchCode=2617,2007-06-02
87,Matches/MatchScorecard_ODI.asp?MatchCode=2685,2007-04-21
88,Matches/MatchScorecard_ODI.asp?MatchCode=2648,2007-03-18
89,Matches/MatchScorecard_ODI.asp?MatchCode=2643,2007-03-16
90,Matches/MatchScorecard_ODI.asp?MatchCode=2604,2007-02-02
91,Matches/MatchScorecard_ODI.asp?MatchCode=2597,2007-01-30
92,Matches/MatchScorecard_ODI.asp?MatchCode=2593,2007-01-26
93,Matches/MatchScorecard_ODI.asp?MatchCode=2702,2007-01-07
94,Matches/MatchScorecard_ODI.asp?MatchCode=2462,2006-12-04
95,Matches/MatchScorecard_ODI.asp?MatchCode=2490,2006-06-28
96,Matches/MatchScorecard_ODI.asp?MatchCode=2488,2006-06-24
97,Matches/MatchScorecard_ODI.asp?MatchCode=2487,2006-06-20
98,Matches/MatchScorecard_ODI.asp?MatchCode=2486,2006-06-17
99,Matches/MatchScorecard_T20.asp?MatchCode=0007,2006-06-15
100,Matches/MatchScorecard_ODI.asp?MatchCode=2485,2006-06-13
101,Matches/MatchScorecard_ODI.asp?MatchCode=2463,2006-04-15
102,Matches/MatchScorecard_ODI.asp?MatchCode=2458,2006-03-31
103,Matches/MatchScorecard_ODI.asp?MatchCode=2457,2006-03-28
104,Matches/MatchScorecard_ODI.asp?MatchCode=2459,2006-03-04
105,Matches/MatchScorecard_ODI.asp?MatchCode=2491,2006-01-07
106,Matches/MatchScorecard_ODI.asp?MatchCode=2407,2005-12-21
107,Matches/MatchScorecard_ODI.asp?MatchCode=2406,2005-12-19
108,Matches/MatchScorecard_ODI.asp?MatchCode=2405,2005-12-15
109,Matches/MatchScorecard_ODI.asp?MatchCode=2404,2005-12-12
110,Matches/MatchScorecard_ODI.asp?MatchCode=2403,2005-10-12
