,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=3382,2012-02-21
1,Matches/MatchScorecard_ODI.asp?MatchCode=3353,2011-11-29
2,Matches/MatchScorecard_ODI.asp?MatchCode=3360,2011-11-12
3,Matches/MatchScorecard_ODI.asp?MatchCode=3327,2011-11-09
4,Matches/MatchScorecard_ODI.asp?MatchCode=3296,2011-11-06
5,Matches/MatchScorecard_ODI.asp?MatchCode=3343,2011-10-23
6,Matches/MatchScorecard_ODI.asp?MatchCode=3341,2011-10-20
7,Matches/MatchScorecard_ODI.asp?MatchCode=3337,2011-10-17
8,Matches/MatchScorecard_ODI.asp?MatchCode=3335,2011-10-14
9,Matches/MatchScorecard_ODI.asp?MatchCode=3331,2011-09-16
10,Matches/MatchScorecard_ODI.asp?MatchCode=3325,2011-09-09
11,Matches/MatchScorecard_T20.asp?MatchCode=0206,2011-08-31
12,Matches/MatchScorecard_ODI.asp?MatchCode=3359,2011-08-12
13,Matches/MatchScorecard_ODI.asp?MatchCode=3295,2011-08-06
14,Matches/MatchScorecard_ODI.asp?MatchCode=3298,2011-06-16
15,Matches/MatchScorecard_ODI.asp?MatchCode=3297,2011-06-13
16,Matches/MatchScorecard_ODI.asp?MatchCode=3323,2011-06-09
17,Matches/MatchScorecard_ODI.asp?MatchCode=3294,2011-06-06
18,Matches/MatchScorecard_ODI.asp?MatchCode=3357,2011-05-12
19,Matches/MatchScorecard_T20.asp?MatchCode=0202,2011-04-06
20,Matches/MatchScorecard_ODI.asp?MatchCode=3322,2011-03-09
21,Matches/MatchScorecard_ODI.asp?MatchCode=3355,2011-02-12
22,Matches/MatchScorecard_ODI.asp?MatchCode=3222,2011-01-23
23,Matches/MatchScorecard_ODI.asp?MatchCode=3219,2011-01-21
24,Matches/MatchScorecard_ODI.asp?MatchCode=3212,2010-10-12
25,Matches/MatchScorecard_ODI.asp?MatchCode=3210,2010-07-12
26,Matches/MatchScorecard_ODI.asp?MatchCode=2248,2004-07-27
27,Matches/MatchScorecard_ODI.asp?MatchCode=2243,2004-07-18
28,Matches/MatchScorecard_ODI.asp?MatchCode=2177,2004-01-24
29,Matches/MatchScorecard_ODI.asp?MatchCode=2176,2004-01-22
30,Matches/MatchScorecard_ODI.asp?MatchCode=2175,2004-01-20
31,Matches/MatchScorecard_ODI.asp?MatchCode=2089,2003-11-04
32,Matches/MatchScorecard_ODI.asp?MatchCode=2141,2003-10-26
33,Matches/MatchScorecard_ODI.asp?MatchCode=2140,2003-10-23
34,Matches/MatchScorecard_ODI.asp?MatchCode=2096,2003-04-21
35,Matches/MatchScorecard_ODI.asp?MatchCode=2094,2003-04-18
36,Matches/MatchScorecard_ODI.asp?MatchCode=2092,2003-04-16
37,Matches/MatchScorecard_ODI.asp?MatchCode=2090,2003-04-13
38,Matches/MatchScorecard_ODI.asp?MatchCode=2015,2003-04-01
39,Matches/MatchScorecard_ODI.asp?MatchCode=2143,2003-01-11
