,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4291,2019-11-05
1,Matches/MatchScorecard_ODI.asp?MatchCode=4267,2019-10-03
2,Matches/MatchScorecard_ODI.asp?MatchCode=4265,2019-08-03
3,Matches/MatchScorecard_ODI.asp?MatchCode=4352,2019-07-07
4,Matches/MatchScorecard_ODI.asp?MatchCode=4301,2019-05-21
5,Matches/MatchScorecard_ODI.asp?MatchCode=4299,2019-05-19
6,Matches/MatchScorecard_ODI.asp?MatchCode=4285,2019-05-05
7,Matches/MatchScorecard_ODI.asp?MatchCode=4262,2019-05-03
8,Matches/MatchScorecard_ODI.asp?MatchCode=4347,2019-04-07
9,Matches/MatchScorecard_ODI.asp?MatchCode=4284,2019-03-05
10,Matches/MatchScorecard_ODI.asp?MatchCode=4257,2019-02-28
11,Matches/MatchScorecard_ODI.asp?MatchCode=4259,2019-02-03
12,Matches/MatchScorecard_ODI.asp?MatchCode=4343,2019-01-07
13,Matches/MatchScorecard_ODI.asp?MatchCode=4152,2018-12-03
14,Matches/MatchScorecard_ODI.asp?MatchCode=4150,2018-10-03
15,Matches/MatchScorecard_ODI.asp?MatchCode=4192,2018-08-31
16,Matches/MatchScorecard_ODI.asp?MatchCode=4190,2018-08-29
17,Matches/MatchScorecard_ODI.asp?MatchCode=4189,2018-08-27
18,Matches/MatchScorecard_ODI.asp?MatchCode=4143,2018-06-03
19,Matches/MatchScorecard_ODI.asp?MatchCode=4163,2018-03-23
20,Matches/MatchScorecard_ODI.asp?MatchCode=4158,2018-03-18
21,Matches/MatchScorecard_ODI.asp?MatchCode=4156,2018-03-16
22,Matches/MatchScorecard_ODI.asp?MatchCode=4022,2017-12-05
23,Matches/MatchScorecard_ODI.asp?MatchCode=4097,2017-10-12
24,Matches/MatchScorecard_ODI.asp?MatchCode=4093,2017-07-12
25,Matches/MatchScorecard_ODI.asp?MatchCode=4021,2017-07-05
26,Matches/MatchScorecard_ODI.asp?MatchCode=4025,2017-05-19
27,Matches/MatchScorecard_ODI.asp?MatchCode=4023,2017-05-14
28,Matches/MatchScorecard_ODI.asp?MatchCode=4092,2017-05-12
29,Matches/MatchScorecard_ODI.asp?MatchCode=4020,2017-05-05
30,Matches/MatchScorecard_ODI.asp?MatchCode=4010,2017-03-24
31,Matches/MatchScorecard_ODI.asp?MatchCode=4009,2017-03-22
32,Matches/MatchScorecard_ODI.asp?MatchCode=4008,2017-03-19
33,Matches/MatchScorecard_ODI.asp?MatchCode=4007,2017-03-17
34,Matches/MatchScorecard_ODI.asp?MatchCode=4006,2017-03-15
35,Matches/MatchScorecard_ODI.asp?MatchCode=3915,2016-12-07
36,Matches/MatchScorecard_T20.asp?MatchCode=0543,2016-11-03
37,Matches/MatchScorecard_ODI.asp?MatchCode=3937,2016-09-27
38,Matches/MatchScorecard_ODI.asp?MatchCode=3935,2016-09-25
39,Matches/MatchScorecard_T20.asp?MatchCode=0538,2016-09-03
40,Matches/MatchScorecard_T20.asp?MatchCode=0508,2016-09-02
41,Matches/MatchScorecard_ODI.asp?MatchCode=3921,2016-08-18
42,Matches/MatchScorecard_ODI.asp?MatchCode=3918,2016-07-19
43,Matches/MatchScorecard_ODI.asp?MatchCode=3917,2016-07-17
44,Matches/MatchScorecard_ODI.asp?MatchCode=3916,2016-07-14
45,Matches/MatchScorecard_T20.asp?MatchCode=0507,2016-07-02
46,Matches/MatchScorecard_ODI.asp?MatchCode=3902,2016-06-18
47,Matches/MatchScorecard_ODI.asp?MatchCode=3901,2016-06-16
48,Matches/MatchScorecard_T20.asp?MatchCode=0546,2016-03-13
49,Matches/MatchScorecard_T20.asp?MatchCode=0513,2016-02-16
50,Matches/MatchScorecard_T20.asp?MatchCode=0512,2016-02-14
51,Matches/MatchScorecard_ODI.asp?MatchCode=3840,2015-11-10
52,Matches/MatchScorecard_ODI.asp?MatchCode=3842,2015-10-13
53,Matches/MatchScorecard_ODI.asp?MatchCode=3839,2015-09-10
54,Matches/MatchScorecard_ODI.asp?MatchCode=3829,2015-08-27
55,Matches/MatchScorecard_ODI.asp?MatchCode=3635,2014-06-05
56,Matches/MatchScorecard_T20.asp?MatchCode=0383,2014-03-21
57,Matches/MatchScorecard_T20.asp?MatchCode=0379,2014-03-19
58,Matches/MatchScorecard_ODI.asp?MatchCode=3617,2014-02-23
59,Matches/MatchScorecard_T20.asp?MatchCode=0365,2014-02-21
60,Matches/MatchScorecard_T20.asp?MatchCode=0364,2014-02-19
61,Matches/MatchScorecard_T20.asp?MatchCode=0353,2013-11-30
62,Matches/MatchScorecard_T20.asp?MatchCode=0342,2013-11-16
63,Matches/MatchScorecard_ODI.asp?MatchCode=3528,2013-09-07
64,Matches/MatchScorecard_ODI.asp?MatchCode=3526,2013-07-07
65,Matches/MatchScorecard_ODI.asp?MatchCode=3554,2013-06-09
66,Matches/MatchScorecard_ODI.asp?MatchCode=3500,2013-05-26
67,Matches/MatchScorecard_ODI.asp?MatchCode=3499,2013-05-23
68,Matches/MatchScorecard_ODI.asp?MatchCode=3551,2013-03-09
69,Matches/MatchScorecard_T20.asp?MatchCode=0253,2012-07-21
70,Matches/MatchScorecard_ODI.asp?MatchCode=3416,2012-06-23
71,Matches/MatchScorecard_ODI.asp?MatchCode=3421,2012-05-07
