,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1076,2020-01-25
1,Matches/MatchScorecard_T20.asp?MatchCode=1075,2020-01-24
2,Matches/MatchScorecard_ODI.asp?MatchCode=4319,2019-12-06
3,Matches/MatchScorecard_ODI.asp?MatchCode=4292,2019-11-05
4,Matches/MatchScorecard_ODI.asp?MatchCode=4375,2019-09-30
5,Matches/MatchScorecard_T20.asp?MatchCode=0947,2019-09-10
6,Matches/MatchScorecard_T20.asp?MatchCode=1050,2019-08-11
7,Matches/MatchScorecard_ODI.asp?MatchCode=4287,2019-08-05
8,Matches/MatchScorecard_T20.asp?MatchCode=0946,2019-07-10
9,Matches/MatchScorecard_ODI.asp?MatchCode=4340,2019-06-29
10,Matches/MatchScorecard_ODI.asp?MatchCode=4337,2019-06-26
11,Matches/MatchScorecard_ODI.asp?MatchCode=4334,2019-06-23
12,Matches/MatchScorecard_ODI.asp?MatchCode=4324,2019-06-16
13,Matches/MatchScorecard_T20.asp?MatchCode=0743,2019-06-02
14,Matches/MatchScorecard_ODI.asp?MatchCode=4304,2019-05-31
15,Matches/MatchScorecard_ODI.asp?MatchCode=4300,2019-05-19
16,Matches/MatchScorecard_ODI.asp?MatchCode=4297,2019-05-17
17,Matches/MatchScorecard_ODI.asp?MatchCode=4294,2019-05-14
18,Matches/MatchScorecard_T20.asp?MatchCode=1044,2019-05-11
19,Matches/MatchScorecard_T20.asp?MatchCode=0941,2019-05-10
20,Matches/MatchScorecard_ODI.asp?MatchCode=4349,2019-05-07
21,Matches/MatchScorecard_T20.asp?MatchCode=0791,2019-05-05
22,Matches/MatchScorecard_T20.asp?MatchCode=1041,2019-03-11
23,Matches/MatchScorecard_ODI.asp?MatchCode=4308,2019-03-06
24,Matches/MatchScorecard_T20.asp?MatchCode=0741,2019-03-02
25,Matches/MatchScorecard_ODI.asp?MatchCode=4376,2019-02-10
26,Matches/MatchScorecard_ODI.asp?MatchCode=4247,2019-01-30
27,Matches/MatchScorecard_ODI.asp?MatchCode=4244,2019-01-27
28,Matches/MatchScorecard_ODI.asp?MatchCode=4241,2019-01-25
29,Matches/MatchScorecard_ODI.asp?MatchCode=4238,2019-01-22
30,Matches/MatchScorecard_ODI.asp?MatchCode=4237,2019-01-19
31,Matches/MatchScorecard_T20.asp?MatchCode=0740,2019-01-02
32,Matches/MatchScorecard_ODI.asp?MatchCode=4227,2018-11-11
33,Matches/MatchScorecard_T20.asp?MatchCode=0723,2018-10-31
34,Matches/MatchScorecard_T20.asp?MatchCode=0722,2018-10-28
35,Matches/MatchScorecard_T20.asp?MatchCode=0720,2018-10-26
36,Matches/MatchScorecard_T20.asp?MatchCode=0719,2018-10-24
37,Matches/MatchScorecard_ODI.asp?MatchCode=4204,2018-09-26
38,Matches/MatchScorecard_ODI.asp?MatchCode=4201,2018-09-23
39,Matches/MatchScorecard_ODI.asp?MatchCode=4200,2018-09-21
40,Matches/MatchScorecard_ODI.asp?MatchCode=4197,2018-09-19
41,Matches/MatchScorecard_ODI.asp?MatchCode=4194,2018-09-16
42,Matches/MatchScorecard_ODI.asp?MatchCode=4225,2018-09-11
43,Matches/MatchScorecard_ODI.asp?MatchCode=4104,2018-08-01
44,Matches/MatchScorecard_ODI.asp?MatchCode=4178,2018-07-22
45,Matches/MatchScorecard_ODI.asp?MatchCode=4177,2018-07-20
46,Matches/MatchScorecard_ODI.asp?MatchCode=4176,2018-07-18
47,Matches/MatchScorecard_ODI.asp?MatchCode=4174,2018-07-16
48,Matches/MatchScorecard_ODI.asp?MatchCode=4172,2018-07-13
49,Matches/MatchScorecard_ODI.asp?MatchCode=4223,2018-07-11
50,Matches/MatchScorecard_ODI.asp?MatchCode=4103,2018-06-01
51,Matches/MatchScorecard_T20.asp?MatchCode=0726,2018-04-11
52,Matches/MatchScorecard_T20.asp?MatchCode=0701,2018-03-04
53,Matches/MatchScorecard_T20.asp?MatchCode=0724,2018-02-11
54,Matches/MatchScorecard_T20.asp?MatchCode=0679,2018-02-04
55,Matches/MatchScorecard_T20.asp?MatchCode=0656,2018-01-28
56,Matches/MatchScorecard_T20.asp?MatchCode=0655,2018-01-25
57,Matches/MatchScorecard_T20.asp?MatchCode=0654,2018-01-22
58,Matches/MatchScorecard_ODI.asp?MatchCode=4114,2018-01-18
59,Matches/MatchScorecard_ODI.asp?MatchCode=4110,2018-01-16
60,Matches/MatchScorecard_ODI.asp?MatchCode=4105,2018-01-13
61,Matches/MatchScorecard_T20.asp?MatchCode=0678,2018-01-04
62,Matches/MatchScorecard_T20.asp?MatchCode=0634,2017-12-09
63,Matches/MatchScorecard_ODI.asp?MatchCode=4044,2017-12-06
64,Matches/MatchScorecard_ODI.asp?MatchCode=4019,2017-11-04
65,Matches/MatchScorecard_T20.asp?MatchCode=0643,2017-10-29
66,Matches/MatchScorecard_T20.asp?MatchCode=0642,2017-10-27
67,Matches/MatchScorecard_T20.asp?MatchCode=0640,2017-10-26
68,Matches/MatchScorecard_ODI.asp?MatchCode=4087,2017-10-23
69,Matches/MatchScorecard_ODI.asp?MatchCode=4084,2017-10-20
70,Matches/MatchScorecard_ODI.asp?MatchCode=4082,2017-10-18
71,Matches/MatchScorecard_ODI.asp?MatchCode=4081,2017-10-16
72,Matches/MatchScorecard_ODI.asp?MatchCode=4079,2017-10-13
73,Matches/MatchScorecard_T20.asp?MatchCode=0636,2017-09-15
74,Matches/MatchScorecard_T20.asp?MatchCode=0635,2017-09-13
75,Matches/MatchScorecard_ODI.asp?MatchCode=4018,2017-09-04
76,Matches/MatchScorecard_ODI.asp?MatchCode=4037,2017-07-06
77,Matches/MatchScorecard_ODI.asp?MatchCode=4017,2017-07-04
78,Matches/MatchScorecard_ODI.asp?MatchCode=4050,2017-06-18
79,Matches/MatchScorecard_ODI.asp?MatchCode=4045,2017-06-14
80,Matches/MatchScorecard_ODI.asp?MatchCode=4034,2017-04-06
81,Matches/MatchScorecard_T20.asp?MatchCode=0617,2017-03-30
82,Matches/MatchScorecard_T20.asp?MatchCode=0616,2017-03-26
83,Matches/MatchScorecard_T20.asp?MatchCode=0619,2017-02-04
84,Matches/MatchScorecard_ODI.asp?MatchCode=3981,2017-01-26
85,Matches/MatchScorecard_ODI.asp?MatchCode=3977,2017-01-22
86,Matches/MatchScorecard_ODI.asp?MatchCode=3975,2017-01-19
87,Matches/MatchScorecard_ODI.asp?MatchCode=3973,2017-01-15
88,Matches/MatchScorecard_ODI.asp?MatchCode=3972,2017-01-13
89,Matches/MatchScorecard_T20.asp?MatchCode=0618,2017-01-04
90,Matches/MatchScorecard_ODI.asp?MatchCode=3939,2016-09-30
91,Matches/MatchScorecard_T20.asp?MatchCode=0584,2016-09-27
92,Matches/MatchScorecard_T20.asp?MatchCode=0583,2016-09-24
93,Matches/MatchScorecard_T20.asp?MatchCode=0582,2016-09-23
94,Matches/MatchScorecard_ODI.asp?MatchCode=3928,2016-08-30
95,Matches/MatchScorecard_ODI.asp?MatchCode=3926,2016-08-27
96,Matches/MatchScorecard_ODI.asp?MatchCode=3925,2016-08-24
97,Matches/MatchScorecard_ODI.asp?MatchCode=3921,2016-08-18
98,Matches/MatchScorecard_T20.asp?MatchCode=0580,2016-07-09
99,Matches/MatchScorecard_ODI.asp?MatchCode=3944,2016-05-10
100,Matches/MatchScorecard_ODI.asp?MatchCode=3932,2016-04-09
101,Matches/MatchScorecard_ODI.asp?MatchCode=3943,2016-02-10
102,Matches/MatchScorecard_ODI.asp?MatchCode=3883,2016-01-31
