,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1082,2020-12-02
1,Matches/MatchScorecard_ODI.asp?MatchCode=4408,2020-09-02
2,Matches/MatchScorecard_ODI.asp?MatchCode=4405,2020-07-02
3,Matches/MatchScorecard_ODI.asp?MatchCode=4401,2020-04-02
4,Matches/MatchScorecard_T20.asp?MatchCode=1087,2020-02-16
5,Matches/MatchScorecard_T20.asp?MatchCode=1084,2020-02-14
6,Matches/MatchScorecard_ODI.asp?MatchCode=4354,2019-11-07
7,Matches/MatchScorecard_ODI.asp?MatchCode=4292,2019-11-05
8,Matches/MatchScorecard_ODI.asp?MatchCode=4314,2019-08-06
9,Matches/MatchScorecard_ODI.asp?MatchCode=4355,2019-07-14
10,Matches/MatchScorecard_ODI.asp?MatchCode=4342,2019-06-30
11,Matches/MatchScorecard_ODI.asp?MatchCode=4321,2019-06-14
12,Matches/MatchScorecard_ODI.asp?MatchCode=4303,2019-05-30
13,Matches/MatchScorecard_ODI.asp?MatchCode=4297,2019-05-17
14,Matches/MatchScorecard_ODI.asp?MatchCode=4294,2019-05-14
15,Matches/MatchScorecard_ODI.asp?MatchCode=4346,2019-03-07
16,Matches/MatchScorecard_ODI.asp?MatchCode=4308,2019-03-06
17,Matches/MatchScorecard_ODI.asp?MatchCode=4255,2019-02-25
18,Matches/MatchScorecard_ODI.asp?MatchCode=4254,2019-02-22
19,Matches/MatchScorecard_ODI.asp?MatchCode=4253,2019-02-20
20,Matches/MatchScorecard_ODI.asp?MatchCode=4171,2018-12-07
21,Matches/MatchScorecard_T20.asp?MatchCode=0721,2018-10-27
22,Matches/MatchScorecard_ODI.asp?MatchCode=4215,2018-10-23
23,Matches/MatchScorecard_ODI.asp?MatchCode=4212,2018-10-20
24,Matches/MatchScorecard_ODI.asp?MatchCode=4211,2018-10-17
25,Matches/MatchScorecard_ODI.asp?MatchCode=4210,2018-10-13
26,Matches/MatchScorecard_ODI.asp?MatchCode=4209,2018-10-10
27,Matches/MatchScorecard_ODI.asp?MatchCode=4165,2018-10-06
28,Matches/MatchScorecard_T20.asp?MatchCode=0661,2018-10-02
29,Matches/MatchScorecard_T20.asp?MatchCode=0706,2018-08-07
30,Matches/MatchScorecard_ODI.asp?MatchCode=4173,2018-07-14
31,Matches/MatchScorecard_T20.asp?MatchCode=0660,2018-07-02
32,Matches/MatchScorecard_T20.asp?MatchCode=0694,2018-06-27
33,Matches/MatchScorecard_ODI.asp?MatchCode=4170,2018-06-24
34,Matches/MatchScorecard_ODI.asp?MatchCode=4169,2018-06-21
35,Matches/MatchScorecard_ODI.asp?MatchCode=4168,2018-06-19
36,Matches/MatchScorecard_ODI.asp?MatchCode=4167,2018-06-16
37,Matches/MatchScorecard_ODI.asp?MatchCode=4166,2018-06-13
38,Matches/MatchScorecard_T20.asp?MatchCode=0704,2018-06-07
39,Matches/MatchScorecard_ODI.asp?MatchCode=4146,2018-06-03
40,Matches/MatchScorecard_T20.asp?MatchCode=0699,2018-03-07
41,Matches/MatchScorecard_ODI.asp?MatchCode=4139,2018-03-03
42,Matches/MatchScorecard_ODI.asp?MatchCode=4138,2018-02-28
43,Matches/MatchScorecard_ODI.asp?MatchCode=4137,2018-02-25
44,Matches/MatchScorecard_T20.asp?MatchCode=0665,2018-02-18
45,Matches/MatchScorecard_T20.asp?MatchCode=0662,2018-02-13
46,Matches/MatchScorecard_ODI.asp?MatchCode=4125,2018-01-28
47,Matches/MatchScorecard_ODI.asp?MatchCode=4123,2018-01-26
48,Matches/MatchScorecard_ODI.asp?MatchCode=4117,2018-01-21
49,Matches/MatchScorecard_ODI.asp?MatchCode=4115,2018-01-18
50,Matches/MatchScorecard_ODI.asp?MatchCode=4108,2018-01-14
51,Matches/MatchScorecard_ODI.asp?MatchCode=4041,2017-10-06
52,Matches/MatchScorecard_ODI.asp?MatchCode=4075,2017-09-29
53,Matches/MatchScorecard_ODI.asp?MatchCode=4073,2017-09-27
54,Matches/MatchScorecard_T20.asp?MatchCode=0633,2017-09-16
55,Matches/MatchScorecard_ODI.asp?MatchCode=4005,2017-09-03
56,Matches/MatchScorecard_ODI.asp?MatchCode=4021,2017-07-05
57,Matches/MatchScorecard_T20.asp?MatchCode=0630,2017-06-25
58,Matches/MatchScorecard_T20.asp?MatchCode=0629,2017-06-23
59,Matches/MatchScorecard_T20.asp?MatchCode=0628,2017-06-21
60,Matches/MatchScorecard_ODI.asp?MatchCode=4036,2017-06-06
61,Matches/MatchScorecard_ODI.asp?MatchCode=4030,2017-05-29
62,Matches/MatchScorecard_ODI.asp?MatchCode=4029,2017-05-27
63,Matches/MatchScorecard_ODI.asp?MatchCode=4028,2017-05-24
64,Matches/MatchScorecard_ODI.asp?MatchCode=4020,2017-05-05
65,Matches/MatchScorecard_ODI.asp?MatchCode=4004,2017-05-03
66,Matches/MatchScorecard_ODI.asp?MatchCode=4001,2017-03-03
