,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1057,2019-11-14
1,Matches/MatchScorecard_T20.asp?MatchCode=0914,2019-09-15
2,Matches/MatchScorecard_T20.asp?MatchCode=0913,2019-09-14
3,Matches/MatchScorecard_T20.asp?MatchCode=0764,2019-02-23
4,Matches/MatchScorecard_T20.asp?MatchCode=0763,2019-02-21
5,Matches/MatchScorecard_T20.asp?MatchCode=0713,2018-08-22
6,Matches/MatchScorecard_T20.asp?MatchCode=0712,2018-08-20
7,Matches/MatchScorecard_ODI.asp?MatchCode=4046,2017-06-14
8,Matches/MatchScorecard_ODI.asp?MatchCode=4010,2017-03-24
9,Matches/MatchScorecard_ODI.asp?MatchCode=3996,2017-02-24
10,Matches/MatchScorecard_ODI.asp?MatchCode=3994,2017-02-21
11,Matches/MatchScorecard_T20.asp?MatchCode=0600,2017-01-20
12,Matches/MatchScorecard_T20.asp?MatchCode=0602,2017-01-20
13,Matches/MatchScorecard_T20.asp?MatchCode=0595,2017-01-16
14,Matches/MatchScorecard_T20.asp?MatchCode=0592,2017-01-14
15,Matches/MatchScorecard_T20.asp?MatchCode=0587,2016-12-18
16,Matches/MatchScorecard_T20.asp?MatchCode=0586,2016-12-16
17,Matches/MatchScorecard_T20.asp?MatchCode=0585,2016-12-14
18,Matches/MatchScorecard_ODI.asp?MatchCode=3709,2014-02-12
