,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1082,2020-12-02
1,Matches/MatchScorecard_ODI.asp?MatchCode=4408,2020-09-02
2,Matches/MatchScorecard_T20.asp?MatchCode=1087,2020-02-16
3,Matches/MatchScorecard_T20.asp?MatchCode=1084,2020-02-14
4,Matches/MatchScorecard_ODI.asp?MatchCode=4354,2019-11-07
5,Matches/MatchScorecard_ODI.asp?MatchCode=4292,2019-11-05
6,Matches/MatchScorecard_T20.asp?MatchCode=1054,2019-10-11
7,Matches/MatchScorecard_T20.asp?MatchCode=0770,2019-10-03
8,Matches/MatchScorecard_ODI.asp?MatchCode=4314,2019-08-06
9,Matches/MatchScorecard_ODI.asp?MatchCode=4287,2019-08-05
10,Matches/MatchScorecard_T20.asp?MatchCode=0769,2019-08-03
11,Matches/MatchScorecard_ODI.asp?MatchCode=4355,2019-07-14
12,Matches/MatchScorecard_ODI.asp?MatchCode=4342,2019-06-30
13,Matches/MatchScorecard_ODI.asp?MatchCode=4336,2019-06-25
14,Matches/MatchScorecard_ODI.asp?MatchCode=4331,2019-06-21
15,Matches/MatchScorecard_ODI.asp?MatchCode=4326,2019-06-18
16,Matches/MatchScorecard_ODI.asp?MatchCode=4321,2019-06-14
17,Matches/MatchScorecard_ODI.asp?MatchCode=4303,2019-05-30
18,Matches/MatchScorecard_ODI.asp?MatchCode=4300,2019-05-19
19,Matches/MatchScorecard_ODI.asp?MatchCode=4297,2019-05-17
20,Matches/MatchScorecard_T20.asp?MatchCode=0791,2019-05-05
21,Matches/MatchScorecard_T20.asp?MatchCode=0768,2019-05-03
22,Matches/MatchScorecard_T20.asp?MatchCode=1040,2019-03-11
23,Matches/MatchScorecard_ODI.asp?MatchCode=4346,2019-03-07
24,Matches/MatchScorecard_ODI.asp?MatchCode=4308,2019-03-06
25,Matches/MatchScorecard_ODI.asp?MatchCode=4284,2019-03-05
26,Matches/MatchScorecard_ODI.asp?MatchCode=4256,2019-02-27
27,Matches/MatchScorecard_ODI.asp?MatchCode=4255,2019-02-25
28,Matches/MatchScorecard_ODI.asp?MatchCode=4254,2019-02-22
29,Matches/MatchScorecard_ODI.asp?MatchCode=4253,2019-02-20
30,Matches/MatchScorecard_T20.asp?MatchCode=1035,2019-01-11
31,Matches/MatchScorecard_ODI.asp?MatchCode=4260,2019-01-03
32,Matches/MatchScorecard_ODI.asp?MatchCode=4171,2018-12-07
33,Matches/MatchScorecard_T20.asp?MatchCode=0721,2018-10-27
34,Matches/MatchScorecard_ODI.asp?MatchCode=4215,2018-10-23
35,Matches/MatchScorecard_ODI.asp?MatchCode=4212,2018-10-20
36,Matches/MatchScorecard_ODI.asp?MatchCode=4211,2018-10-17
37,Matches/MatchScorecard_ODI.asp?MatchCode=4210,2018-10-13
38,Matches/MatchScorecard_ODI.asp?MatchCode=4209,2018-10-10
39,Matches/MatchScorecard_ODI.asp?MatchCode=4165,2018-10-06
40,Matches/MatchScorecard_ODI.asp?MatchCode=4149,2018-10-03
41,Matches/MatchScorecard_T20.asp?MatchCode=0661,2018-10-02
42,Matches/MatchScorecard_T20.asp?MatchCode=0706,2018-08-07
43,Matches/MatchScorecard_ODI.asp?MatchCode=4175,2018-07-17
44,Matches/MatchScorecard_ODI.asp?MatchCode=4173,2018-07-14
45,Matches/MatchScorecard_T20.asp?MatchCode=0660,2018-07-02
46,Matches/MatchScorecard_T20.asp?MatchCode=0694,2018-06-27
47,Matches/MatchScorecard_ODI.asp?MatchCode=4170,2018-06-24
48,Matches/MatchScorecard_ODI.asp?MatchCode=4169,2018-06-21
49,Matches/MatchScorecard_ODI.asp?MatchCode=4168,2018-06-19
50,Matches/MatchScorecard_ODI.asp?MatchCode=4167,2018-06-16
51,Matches/MatchScorecard_ODI.asp?MatchCode=4166,2018-06-13
52,Matches/MatchScorecard_T20.asp?MatchCode=0704,2018-06-07
53,Matches/MatchScorecard_ODI.asp?MatchCode=4146,2018-06-03
54,Matches/MatchScorecard_T20.asp?MatchCode=0699,2018-03-07
55,Matches/MatchScorecard_ODI.asp?MatchCode=4139,2018-03-03
56,Matches/MatchScorecard_ODI.asp?MatchCode=4138,2018-02-28
57,Matches/MatchScorecard_ODI.asp?MatchCode=4137,2018-02-25
58,Matches/MatchScorecard_T20.asp?MatchCode=0665,2018-02-18
59,Matches/MatchScorecard_T20.asp?MatchCode=0662,2018-02-13
60,Matches/MatchScorecard_ODI.asp?MatchCode=4125,2018-01-28
61,Matches/MatchScorecard_ODI.asp?MatchCode=4123,2018-01-26
62,Matches/MatchScorecard_ODI.asp?MatchCode=4117,2018-01-21
63,Matches/MatchScorecard_ODI.asp?MatchCode=4115,2018-01-18
64,Matches/MatchScorecard_ODI.asp?MatchCode=4108,2018-01-14
65,Matches/MatchScorecard_ODI.asp?MatchCode=4041,2017-10-06
66,Matches/MatchScorecard_ODI.asp?MatchCode=4075,2017-09-29
