,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1030,2019-10-30
1,Matches/MatchScorecard_T20.asp?MatchCode=1050,2019-08-11
2,Matches/MatchScorecard_ODI.asp?MatchCode=4236,2019-01-18
3,Matches/MatchScorecard_T20.asp?MatchCode=0730,2018-11-21
4,Matches/MatchScorecard_T20.asp?MatchCode=0729,2018-11-17
5,Matches/MatchScorecard_T20.asp?MatchCode=0720,2018-10-26
6,Matches/MatchScorecard_T20.asp?MatchCode=0719,2018-10-24
7,Matches/MatchScorecard_T20.asp?MatchCode=0718,2018-10-22
8,Matches/MatchScorecard_T20.asp?MatchCode=0661,2018-10-02
9,Matches/MatchScorecard_T20.asp?MatchCode=0705,2018-08-07
10,Matches/MatchScorecard_T20.asp?MatchCode=0660,2018-07-02
11,Matches/MatchScorecard_T20.asp?MatchCode=0694,2018-06-27
12,Matches/MatchScorecard_ODI.asp?MatchCode=4170,2018-06-24
13,Matches/MatchScorecard_ODI.asp?MatchCode=4169,2018-06-21
14,Matches/MatchScorecard_ODI.asp?MatchCode=4168,2018-06-19
15,Matches/MatchScorecard_ODI.asp?MatchCode=4166,2018-06-13
16,Matches/MatchScorecard_T20.asp?MatchCode=0703,2018-06-07
17,Matches/MatchScorecard_T20.asp?MatchCode=0702,2018-05-07
18,Matches/MatchScorecard_T20.asp?MatchCode=0698,2018-03-07
19,Matches/MatchScorecard_T20.asp?MatchCode=0657,2018-03-02
20,Matches/MatchScorecard_T20.asp?MatchCode=0668,2018-02-21
21,Matches/MatchScorecard_T20.asp?MatchCode=0664,2018-02-16
22,Matches/MatchScorecard_T20.asp?MatchCode=0697,2018-02-07
23,Matches/MatchScorecard_T20.asp?MatchCode=0610,2017-02-17
24,Matches/MatchScorecard_ODI.asp?MatchCode=3975,2017-01-19
25,Matches/MatchScorecard_ODI.asp?MatchCode=3972,2017-01-13
