matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4229,2018-11-12
Matches/MatchScorecard_ODI.asp?MatchCode=4218,2018-10-26
Matches/MatchScorecard_ODI.asp?MatchCode=4217,2018-10-24
Matches/MatchScorecard_ODI.asp?MatchCode=4214,2018-10-21
Matches/MatchScorecard_ODI.asp?MatchCode=4205,2018-09-28
Matches/MatchScorecard_ODI.asp?MatchCode=4204,2018-09-26
Matches/MatchScorecard_ODI.asp?MatchCode=4202,2018-09-23
Matches/MatchScorecard_ODI.asp?MatchCode=4228,2018-09-12
Matches/MatchScorecard_T20.asp?MatchCode=0644,2017-10-29
Matches/MatchScorecard_T20.asp?MatchCode=0641,2017-10-26
Matches/MatchScorecard_ODI.asp?MatchCode=4086,2017-10-22
Matches/MatchScorecard_ODI.asp?MatchCode=4083,2017-10-18
Matches/MatchScorecard_ODI.asp?MatchCode=4080,2017-10-15
Matches/MatchScorecard_T20.asp?MatchCode=0590,2017-08-01
Matches/MatchScorecard_T20.asp?MatchCode=0621,2017-06-04
Matches/MatchScorecard_T20.asp?MatchCode=0589,2017-06-01
Matches/MatchScorecard_ODI.asp?MatchCode=4035,2017-05-06
Matches/MatchScorecard_T20.asp?MatchCode=0588,2017-03-01
Matches/MatchScorecard_ODI.asp?MatchCode=4031,2017-01-06
Matches/MatchScorecard_ODI.asp?MatchCode=3971,2016-12-31
Matches/MatchScorecard_ODI.asp?MatchCode=3970,2016-12-29
Matches/MatchScorecard_ODI.asp?MatchCode=3969,2016-12-26
Matches/MatchScorecard_ODI.asp?MatchCode=3949,2016-12-10
Matches/MatchScorecard_ODI.asp?MatchCode=3936,2016-09-25
Matches/MatchScorecard_ODI.asp?MatchCode=3948,2016-09-10
Matches/MatchScorecard_ODI.asp?MatchCode=3946,2016-07-10
Matches/MatchScorecard_T20.asp?MatchCode=0522,2016-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0497,2016-01-22
Matches/MatchScorecard_T20.asp?MatchCode=0495,2016-01-20
Matches/MatchScorecard_T20.asp?MatchCode=0476,2015-11-15
Matches/MatchScorecard_ODI.asp?MatchCode=3857,2015-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=3856,2015-09-11
Matches/MatchScorecard_ODI.asp?MatchCode=3780,2015-09-03
Matches/MatchScorecard_ODI.asp?MatchCode=3791,2015-03-19
Matches/MatchScorecard_ODI.asp?MatchCode=3784,2015-03-13
Matches/MatchScorecard_ODI.asp?MatchCode=3704,2014-11-28
Matches/MatchScorecard_ODI.asp?MatchCode=3661,2014-08-25
Matches/MatchScorecard_ODI.asp?MatchCode=3657,2014-08-22
Matches/MatchScorecard_ODI.asp?MatchCode=3655,2014-08-20
Matches/MatchScorecard_ODI.asp?MatchCode=3627,2014-04-03
Matches/MatchScorecard_ODI.asp?MatchCode=3312,2011-12-08
Matches/MatchScorecard_T20.asp?MatchCode=0218,2011-11-29
Matches/MatchScorecard_T20.asp?MatchCode=0211,2011-11-10
Matches/MatchScorecard_ODI.asp?MatchCode=3285,2011-11-04
Matches/MatchScorecard_ODI.asp?MatchCode=3262,2011-11-03
Matches/MatchScorecard_ODI.asp?MatchCode=3338,2011-10-18
Matches/MatchScorecard_ODI.asp?MatchCode=3336,2011-10-15
Matches/MatchScorecard_ODI.asp?MatchCode=3334,2011-10-13
Matches/MatchScorecard_ODI.asp?MatchCode=3284,2011-09-04
Matches/MatchScorecard_ODI.asp?MatchCode=3319,2011-08-21
Matches/MatchScorecard_ODI.asp?MatchCode=3317,2011-08-19
Matches/MatchScorecard_ODI.asp?MatchCode=3315,2011-08-16
Matches/MatchScorecard_ODI.asp?MatchCode=3313,2011-08-14
Matches/MatchScorecard_ODI.asp?MatchCode=3286,2011-04-13
Matches/MatchScorecard_ODI.asp?MatchCode=3253,2011-04-03
Matches/MatchScorecard_ODI.asp?MatchCode=3273,2011-03-19
Matches/MatchScorecard_ODI.asp?MatchCode=3266,2011-03-14
Matches/MatchScorecard_ODI.asp?MatchCode=3356,2011-03-12
Matches/MatchScorecard_ODI.asp?MatchCode=3243,2011-02-25
Matches/MatchScorecard_ODI.asp?MatchCode=3235,2011-02-19
Matches/MatchScorecard_ODI.asp?MatchCode=3213,2010-12-12
Matches/MatchScorecard_ODI.asp?MatchCode=3156,2010-12-07
Matches/MatchScorecard_ODI.asp?MatchCode=3186,2010-11-10
Matches/MatchScorecard_ODI.asp?MatchCode=3083,2010-11-02
Matches/MatchScorecard_ODI.asp?MatchCode=3072,2010-11-01
Matches/MatchScorecard_ODI.asp?MatchCode=3190,2010-10-17
Matches/MatchScorecard_ODI.asp?MatchCode=3188,2010-10-14
Matches/MatchScorecard_ODI.asp?MatchCode=3155,2010-10-07
Matches/MatchScorecard_ODI.asp?MatchCode=3148,2010-08-07
Matches/MatchScorecard_ODI.asp?MatchCode=3081,2010-08-02
Matches/MatchScorecard_ODI.asp?MatchCode=3070,2010-08-01
Matches/MatchScorecard_ODI.asp?MatchCode=3160,2010-07-20
Matches/MatchScorecard_ODI.asp?MatchCode=3158,2010-07-16
Matches/MatchScorecard_ODI.asp?MatchCode=3157,2010-07-15
Matches/MatchScorecard_ODI.asp?MatchCode=3069,2010-07-01
Matches/MatchScorecard_ODI.asp?MatchCode=3128,2010-06-21
Matches/MatchScorecard_ODI.asp?MatchCode=3125,2010-06-18
Matches/MatchScorecard_ODI.asp?MatchCode=3123,2010-06-16
Matches/MatchScorecard_ODI.asp?MatchCode=3209,2010-06-12
Matches/MatchScorecard_ODI.asp?MatchCode=3182,2010-05-10
Matches/MatchScorecard_T20.asp?MatchCode=0162,2010-05-05
Matches/MatchScorecard_ODI.asp?MatchCode=3098,2010-05-03
Matches/MatchScorecard_ODI.asp?MatchCode=3079,2010-05-02
Matches/MatchScorecard_ODI.asp?MatchCode=3067,2010-04-01
Matches/MatchScorecard_ODI.asp?MatchCode=3207,2010-03-12
