,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4397,2020-12-01
1,Matches/MatchScorecard_T20.asp?MatchCode=1128,2020-10-03
2,Matches/MatchScorecard_ODI.asp?MatchCode=4394,2020-09-01
3,Matches/MatchScorecard_ODI.asp?MatchCode=4391,2020-07-01
4,Matches/MatchScorecard_T20.asp?MatchCode=1073,2020-01-19
5,Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18
6,Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15
7,Matches/MatchScorecard_ODI.asp?MatchCode=4301,2019-05-21
8,Matches/MatchScorecard_ODI.asp?MatchCode=4295,2019-05-15
9,Matches/MatchScorecard_ODI.asp?MatchCode=4285,2019-05-05
10,Matches/MatchScorecard_ODI.asp?MatchCode=4257,2019-02-28
11,Matches/MatchScorecard_T20.asp?MatchCode=0686,2018-12-06
12,Matches/MatchScorecard_ODI.asp?MatchCode=4152,2018-12-03
13,Matches/MatchScorecard_ODI.asp?MatchCode=4106,2018-11-01
14,Matches/MatchScorecard_T20.asp?MatchCode=0689,2018-06-17
15,Matches/MatchScorecard_T20.asp?MatchCode=0690,2018-06-17
16,Matches/MatchScorecard_T20.asp?MatchCode=0688,2018-06-13
17,Matches/MatchScorecard_ODI.asp?MatchCode=4163,2018-03-23
18,Matches/MatchScorecard_ODI.asp?MatchCode=4158,2018-03-18
19,Matches/MatchScorecard_ODI.asp?MatchCode=4156,2018-03-16
20,Matches/MatchScorecard_ODI.asp?MatchCode=4113,2018-01-18
21,Matches/MatchScorecard_ODI.asp?MatchCode=4111,2018-01-16
22,Matches/MatchScorecard_ODI.asp?MatchCode=4107,2018-01-13
23,Matches/MatchScorecard_ODI.asp?MatchCode=4022,2017-12-05
24,Matches/MatchScorecard_T20.asp?MatchCode=0615,2017-12-03
25,Matches/MatchScorecard_ODI.asp?MatchCode=4097,2017-10-12
26,Matches/MatchScorecard_T20.asp?MatchCode=0614,2017-10-03
27,Matches/MatchScorecard_ODI.asp?MatchCode=4093,2017-07-12
28,Matches/MatchScorecard_ODI.asp?MatchCode=4021,2017-07-05
29,Matches/MatchScorecard_ODI.asp?MatchCode=4026,2017-05-21
30,Matches/MatchScorecard_ODI.asp?MatchCode=4025,2017-05-19
31,Matches/MatchScorecard_ODI.asp?MatchCode=4023,2017-05-14
32,Matches/MatchScorecard_ODI.asp?MatchCode=3915,2016-12-07
33,Matches/MatchScorecard_ODI.asp?MatchCode=3937,2016-09-27
34,Matches/MatchScorecard_ODI.asp?MatchCode=3921,2016-08-18
35,Matches/MatchScorecard_ODI.asp?MatchCode=3918,2016-07-19
36,Matches/MatchScorecard_ODI.asp?MatchCode=3917,2016-07-17
37,Matches/MatchScorecard_ODI.asp?MatchCode=3916,2016-07-14
38,Matches/MatchScorecard_ODI.asp?MatchCode=3902,2016-06-18
39,Matches/MatchScorecard_ODI.asp?MatchCode=3901,2016-06-16
