,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4297,2019-05-17
1,Matches/MatchScorecard_ODI.asp?MatchCode=4294,2019-05-14
2,Matches/MatchScorecard_ODI.asp?MatchCode=4277,2019-03-31
3,Matches/MatchScorecard_ODI.asp?MatchCode=4276,2019-03-29
4,Matches/MatchScorecard_ODI.asp?MatchCode=4275,2019-03-27
5,Matches/MatchScorecard_ODI.asp?MatchCode=4204,2018-09-26
6,Matches/MatchScorecard_ODI.asp?MatchCode=4178,2018-07-22
7,Matches/MatchScorecard_ODI.asp?MatchCode=4177,2018-07-20
8,Matches/MatchScorecard_ODI.asp?MatchCode=4176,2018-07-18
9,Matches/MatchScorecard_ODI.asp?MatchCode=4223,2018-07-11
10,Matches/MatchScorecard_ODI.asp?MatchCode=4044,2017-12-06
11,Matches/MatchScorecard_ODI.asp?MatchCode=4019,2017-11-04
12,Matches/MatchScorecard_ODI.asp?MatchCode=4084,2017-10-20
13,Matches/MatchScorecard_ODI.asp?MatchCode=4082,2017-10-18
14,Matches/MatchScorecard_ODI.asp?MatchCode=4081,2017-10-16
15,Matches/MatchScorecard_ODI.asp?MatchCode=4079,2017-10-13
16,Matches/MatchScorecard_ODI.asp?MatchCode=4018,2017-09-04
17,Matches/MatchScorecard_ODI.asp?MatchCode=4037,2017-07-06
18,Matches/MatchScorecard_ODI.asp?MatchCode=4050,2017-06-18
19,Matches/MatchScorecard_ODI.asp?MatchCode=4045,2017-06-14
20,Matches/MatchScorecard_ODI.asp?MatchCode=3981,2017-01-26
21,Matches/MatchScorecard_ODI.asp?MatchCode=3977,2017-01-22
22,Matches/MatchScorecard_ODI.asp?MatchCode=3975,2017-01-19
23,Matches/MatchScorecard_ODI.asp?MatchCode=3973,2017-01-15
24,Matches/MatchScorecard_ODI.asp?MatchCode=3803,2015-05-31
25,Matches/MatchScorecard_ODI.asp?MatchCode=3799,2015-04-22
26,Matches/MatchScorecard_ODI.asp?MatchCode=3798,2015-04-19
27,Matches/MatchScorecard_ODI.asp?MatchCode=3797,2015-04-17
28,Matches/MatchScorecard_ODI.asp?MatchCode=3662,2014-08-26
29,Matches/MatchScorecard_ODI.asp?MatchCode=3658,2014-08-23
30,Matches/MatchScorecard_ODI.asp?MatchCode=3631,2014-08-03
31,Matches/MatchScorecard_T20.asp?MatchCode=0384,2014-03-21
32,Matches/MatchScorecard_ODI.asp?MatchCode=3620,2014-02-27
33,Matches/MatchScorecard_ODI.asp?MatchCode=3618,2014-02-25
34,Matches/MatchScorecard_ODI.asp?MatchCode=3624,2014-01-03
35,Matches/MatchScorecard_ODI.asp?MatchCode=3594,2013-12-27
36,Matches/MatchScorecard_ODI.asp?MatchCode=3592,2013-12-25
37,Matches/MatchScorecard_ODI.asp?MatchCode=3591,2013-12-22
38,Matches/MatchScorecard_ODI.asp?MatchCode=3590,2013-12-20
39,Matches/MatchScorecard_ODI.asp?MatchCode=3589,2013-12-18
40,Matches/MatchScorecard_ODI.asp?MatchCode=3584,2013-11-27
41,Matches/MatchScorecard_ODI.asp?MatchCode=3582,2013-11-24
42,Matches/MatchScorecard_T20.asp?MatchCode=0348,2013-11-22
43,Matches/MatchScorecard_T20.asp?MatchCode=0345,2013-11-20
44,Matches/MatchScorecard_ODI.asp?MatchCode=3577,2013-11-11
45,Matches/MatchScorecard_ODI.asp?MatchCode=3509,2013-10-06
46,Matches/MatchScorecard_ODI.asp?MatchCode=3484,2013-10-03
47,Matches/MatchScorecard_ODI.asp?MatchCode=3550,2013-08-31
48,Matches/MatchScorecard_ODI.asp?MatchCode=3549,2013-08-29
49,Matches/MatchScorecard_ODI.asp?MatchCode=3546,2013-08-27
50,Matches/MatchScorecard_T20.asp?MatchCode=0354,2013-08-12
51,Matches/MatchScorecard_ODI.asp?MatchCode=3575,2013-08-11
