,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4406,2020-08-02
1,Matches/MatchScorecard_ODI.asp?MatchCode=4149,2018-10-03
2,Matches/MatchScorecard_T20.asp?MatchCode=0726,2018-04-11
3,Matches/MatchScorecard_ODI.asp?MatchCode=4139,2018-03-03
4,Matches/MatchScorecard_ODI.asp?MatchCode=4138,2018-02-28
5,Matches/MatchScorecard_T20.asp?MatchCode=0668,2018-02-21
6,Matches/MatchScorecard_T20.asp?MatchCode=0665,2018-02-18
7,Matches/MatchScorecard_T20.asp?MatchCode=0664,2018-02-16
8,Matches/MatchScorecard_T20.asp?MatchCode=0662,2018-02-13
9,Matches/MatchScorecard_T20.asp?MatchCode=0545,2016-12-03
10,Matches/MatchScorecard_T20.asp?MatchCode=0541,2016-10-03
11,Matches/MatchScorecard_T20.asp?MatchCode=0535,2016-08-03
12,Matches/MatchScorecard_T20.asp?MatchCode=0520,2016-02-22
13,Matches/MatchScorecard_T20.asp?MatchCode=0519,2016-02-21
14,Matches/MatchScorecard_T20.asp?MatchCode=0515,2016-02-19
15,Matches/MatchScorecard_T20.asp?MatchCode=0502,2016-01-31
16,Matches/MatchScorecard_T20.asp?MatchCode=0500,2016-01-30
17,Matches/MatchScorecard_T20.asp?MatchCode=0483,2015-11-28
18,Matches/MatchScorecard_T20.asp?MatchCode=0480,2015-11-26
19,Matches/MatchScorecard_T20.asp?MatchCode=0479,2015-11-24
20,Matches/MatchScorecard_T20.asp?MatchCode=0477,2015-11-21
21,Matches/MatchScorecard_ODI.asp?MatchCode=3862,2015-11-18
22,Matches/MatchScorecard_ODI.asp?MatchCode=3860,2015-11-16
23,Matches/MatchScorecard_T20.asp?MatchCode=0455,2015-07-25
24,Matches/MatchScorecard_T20.asp?MatchCode=0453,2015-07-21
25,Matches/MatchScorecard_T20.asp?MatchCode=0451,2015-07-17
26,Matches/MatchScorecard_T20.asp?MatchCode=0448,2015-07-15
27,Matches/MatchScorecard_T20.asp?MatchCode=0381,2014-03-20
28,Matches/MatchScorecard_T20.asp?MatchCode=0376,2014-03-18
29,Matches/MatchScorecard_T20.asp?MatchCode=0373,2014-03-16
