,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4358,2019-07-31
1,Matches/MatchScorecard_ODI.asp?MatchCode=4356,2019-07-26
2,Matches/MatchScorecard_ODI.asp?MatchCode=4329,2019-06-20
3,Matches/MatchScorecard_ODI.asp?MatchCode=4295,2019-05-15
4,Matches/MatchScorecard_ODI.asp?MatchCode=4252,2019-02-20
5,Matches/MatchScorecard_ODI.asp?MatchCode=4345,2019-02-07
6,Matches/MatchScorecard_ODI.asp?MatchCode=4229,2018-11-12
7,Matches/MatchScorecard_T20.asp?MatchCode=0673,2018-10-03
8,Matches/MatchScorecard_ODI.asp?MatchCode=4205,2018-09-28
9,Matches/MatchScorecard_ODI.asp?MatchCode=4204,2018-09-26
10,Matches/MatchScorecard_ODI.asp?MatchCode=4199,2018-09-21
11,Matches/MatchScorecard_ODI.asp?MatchCode=4198,2018-09-20
12,Matches/MatchScorecard_ODI.asp?MatchCode=4193,2018-09-15
13,Matches/MatchScorecard_ODI.asp?MatchCode=4228,2018-09-12
14,Matches/MatchScorecard_T20.asp?MatchCode=0672,2018-08-03
15,Matches/MatchScorecard_T20.asp?MatchCode=0707,2018-07-31
16,Matches/MatchScorecard_ODI.asp?MatchCode=4181,2018-07-28
17,Matches/MatchScorecard_ODI.asp?MatchCode=4180,2018-07-25
18,Matches/MatchScorecard_ODI.asp?MatchCode=4179,2018-07-22
19,Matches/MatchScorecard_T20.asp?MatchCode=0710,2018-05-08
20,Matches/MatchScorecard_T20.asp?MatchCode=0683,2018-05-06
21,Matches/MatchScorecard_T20.asp?MatchCode=0709,2018-04-08
22,Matches/MatchScorecard_T20.asp?MatchCode=0677,2018-03-18
23,Matches/MatchScorecard_T20.asp?MatchCode=0676,2018-03-16
24,Matches/MatchScorecard_T20.asp?MatchCode=0675,2018-03-14
25,Matches/MatchScorecard_T20.asp?MatchCode=0681,2018-03-06
26,Matches/MatchScorecard_T20.asp?MatchCode=0663,2018-02-15
27,Matches/MatchScorecard_ODI.asp?MatchCode=4124,2018-01-27
28,Matches/MatchScorecard_ODI.asp?MatchCode=4122,2018-01-25
29,Matches/MatchScorecard_ODI.asp?MatchCode=4121,2018-01-23
30,Matches/MatchScorecard_ODI.asp?MatchCode=4116,2018-01-19
31,Matches/MatchScorecard_ODI.asp?MatchCode=4109,2018-01-15
32,Matches/MatchScorecard_ODI.asp?MatchCode=4022,2017-12-05
33,Matches/MatchScorecard_T20.asp?MatchCode=0644,2017-10-29
34,Matches/MatchScorecard_T20.asp?MatchCode=0641,2017-10-26
35,Matches/MatchScorecard_ODI.asp?MatchCode=4086,2017-10-22
36,Matches/MatchScorecard_ODI.asp?MatchCode=4083,2017-10-18
37,Matches/MatchScorecard_ODI.asp?MatchCode=4080,2017-10-15
38,Matches/MatchScorecard_ODI.asp?MatchCode=4039,2017-09-06
39,Matches/MatchScorecard_T20.asp?MatchCode=0590,2017-08-01
40,Matches/MatchScorecard_ODI.asp?MatchCode=4047,2017-06-15
41,Matches/MatchScorecard_T20.asp?MatchCode=0589,2017-06-01
