,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4410,2020-11-02
1,Matches/MatchScorecard_T20.asp?MatchCode=1070,2020-10-01
2,Matches/MatchScorecard_T20.asp?MatchCode=1081,2020-02-02
3,Matches/MatchScorecard_T20.asp?MatchCode=1080,2020-01-31
4,Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29
5,Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26
6,Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24
7,Matches/MatchScorecard_ODI.asp?MatchCode=4400,2020-01-19
8,Matches/MatchScorecard_ODI.asp?MatchCode=4399,2020-01-17
9,Matches/MatchScorecard_T20.asp?MatchCode=1055,2019-10-11
10,Matches/MatchScorecard_T20.asp?MatchCode=0877,2019-06-08
11,Matches/MatchScorecard_T20.asp?MatchCode=0874,2019-04-08
12,Matches/MatchScorecard_T20.asp?MatchCode=0872,2019-03-08
13,Matches/MatchScorecard_T20.asp?MatchCode=0674,2018-12-03
14,Matches/MatchScorecard_T20.asp?MatchCode=0728,2018-11-11
15,Matches/MatchScorecard_ODI.asp?MatchCode=4203,2018-09-25
16,Matches/MatchScorecard_T20.asp?MatchCode=0672,2018-08-03
17,Matches/MatchScorecard_T20.asp?MatchCode=0695,2018-06-29
18,Matches/MatchScorecard_T20.asp?MatchCode=0693,2018-06-27
19,Matches/MatchScorecard_T20.asp?MatchCode=0727,2018-06-11
20,Matches/MatchScorecard_T20.asp?MatchCode=0671,2018-06-03
21,Matches/MatchScorecard_T20.asp?MatchCode=0725,2018-04-11
22,Matches/MatchScorecard_T20.asp?MatchCode=0677,2018-03-18
23,Matches/MatchScorecard_T20.asp?MatchCode=0675,2018-03-14
24,Matches/MatchScorecard_T20.asp?MatchCode=0670,2018-02-24
25,Matches/MatchScorecard_T20.asp?MatchCode=0669,2018-02-21
26,Matches/MatchScorecard_T20.asp?MatchCode=0667,2018-02-18
27,Matches/MatchScorecard_T20.asp?MatchCode=0650,2017-12-24
28,Matches/MatchScorecard_T20.asp?MatchCode=0649,2017-12-22
29,Matches/MatchScorecard_T20.asp?MatchCode=0648,2017-12-20
30,Matches/MatchScorecard_ODI.asp?MatchCode=4099,2017-12-17
31,Matches/MatchScorecard_ODI.asp?MatchCode=4098,2017-12-13
32,Matches/MatchScorecard_ODI.asp?MatchCode=4096,2017-10-12
33,Matches/MatchScorecard_T20.asp?MatchCode=0638,2017-10-10
34,Matches/MatchScorecard_ODI.asp?MatchCode=4074,2017-09-28
35,Matches/MatchScorecard_ODI.asp?MatchCode=4071,2017-09-24
36,Matches/MatchScorecard_ODI.asp?MatchCode=4069,2017-09-21
37,Matches/MatchScorecard_ODI.asp?MatchCode=4067,2017-09-17
38,Matches/MatchScorecard_ODI.asp?MatchCode=4064,2017-08-31
39,Matches/MatchScorecard_T20.asp?MatchCode=0647,2017-07-11
40,Matches/MatchScorecard_T20.asp?MatchCode=0637,2017-07-10
41,Matches/MatchScorecard_T20.asp?MatchCode=0632,2017-06-09
42,Matches/MatchScorecard_ODI.asp?MatchCode=4065,2017-03-09
43,Matches/MatchScorecard_T20.asp?MatchCode=0607,2017-01-29
44,Matches/MatchScorecard_T20.asp?MatchCode=0606,2017-01-26
45,Matches/MatchScorecard_ODI.asp?MatchCode=4076,2017-01-10
46,Matches/MatchScorecard_ODI.asp?MatchCode=3874,2016-12-01
47,Matches/MatchScorecard_ODI.asp?MatchCode=3895,2016-11-06
48,Matches/MatchScorecard_ODI.asp?MatchCode=3955,2016-10-29
49,Matches/MatchScorecard_ODI.asp?MatchCode=3954,2016-10-26
50,Matches/MatchScorecard_ODI.asp?MatchCode=3953,2016-10-23
51,Matches/MatchScorecard_ODI.asp?MatchCode=3952,2016-10-20
52,Matches/MatchScorecard_ODI.asp?MatchCode=3951,2016-10-16
53,Matches/MatchScorecard_T20.asp?MatchCode=0573,2016-06-22
54,Matches/MatchScorecard_T20.asp?MatchCode=0572,2016-06-20
55,Matches/MatchScorecard_T20.asp?MatchCode=0571,2016-06-18
56,Matches/MatchScorecard_ODI.asp?MatchCode=3899,2016-06-15
57,Matches/MatchScorecard_ODI.asp?MatchCode=3897,2016-06-13
58,Matches/MatchScorecard_T20.asp?MatchCode=0569,2016-03-31
59,Matches/MatchScorecard_ODI.asp?MatchCode=3878,2016-01-23
60,Matches/MatchScorecard_ODI.asp?MatchCode=3875,2016-01-15
61,Matches/MatchScorecard_T20.asp?MatchCode=0452,2015-07-19
62,Matches/MatchScorecard_T20.asp?MatchCode=0450,2015-07-17
63,Matches/MatchScorecard_ODI.asp?MatchCode=3817,2015-07-14
