,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=0670,2018-02-24
1,Matches/MatchScorecard_T20.asp?MatchCode=0644,2017-10-29
2,Matches/MatchScorecard_T20.asp?MatchCode=0641,2017-10-26
3,Matches/MatchScorecard_T20.asp?MatchCode=0604,2017-01-22
4,Matches/MatchScorecard_T20.asp?MatchCode=0603,2017-01-20
5,Matches/MatchScorecard_ODI.asp?MatchCode=3896,2016-11-06
6,Matches/MatchScorecard_ODI.asp?MatchCode=3935,2016-09-25
7,Matches/MatchScorecard_ODI.asp?MatchCode=3947,2016-08-10
8,Matches/MatchScorecard_ODI.asp?MatchCode=3894,2016-07-06
9,Matches/MatchScorecard_T20.asp?MatchCode=0567,2016-03-28
10,Matches/MatchScorecard_T20.asp?MatchCode=0562,2016-03-25
11,Matches/MatchScorecard_ODI.asp?MatchCode=3892,2016-03-06
12,Matches/MatchScorecard_T20.asp?MatchCode=0423,2015-11-01
13,Matches/MatchScorecard_ODI.asp?MatchCode=3848,2015-10-22
14,Matches/MatchScorecard_ODI.asp?MatchCode=3827,2015-08-23
15,Matches/MatchScorecard_T20.asp?MatchCode=0464,2015-08-16
16,Matches/MatchScorecard_T20.asp?MatchCode=0463,2015-08-14
17,Matches/MatchScorecard_T20.asp?MatchCode=0438,2015-07-07
18,Matches/MatchScorecard_T20.asp?MatchCode=0437,2015-05-07
19,Matches/MatchScorecard_ODI.asp?MatchCode=3742,2015-01-28
20,Matches/MatchScorecard_ODI.asp?MatchCode=3740,2015-01-25
21,Matches/MatchScorecard_T20.asp?MatchCode=0424,2015-01-14
22,Matches/MatchScorecard_ODI.asp?MatchCode=3665,2014-08-29
23,Matches/MatchScorecard_ODI.asp?MatchCode=3656,2014-08-21
24,Matches/MatchScorecard_ODI.asp?MatchCode=3654,2014-08-19
25,Matches/MatchScorecard_ODI.asp?MatchCode=3653,2014-08-17
26,Matches/MatchScorecard_ODI.asp?MatchCode=3673,2014-06-09
27,Matches/MatchScorecard_ODI.asp?MatchCode=3671,2014-04-09
28,Matches/MatchScorecard_ODI.asp?MatchCode=3669,2014-02-09
29,Matches/MatchScorecard_T20.asp?MatchCode=0348,2013-11-22
30,Matches/MatchScorecard_ODI.asp?MatchCode=3509,2013-10-06
31,Matches/MatchScorecard_ODI.asp?MatchCode=3543,2013-07-31
32,Matches/MatchScorecard_ODI.asp?MatchCode=3536,2013-07-23
33,Matches/MatchScorecard_ODI.asp?MatchCode=3534,2013-07-20
34,Matches/MatchScorecard_ODI.asp?MatchCode=3469,2013-01-25
35,Matches/MatchScorecard_T20.asp?MatchCode=0300,2012-12-26
36,Matches/MatchScorecard_T20.asp?MatchCode=0298,2012-12-23
