,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4360,2019-11-08
1,Matches/MatchScorecard_ODI.asp?MatchCode=4291,2019-11-05
2,Matches/MatchScorecard_ODI.asp?MatchCode=4317,2019-10-06
3,Matches/MatchScorecard_ODI.asp?MatchCode=4362,2019-08-14
4,Matches/MatchScorecard_ODI.asp?MatchCode=4359,2019-08-08
5,Matches/MatchScorecard_ODI.asp?MatchCode=4286,2019-07-05
6,Matches/MatchScorecard_ODI.asp?MatchCode=4338,2019-06-27
7,Matches/MatchScorecard_ODI.asp?MatchCode=4333,2019-06-22
8,Matches/MatchScorecard_ODI.asp?MatchCode=4296,2019-05-17
9,Matches/MatchScorecard_ODI.asp?MatchCode=4293,2019-05-13
10,Matches/MatchScorecard_ODI.asp?MatchCode=4285,2019-05-05
11,Matches/MatchScorecard_ODI.asp?MatchCode=4348,2019-04-07
12,Matches/MatchScorecard_ODI.asp?MatchCode=4230,2018-12-14
13,Matches/MatchScorecard_ODI.asp?MatchCode=4229,2018-11-12
14,Matches/MatchScorecard_ODI.asp?MatchCode=4220,2018-10-29
15,Matches/MatchScorecard_ODI.asp?MatchCode=4219,2018-10-27
16,Matches/MatchScorecard_ODI.asp?MatchCode=4216,2018-10-24
17,Matches/MatchScorecard_ODI.asp?MatchCode=4213,2018-10-21
18,Matches/MatchScorecard_ODI.asp?MatchCode=4150,2018-10-03
19,Matches/MatchScorecard_ODI.asp?MatchCode=4228,2018-09-12
20,Matches/MatchScorecard_ODI.asp?MatchCode=4144,2018-06-03
21,Matches/MatchScorecard_ODI.asp?MatchCode=4164,2018-03-25
22,Matches/MatchScorecard_ODI.asp?MatchCode=4161,2018-03-21
23,Matches/MatchScorecard_ODI.asp?MatchCode=4159,2018-03-19
24,Matches/MatchScorecard_ODI.asp?MatchCode=4221,2018-01-11
25,Matches/MatchScorecard_ODI.asp?MatchCode=3775,2015-06-03
26,Matches/MatchScorecard_ODI.asp?MatchCode=3788,2015-03-15
27,Matches/MatchScorecard_ODI.asp?MatchCode=3752,2015-02-16
28,Matches/MatchScorecard_ODI.asp?MatchCode=3661,2014-08-25
29,Matches/MatchScorecard_ODI.asp?MatchCode=3657,2014-08-22
30,Matches/MatchScorecard_ODI.asp?MatchCode=3655,2014-08-20
31,Matches/MatchScorecard_ODI.asp?MatchCode=3510,2013-11-06
32,Matches/MatchScorecard_ODI.asp?MatchCode=3475,2013-10-02
33,Matches/MatchScorecard_ODI.asp?MatchCode=3535,2013-07-21
34,Matches/MatchScorecard_ODI.asp?MatchCode=3533,2013-07-19
35,Matches/MatchScorecard_ODI.asp?MatchCode=3532,2013-07-16
36,Matches/MatchScorecard_ODI.asp?MatchCode=3531,2013-07-14
37,Matches/MatchScorecard_ODI.asp?MatchCode=3527,2013-07-07
38,Matches/MatchScorecard_ODI.asp?MatchCode=3506,2013-07-06
39,Matches/MatchScorecard_ODI.asp?MatchCode=3521,2013-06-30
40,Matches/MatchScorecard_ODI.asp?MatchCode=3520,2013-06-28
41,Matches/MatchScorecard_ODI.asp?MatchCode=3473,2013-06-02
42,Matches/MatchScorecard_ODI.asp?MatchCode=3525,2013-05-07
43,Matches/MatchScorecard_ODI.asp?MatchCode=3472,2013-03-02
44,Matches/MatchScorecard_ODI.asp?MatchCode=3481,2013-02-26
45,Matches/MatchScorecard_ODI.asp?MatchCode=3480,2013-02-24
46,Matches/MatchScorecard_ODI.asp?MatchCode=3478,2013-02-22
47,Matches/MatchScorecard_ODI.asp?MatchCode=3471,2013-01-02
48,Matches/MatchScorecard_ODI.asp?MatchCode=3450,2012-11-30
49,Matches/MatchScorecard_T20.asp?MatchCode=0294,2012-10-12
50,Matches/MatchScorecard_ODI.asp?MatchCode=3454,2012-08-12
51,Matches/MatchScorecard_ODI.asp?MatchCode=3453,2012-07-12
52,Matches/MatchScorecard_ODI.asp?MatchCode=3405,2012-03-25
53,Matches/MatchScorecard_ODI.asp?MatchCode=3404,2012-03-23
54,Matches/MatchScorecard_ODI.asp?MatchCode=3402,2012-03-20
55,Matches/MatchScorecard_ODI.asp?MatchCode=3400,2012-03-18
56,Matches/MatchScorecard_ODI.asp?MatchCode=3398,2012-03-16
57,Matches/MatchScorecard_ODI.asp?MatchCode=3353,2011-11-29
58,Matches/MatchScorecard_ODI.asp?MatchCode=3360,2011-11-12
59,Matches/MatchScorecard_ODI.asp?MatchCode=3296,2011-11-06
60,Matches/MatchScorecard_ODI.asp?MatchCode=3261,2011-11-03
61,Matches/MatchScorecard_ODI.asp?MatchCode=3338,2011-10-18
62,Matches/MatchScorecard_ODI.asp?MatchCode=3336,2011-10-15
63,Matches/MatchScorecard_ODI.asp?MatchCode=3334,2011-10-13
64,Matches/MatchScorecard_ODI.asp?MatchCode=3359,2011-08-12
65,Matches/MatchScorecard_ODI.asp?MatchCode=3298,2011-06-16
66,Matches/MatchScorecard_ODI.asp?MatchCode=3297,2011-06-13
67,Matches/MatchScorecard_ODI.asp?MatchCode=3357,2011-05-12
68,Matches/MatchScorecard_ODI.asp?MatchCode=3289,2011-04-28
69,Matches/MatchScorecard_ODI.asp?MatchCode=3288,2011-04-25
70,Matches/MatchScorecard_ODI.asp?MatchCode=3287,2011-04-23
71,Matches/MatchScorecard_ODI.asp?MatchCode=3253,2011-04-03
72,Matches/MatchScorecard_ODI.asp?MatchCode=3277,2011-03-23
73,Matches/MatchScorecard_ODI.asp?MatchCode=3270,2011-03-17
74,Matches/MatchScorecard_ODI.asp?MatchCode=3231,2011-03-02
75,Matches/MatchScorecard_ODI.asp?MatchCode=3247,2011-02-28
76,Matches/MatchScorecard_ODI.asp?MatchCode=3241,2011-02-24
77,Matches/MatchScorecard_ODI.asp?MatchCode=3355,2011-02-12
78,Matches/MatchScorecard_ODI.asp?MatchCode=3290,2011-02-05
79,Matches/MatchScorecard_ODI.asp?MatchCode=3227,2011-01-31
80,Matches/MatchScorecard_ODI.asp?MatchCode=3104,2010-12-03
81,Matches/MatchScorecard_ODI.asp?MatchCode=3102,2010-10-03
82,Matches/MatchScorecard_T20.asp?MatchCode=0170,2010-09-05
83,Matches/MatchScorecard_ODI.asp?MatchCode=3082,2010-09-02
84,Matches/MatchScorecard_T20.asp?MatchCode=0167,2010-07-05
85,Matches/MatchScorecard_ODI.asp?MatchCode=3080,2010-07-02
86,Matches/MatchScorecard_ODI.asp?MatchCode=3100,2010-06-03
87,Matches/MatchScorecard_T20.asp?MatchCode=0180,2010-05-20
88,Matches/MatchScorecard_T20.asp?MatchCode=0179,2010-05-19
89,Matches/MatchScorecard_T20.asp?MatchCode=0153,2010-04-30
90,Matches/MatchScorecard_ODI.asp?MatchCode=3097,2010-04-03
91,Matches/MatchScorecard_T20.asp?MatchCode=0151,2010-02-28
92,Matches/MatchScorecard_T20.asp?MatchCode=0148,2010-02-23
93,Matches/MatchScorecard_T20.asp?MatchCode=0147,2010-02-21
94,Matches/MatchScorecard_ODI.asp?MatchCode=3031,2009-09-30
95,Matches/MatchScorecard_ODI.asp?MatchCode=3024,2009-09-26
96,Matches/MatchScorecard_ODI.asp?MatchCode=2989,2009-07-31
97,Matches/MatchScorecard_ODI.asp?MatchCode=2987,2009-07-28
98,Matches/MatchScorecard_ODI.asp?MatchCode=2986,2009-07-26
99,Matches/MatchScorecard_T20.asp?MatchCode=0118,2009-02-08
100,Matches/MatchScorecard_ODI.asp?MatchCode=2864,2008-08-22
101,Matches/MatchScorecard_ODI.asp?MatchCode=2861,2008-08-20
102,Matches/MatchScorecard_T20.asp?MatchCode=0057,2008-06-20
