matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=0743,2019-06-02
Matches/MatchScorecard_T20.asp?MatchCode=0781,2019-03-24
Matches/MatchScorecard_T20.asp?MatchCode=0741,2019-03-02
Matches/MatchScorecard_T20.asp?MatchCode=0740,2019-01-02
Matches/MatchScorecard_ODI.asp?MatchCode=4188,2018-12-08
Matches/MatchScorecard_T20.asp?MatchCode=0715,2018-09-10
Matches/MatchScorecard_T20.asp?MatchCode=0711,2018-08-14
Matches/MatchScorecard_ODI.asp?MatchCode=4187,2018-08-08
Matches/MatchScorecard_T20.asp?MatchCode=0670,2018-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0669,2018-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0667,2018-02-18
