matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4391,2020-07-01
Matches/MatchScorecard_ODI.asp?MatchCode=4414,2020-02-26
Matches/MatchScorecard_ODI.asp?MatchCode=4413,2020-02-22
Matches/MatchScorecard_ODI.asp?MatchCode=4388,2019-12-22
Matches/MatchScorecard_ODI.asp?MatchCode=4387,2019-12-18
Matches/MatchScorecard_ODI.asp?MatchCode=4385,2019-12-15
Matches/MatchScorecard_T20.asp?MatchCode=1060,2019-11-17
Matches/MatchScorecard_T20.asp?MatchCode=1059,2019-11-16
Matches/MatchScorecard_ODI.asp?MatchCode=4379,2019-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=4362,2019-08-14
Matches/MatchScorecard_T20.asp?MatchCode=0877,2019-06-08
Matches/MatchScorecard_T20.asp?MatchCode=0874,2019-04-08
Matches/MatchScorecard_T20.asp?MatchCode=0872,2019-03-08
Matches/MatchScorecard_T20.asp?MatchCode=0735,2018-12-22
Matches/MatchScorecard_T20.asp?MatchCode=0734,2018-12-20
Matches/MatchScorecard_T20.asp?MatchCode=0733,2018-12-17
Matches/MatchScorecard_ODI.asp?MatchCode=4230,2018-12-14
Matches/MatchScorecard_ODI.asp?MatchCode=4229,2018-11-12
Matches/MatchScorecard_T20.asp?MatchCode=0728,2018-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=4220,2018-10-29
Matches/MatchScorecard_ODI.asp?MatchCode=4228,2018-09-12
Matches/MatchScorecard_T20.asp?MatchCode=0707,2018-07-31
Matches/MatchScorecard_ODI.asp?MatchCode=4181,2018-07-28
Matches/MatchScorecard_ODI.asp?MatchCode=4180,2018-07-25
Matches/MatchScorecard_T20.asp?MatchCode=0727,2018-06-11
Matches/MatchScorecard_T20.asp?MatchCode=0682,2018-05-31
Matches/MatchScorecard_T20.asp?MatchCode=0710,2018-05-08
Matches/MatchScorecard_T20.asp?MatchCode=0725,2018-04-11
Matches/MatchScorecard_T20.asp?MatchCode=0709,2018-04-08
Matches/MatchScorecard_ODI.asp?MatchCode=4164,2018-03-25
Matches/MatchScorecard_ODI.asp?MatchCode=4161,2018-03-21
Matches/MatchScorecard_ODI.asp?MatchCode=4159,2018-03-19
Matches/MatchScorecard_ODI.asp?MatchCode=4154,2018-03-15
Matches/MatchScorecard_T20.asp?MatchCode=0701,2018-03-04
Matches/MatchScorecard_T20.asp?MatchCode=0679,2018-02-04
Matches/MatchScorecard_ODI.asp?MatchCode=4221,2018-01-11
Matches/MatchScorecard_T20.asp?MatchCode=0678,2018-01-04
