,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=0682,2018-05-31
1,Matches/MatchScorecard_T20.asp?MatchCode=0489,2016-10-01
2,Matches/MatchScorecard_T20.asp?MatchCode=0487,2016-07-01
3,Matches/MatchScorecard_T20.asp?MatchCode=0568,2016-03-30
4,Matches/MatchScorecard_T20.asp?MatchCode=0563,2016-03-26
5,Matches/MatchScorecard_T20.asp?MatchCode=0558,2016-03-22
6,Matches/MatchScorecard_T20.asp?MatchCode=0552,2016-03-18
7,Matches/MatchScorecard_ODI.asp?MatchCode=3870,2016-02-01
8,Matches/MatchScorecard_ODI.asp?MatchCode=3879,2016-01-25
9,Matches/MatchScorecard_T20.asp?MatchCode=0496,2016-01-22
10,Matches/MatchScorecard_T20.asp?MatchCode=0492,2016-01-17
11,Matches/MatchScorecard_ODI.asp?MatchCode=3868,2015-12-31
12,Matches/MatchScorecard_ODI.asp?MatchCode=3866,2015-12-28
13,Matches/MatchScorecard_ODI.asp?MatchCode=3865,2015-12-26
14,Matches/MatchScorecard_ODI.asp?MatchCode=3805,2015-12-06
15,Matches/MatchScorecard_ODI.asp?MatchCode=3723,2015-11-01
16,Matches/MatchScorecard_T20.asp?MatchCode=0462,2015-09-08
17,Matches/MatchScorecard_ODI.asp?MatchCode=3804,2015-09-06
18,Matches/MatchScorecard_ODI.asp?MatchCode=3826,2015-08-19
19,Matches/MatchScorecard_T20.asp?MatchCode=0464,2015-08-16
20,Matches/MatchScorecard_T20.asp?MatchCode=0463,2015-08-14
21,Matches/MatchScorecard_ODI.asp?MatchCode=3825,2015-07-08
22,Matches/MatchScorecard_T20.asp?MatchCode=0432,2015-06-23
23,Matches/MatchScorecard_ODI.asp?MatchCode=3807,2015-06-17
24,Matches/MatchScorecard_ODI.asp?MatchCode=3806,2015-06-14
25,Matches/MatchScorecard_ODI.asp?MatchCode=3824,2015-04-08
26,Matches/MatchScorecard_ODI.asp?MatchCode=3784,2015-03-13
27,Matches/MatchScorecard_ODI.asp?MatchCode=3823,2015-02-08
28,Matches/MatchScorecard_ODI.asp?MatchCode=3743,2015-01-28
29,Matches/MatchScorecard_ODI.asp?MatchCode=3739,2015-01-25
30,Matches/MatchScorecard_ODI.asp?MatchCode=3737,2015-01-23
31,Matches/MatchScorecard_ODI.asp?MatchCode=3734,2015-01-20
32,Matches/MatchScorecard_ODI.asp?MatchCode=3729,2015-01-17
33,Matches/MatchScorecard_ODI.asp?MatchCode=3720,2014-12-19
34,Matches/MatchScorecard_ODI.asp?MatchCode=3719,2014-12-17
35,Matches/MatchScorecard_ODI.asp?MatchCode=3717,2014-12-14
36,Matches/MatchScorecard_ODI.asp?MatchCode=3715,2014-12-12
37,Matches/MatchScorecard_ODI.asp?MatchCode=3687,2014-10-27
38,Matches/MatchScorecard_ODI.asp?MatchCode=3686,2014-10-24
39,Matches/MatchScorecard_ODI.asp?MatchCode=3598,2014-07-01
40,Matches/MatchScorecard_T20.asp?MatchCode=0420,2014-04-12
41,Matches/MatchScorecard_ODI.asp?MatchCode=3597,2014-04-01
42,Matches/MatchScorecard_T20.asp?MatchCode=0401,2014-03-31
43,Matches/MatchScorecard_T20.asp?MatchCode=0396,2014-03-29
44,Matches/MatchScorecard_T20.asp?MatchCode=0389,2014-03-24
45,Matches/MatchScorecard_T20.asp?MatchCode=0386,2014-03-22
46,Matches/MatchScorecard_ODI.asp?MatchCode=3612,2014-01-31
47,Matches/MatchScorecard_ODI.asp?MatchCode=3607,2014-01-25
48,Matches/MatchScorecard_ODI.asp?MatchCode=3603,2014-01-22
49,Matches/MatchScorecard_ODI.asp?MatchCode=3601,2014-01-19
50,Matches/MatchScorecard_T20.asp?MatchCode=0358,2014-01-15
51,Matches/MatchScorecard_ODI.asp?MatchCode=3596,2014-01-01
52,Matches/MatchScorecard_ODI.asp?MatchCode=3593,2013-12-26
53,Matches/MatchScorecard_ODI.asp?MatchCode=3511,2013-12-06
54,Matches/MatchScorecard_T20.asp?MatchCode=0305,2013-12-02
55,Matches/MatchScorecard_T20.asp?MatchCode=0346,2013-11-21
56,Matches/MatchScorecard_ODI.asp?MatchCode=3579,2013-11-16
57,Matches/MatchScorecard_ODI.asp?MatchCode=3567,2013-10-29
58,Matches/MatchScorecard_ODI.asp?MatchCode=3576,2013-10-11
59,Matches/MatchScorecard_ODI.asp?MatchCode=3508,2013-09-06
60,Matches/MatchScorecard_T20.asp?MatchCode=0304,2013-09-02
61,Matches/MatchScorecard_T20.asp?MatchCode=0322,2013-06-27
62,Matches/MatchScorecard_T20.asp?MatchCode=0321,2013-06-25
63,Matches/MatchScorecard_ODI.asp?MatchCode=3515,2013-06-16
64,Matches/MatchScorecard_T20.asp?MatchCode=0337,2013-06-11
65,Matches/MatchScorecard_ODI.asp?MatchCode=3501,2013-05-31
66,Matches/MatchScorecard_ODI.asp?MatchCode=3504,2013-05-06
67,Matches/MatchScorecard_ODI.asp?MatchCode=3573,2013-03-11
68,Matches/MatchScorecard_ODI.asp?MatchCode=3476,2013-02-17
69,Matches/MatchScorecard_T20.asp?MatchCode=0307,2013-02-15
70,Matches/MatchScorecard_ODI.asp?MatchCode=3503,2013-02-06
71,Matches/MatchScorecard_ODI.asp?MatchCode=3469,2013-01-25
72,Matches/MatchScorecard_ODI.asp?MatchCode=3466,2013-01-22
73,Matches/MatchScorecard_ODI.asp?MatchCode=3464,2013-01-19
74,Matches/MatchScorecard_T20.asp?MatchCode=0300,2012-12-26
75,Matches/MatchScorecard_T20.asp?MatchCode=0298,2012-12-23
76,Matches/MatchScorecard_T20.asp?MatchCode=0296,2012-12-21
