matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1014,2019-10-26
Matches/MatchScorecard_T20.asp?MatchCode=1003,2019-10-23
Matches/MatchScorecard_T20.asp?MatchCode=0983,2019-10-21
Matches/MatchScorecard_T20.asp?MatchCode=0961,2019-10-18
Matches/MatchScorecard_T20.asp?MatchCode=0920,2019-09-18
Matches/MatchScorecard_T20.asp?MatchCode=0918,2019-09-17
Matches/MatchScorecard_T20.asp?MatchCode=0948,2019-09-10
Matches/MatchScorecard_T20.asp?MatchCode=0945,2019-07-10
Matches/MatchScorecard_T20.asp?MatchCode=0942,2019-06-10
Matches/MatchScorecard_T20.asp?MatchCode=0765,2019-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0763,2019-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0761,2019-02-17
Matches/MatchScorecard_T20.asp?MatchCode=1036,2019-01-11
Matches/MatchScorecard_T20.asp?MatchCode=0686,2018-12-06
Matches/MatchScorecard_T20.asp?MatchCode=0713,2018-08-22
Matches/MatchScorecard_T20.asp?MatchCode=0712,2018-08-20
Matches/MatchScorecard_T20.asp?MatchCode=0695,2018-06-29
Matches/MatchScorecard_T20.asp?MatchCode=0693,2018-06-27
Matches/MatchScorecard_T20.asp?MatchCode=0690,2018-06-17
Matches/MatchScorecard_T20.asp?MatchCode=0689,2018-06-17
Matches/MatchScorecard_T20.asp?MatchCode=0688,2018-06-13
Matches/MatchScorecard_ODI.asp?MatchCode=4022,2017-12-05
Matches/MatchScorecard_T20.asp?MatchCode=0615,2017-12-03
Matches/MatchScorecard_T20.asp?MatchCode=0614,2017-10-03
Matches/MatchScorecard_T20.asp?MatchCode=0613,2017-08-03
Matches/MatchScorecard_ODI.asp?MatchCode=4020,2017-05-05
Matches/MatchScorecard_ODI.asp?MatchCode=4003,2017-04-03
Matches/MatchScorecard_ODI.asp?MatchCode=4010,2017-03-24
Matches/MatchScorecard_ODI.asp?MatchCode=4009,2017-03-22
Matches/MatchScorecard_ODI.asp?MatchCode=4008,2017-03-19
Matches/MatchScorecard_ODI.asp?MatchCode=4007,2017-03-17
Matches/MatchScorecard_ODI.asp?MatchCode=4006,2017-03-15
Matches/MatchScorecard_ODI.asp?MatchCode=4000,2017-02-03
Matches/MatchScorecard_T20.asp?MatchCode=0508,2016-09-02
Matches/MatchScorecard_T20.asp?MatchCode=0507,2016-07-02
Matches/MatchScorecard_T20.asp?MatchCode=0506,2016-06-02
Matches/MatchScorecard_T20.asp?MatchCode=0513,2016-02-16
Matches/MatchScorecard_ODI.asp?MatchCode=3781,2015-10-03
Matches/MatchScorecard_ODI.asp?MatchCode=3839,2015-09-10
Matches/MatchScorecard_ODI.asp?MatchCode=3829,2015-08-27
Matches/MatchScorecard_T20.asp?MatchCode=0457,2015-07-25
Matches/MatchScorecard_T20.asp?MatchCode=0451,2015-07-17
Matches/MatchScorecard_T20.asp?MatchCode=0447,2015-07-15
Matches/MatchScorecard_T20.asp?MatchCode=0445,2015-07-13
Matches/MatchScorecard_T20.asp?MatchCode=0431,2015-06-21
Matches/MatchScorecard_T20.asp?MatchCode=0430,2015-06-20
Matches/MatchScorecard_T20.asp?MatchCode=0429,2015-06-19
Matches/MatchScorecard_T20.asp?MatchCode=0428,2015-06-18
Matches/MatchScorecard_ODI.asp?MatchCode=3789,2015-03-15
Matches/MatchScorecard_ODI.asp?MatchCode=3733,2015-01-19
Matches/MatchScorecard_ODI.asp?MatchCode=3676,2014-12-09
Matches/MatchScorecard_ODI.asp?MatchCode=3675,2014-10-09
Matches/MatchScorecard_ODI.asp?MatchCode=3674,2014-08-09
Matches/MatchScorecard_ODI.asp?MatchCode=3635,2014-06-05
Matches/MatchScorecard_T20.asp?MatchCode=0383,2014-03-21
Matches/MatchScorecard_T20.asp?MatchCode=0379,2014-03-19
Matches/MatchScorecard_T20.asp?MatchCode=0374,2014-03-17
Matches/MatchScorecard_ODI.asp?MatchCode=3617,2014-02-23
Matches/MatchScorecard_T20.asp?MatchCode=0365,2014-02-21
Matches/MatchScorecard_T20.asp?MatchCode=0364,2014-02-19
Matches/MatchScorecard_ODI.asp?MatchCode=3556,2013-08-09
