,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4421,2020-07-03
1,Matches/MatchScorecard_ODI.asp?MatchCode=4419,2020-04-03
2,Matches/MatchScorecard_ODI.asp?MatchCode=4415,2020-02-29
3,Matches/MatchScorecard_T20.asp?MatchCode=1109,2020-02-26
4,Matches/MatchScorecard_T20.asp?MatchCode=1091,2020-02-23
5,Matches/MatchScorecard_T20.asp?MatchCode=0921,2019-09-18
6,Matches/MatchScorecard_ODI.asp?MatchCode=4264,2019-06-03
7,Matches/MatchScorecard_ODI.asp?MatchCode=4272,2019-03-16
8,Matches/MatchScorecard_ODI.asp?MatchCode=4271,2019-03-13
9,Matches/MatchScorecard_ODI.asp?MatchCode=4261,2019-03-03
