,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=3890,2016-12-02
1,Matches/MatchScorecard_ODI.asp?MatchCode=3891,2016-02-14
2,Matches/MatchScorecard_ODI.asp?MatchCode=3780,2015-09-03
3,Matches/MatchScorecard_ODI.asp?MatchCode=3785,2015-03-13
4,Matches/MatchScorecard_ODI.asp?MatchCode=3761,2015-02-23
5,Matches/MatchScorecard_ODI.asp?MatchCode=3756,2015-02-20
6,Matches/MatchScorecard_ODI.asp?MatchCode=3749,2015-02-14
7,Matches/MatchScorecard_ODI.asp?MatchCode=3744,2015-01-30
8,Matches/MatchScorecard_ODI.asp?MatchCode=3738,2015-01-23
9,Matches/MatchScorecard_ODI.asp?MatchCode=3735,2015-01-20
10,Matches/MatchScorecard_ODI.asp?MatchCode=3727,2015-01-16
11,Matches/MatchScorecard_ODI.asp?MatchCode=3769,2015-01-03
12,Matches/MatchScorecard_ODI.asp?MatchCode=3746,2015-01-02
13,Matches/MatchScorecard_T20.asp?MatchCode=0367,2014-09-03
14,Matches/MatchScorecard_ODI.asp?MatchCode=3629,2014-05-03
15,Matches/MatchScorecard_T20.asp?MatchCode=0400,2014-03-31
16,Matches/MatchScorecard_T20.asp?MatchCode=0397,2014-03-29
17,Matches/MatchScorecard_T20.asp?MatchCode=0393,2014-03-27
18,Matches/MatchScorecard_T20.asp?MatchCode=0386,2014-03-22
19,Matches/MatchScorecard_ODI.asp?MatchCode=3622,2014-02-28
20,Matches/MatchScorecard_ODI.asp?MatchCode=3625,2014-02-03
21,Matches/MatchScorecard_T20.asp?MatchCode=0361,2014-02-02
22,Matches/MatchScorecard_T20.asp?MatchCode=0360,2014-01-31
23,Matches/MatchScorecard_T20.asp?MatchCode=0359,2014-01-29
24,Matches/MatchScorecard_ODI.asp?MatchCode=3608,2014-01-26
25,Matches/MatchScorecard_ODI.asp?MatchCode=3606,2014-01-24
26,Matches/MatchScorecard_ODI.asp?MatchCode=3602,2014-01-19
27,Matches/MatchScorecard_T20.asp?MatchCode=0305,2013-12-02
28,Matches/MatchScorecard_T20.asp?MatchCode=0304,2013-09-02
29,Matches/MatchScorecard_T20.asp?MatchCode=0333,2013-08-31
30,Matches/MatchScorecard_T20.asp?MatchCode=0332,2013-08-29
31,Matches/MatchScorecard_ODI.asp?MatchCode=3507,2013-08-06
32,Matches/MatchScorecard_ODI.asp?MatchCode=3519,2013-06-23
33,Matches/MatchScorecard_ODI.asp?MatchCode=3517,2013-06-19
34,Matches/MatchScorecard_ODI.asp?MatchCode=3515,2013-06-16
35,Matches/MatchScorecard_ODI.asp?MatchCode=3512,2013-06-13
36,Matches/MatchScorecard_ODI.asp?MatchCode=3504,2013-05-06
37,Matches/MatchScorecard_ODI.asp?MatchCode=3479,2013-02-23
38,Matches/MatchScorecard_ODI.asp?MatchCode=3477,2013-02-20
39,Matches/MatchScorecard_ODI.asp?MatchCode=3476,2013-02-17
40,Matches/MatchScorecard_T20.asp?MatchCode=0307,2013-02-15
41,Matches/MatchScorecard_T20.asp?MatchCode=0265,2012-12-09
42,Matches/MatchScorecard_T20.asp?MatchCode=0263,2012-10-09
43,Matches/MatchScorecard_ODI.asp?MatchCode=3426,2012-10-07
44,Matches/MatchScorecard_T20.asp?MatchCode=0282,2012-09-29
45,Matches/MatchScorecard_T20.asp?MatchCode=0279,2012-09-27
46,Matches/MatchScorecard_T20.asp?MatchCode=0275,2012-09-23
47,Matches/MatchScorecard_T20.asp?MatchCode=0271,2012-09-21
48,Matches/MatchScorecard_T20.asp?MatchCode=0261,2012-08-09
49,Matches/MatchScorecard_ODI.asp?MatchCode=3423,2012-07-07
50,Matches/MatchScorecard_ODI.asp?MatchCode=3417,2012-06-29
51,Matches/MatchScorecard_T20.asp?MatchCode=0248,2012-06-24
52,Matches/MatchScorecard_ODI.asp?MatchCode=3414,2012-06-19
53,Matches/MatchScorecard_ODI.asp?MatchCode=3412,2012-06-16
54,Matches/MatchScorecard_T20.asp?MatchCode=0231,2012-02-27
55,Matches/MatchScorecard_T20.asp?MatchCode=0230,2012-02-25
56,Matches/MatchScorecard_T20.asp?MatchCode=0228,2012-02-23
57,Matches/MatchScorecard_ODI.asp?MatchCode=3379,2012-02-18
58,Matches/MatchScorecard_ODI.asp?MatchCode=3376,2012-02-15
59,Matches/MatchScorecard_ODI.asp?MatchCode=3374,2012-02-13
60,Matches/MatchScorecard_T20.asp?MatchCode=0287,2012-01-10
61,Matches/MatchScorecard_ODI.asp?MatchCode=3418,2012-01-07
62,Matches/MatchScorecard_ODI.asp?MatchCode=3327,2011-11-09
63,Matches/MatchScorecard_ODI.asp?MatchCode=3325,2011-09-09
64,Matches/MatchScorecard_T20.asp?MatchCode=0206,2011-08-31
65,Matches/MatchScorecard_ODI.asp?MatchCode=3300,2011-06-28
66,Matches/MatchScorecard_T20.asp?MatchCode=0203,2011-06-25
67,Matches/MatchScorecard_ODI.asp?MatchCode=3323,2011-06-09
68,Matches/MatchScorecard_ODI.asp?MatchCode=3304,2011-06-07
69,Matches/MatchScorecard_ODI.asp?MatchCode=3255,2011-06-03
70,Matches/MatchScorecard_ODI.asp?MatchCode=3322,2011-03-09
71,Matches/MatchScorecard_ODI.asp?MatchCode=3303,2011-03-07
72,Matches/MatchScorecard_ODI.asp?MatchCode=3239,2011-02-22
73,Matches/MatchScorecard_ODI.asp?MatchCode=3249,2011-02-03
74,Matches/MatchScorecard_ODI.asp?MatchCode=3302,2011-01-07
75,Matches/MatchScorecard_ODI.asp?MatchCode=3175,2010-12-09
76,Matches/MatchScorecard_ODI.asp?MatchCode=3156,2010-12-07
77,Matches/MatchScorecard_ODI.asp?MatchCode=3174,2010-10-09
78,Matches/MatchScorecard_ODI.asp?MatchCode=3155,2010-10-07
79,Matches/MatchScorecard_T20.asp?MatchCode=0173,2010-10-05
80,Matches/MatchScorecard_ODI.asp?MatchCode=3178,2010-09-22
81,Matches/MatchScorecard_ODI.asp?MatchCode=3177,2010-09-20
82,Matches/MatchScorecard_ODI.asp?MatchCode=3176,2010-09-17
83,Matches/MatchScorecard_ODI.asp?MatchCode=3148,2010-08-07
84,Matches/MatchScorecard_T20.asp?MatchCode=0169,2010-08-05
85,Matches/MatchScorecard_T20.asp?MatchCode=0189,2010-07-09
86,Matches/MatchScorecard_ODI.asp?MatchCode=3134,2010-06-30
87,Matches/MatchScorecard_ODI.asp?MatchCode=3133,2010-06-27
88,Matches/MatchScorecard_ODI.asp?MatchCode=3131,2010-06-24
89,Matches/MatchScorecard_ODI.asp?MatchCode=3129,2010-06-22
90,Matches/MatchScorecard_ODI.asp?MatchCode=3127,2010-06-19
91,Matches/MatchScorecard_T20.asp?MatchCode=0164,2010-06-05
92,Matches/MatchScorecard_T20.asp?MatchCode=0178,2010-05-16
93,Matches/MatchScorecard_T20.asp?MatchCode=0176,2010-05-13
94,Matches/MatchScorecard_T20.asp?MatchCode=0188,2010-05-09
95,Matches/MatchScorecard_T20.asp?MatchCode=0161,2010-04-05
96,Matches/MatchScorecard_ODI.asp?MatchCode=3141,2010-03-07
97,Matches/MatchScorecard_T20.asp?MatchCode=0159,2010-03-05
98,Matches/MatchScorecard_ODI.asp?MatchCode=3094,2010-02-28
99,Matches/MatchScorecard_T20.asp?MatchCode=0146,2010-02-20
100,Matches/MatchScorecard_T20.asp?MatchCode=0145,2010-02-19
101,Matches/MatchScorecard_ODI.asp?MatchCode=3095,2010-02-03
102,Matches/MatchScorecard_ODI.asp?MatchCode=3015,2009-12-09
103,Matches/MatchScorecard_ODI.asp?MatchCode=3060,2009-11-29
104,Matches/MatchScorecard_ODI.asp?MatchCode=3059,2009-11-27
105,Matches/MatchScorecard_T20.asp?MatchCode=0104,2009-11-06
106,Matches/MatchScorecard_ODI.asp?MatchCode=3029,2009-09-29
107,Matches/MatchScorecard_ODI.asp?MatchCode=3027,2009-09-27
108,Matches/MatchScorecard_ODI.asp?MatchCode=3023,2009-09-25
109,Matches/MatchScorecard_ODI.asp?MatchCode=3017,2009-09-15
110,Matches/MatchScorecard_T20.asp?MatchCode=0120,2009-08-30
111,Matches/MatchScorecard_T20.asp?MatchCode=0096,2009-07-06
112,Matches/MatchScorecard_T20.asp?MatchCode=0112,2009-06-15
113,Matches/MatchScorecard_T20.asp?MatchCode=0110,2009-06-14
114,Matches/MatchScorecard_ODI.asp?MatchCode=2974,2009-05-26
