,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4412,2020-12-02
1,Matches/MatchScorecard_ODI.asp?MatchCode=4411,2020-11-02
2,Matches/MatchScorecard_ODI.asp?MatchCode=4407,2020-08-02
3,Matches/MatchScorecard_ODI.asp?MatchCode=4404,2020-06-02
4,Matches/MatchScorecard_ODI.asp?MatchCode=4384,2019-12-14
5,Matches/MatchScorecard_ODI.asp?MatchCode=4383,2019-12-12
6,Matches/MatchScorecard_ODI.asp?MatchCode=4371,2019-09-20
7,Matches/MatchScorecard_ODI.asp?MatchCode=4370,2019-09-19
8,Matches/MatchScorecard_ODI.asp?MatchCode=4369,2019-09-17
9,Matches/MatchScorecard_ODI.asp?MatchCode=4368,2019-09-13
10,Matches/MatchScorecard_ODI.asp?MatchCode=4381,2019-09-12
11,Matches/MatchScorecard_T20.asp?MatchCode=0894,2019-08-24
12,Matches/MatchScorecard_T20.asp?MatchCode=0892,2019-08-22
13,Matches/MatchScorecard_T20.asp?MatchCode=0889,2019-08-21
14,Matches/MatchScorecard_T20.asp?MatchCode=0886,2019-08-19
15,Matches/MatchScorecard_T20.asp?MatchCode=0882,2019-08-18
16,Matches/MatchScorecard_ODI.asp?MatchCode=4380,2019-08-12
17,Matches/MatchScorecard_ODI.asp?MatchCode=4282,2019-04-27
18,Matches/MatchScorecard_T20.asp?MatchCode=0772,2019-03-16
19,Matches/MatchScorecard_T20.asp?MatchCode=0771,2019-03-15
20,Matches/MatchScorecard_T20.asp?MatchCode=0101,2009-10-06
21,Matches/MatchScorecard_ODI.asp?MatchCode=2910,2009-07-01
22,Matches/MatchScorecard_T20.asp?MatchCode=0116,2009-06-19
23,Matches/MatchScorecard_T20.asp?MatchCode=0093,2009-06-06
24,Matches/MatchScorecard_ODI.asp?MatchCode=2909,2009-03-01
25,Matches/MatchScorecard_ODI.asp?MatchCode=2908,2008-12-31
26,Matches/MatchScorecard_T20.asp?MatchCode=0080,2008-12-28
27,Matches/MatchScorecard_T20.asp?MatchCode=0079,2008-12-26
28,Matches/MatchScorecard_ODI.asp?MatchCode=2894,2008-12-11
29,Matches/MatchScorecard_ODI.asp?MatchCode=2898,2008-11-16
30,Matches/MatchScorecard_ODI.asp?MatchCode=2897,2008-11-14
31,Matches/MatchScorecard_ODI.asp?MatchCode=2867,2008-08-24
32,Matches/MatchScorecard_ODI.asp?MatchCode=2864,2008-08-22
33,Matches/MatchScorecard_ODI.asp?MatchCode=2861,2008-08-20
34,Matches/MatchScorecard_ODI.asp?MatchCode=2836,2008-06-29
35,Matches/MatchScorecard_ODI.asp?MatchCode=2831,2008-06-27
36,Matches/MatchScorecard_ODI.asp?MatchCode=2825,2008-06-24
37,Matches/MatchScorecard_T20.asp?MatchCode=0057,2008-06-20
38,Matches/MatchScorecard_ODI.asp?MatchCode=2848,2008-06-07
39,Matches/MatchScorecard_ODI.asp?MatchCode=2846,2008-04-07
40,Matches/MatchScorecard_ODI.asp?MatchCode=2341,2005-11-05
41,Matches/MatchScorecard_ODI.asp?MatchCode=2361,2005-07-31
42,Matches/MatchScorecard_ODI.asp?MatchCode=2365,2005-07-08
43,Matches/MatchScorecard_ODI.asp?MatchCode=2364,2005-06-08
44,Matches/MatchScorecard_ODI.asp?MatchCode=2345,2005-05-21
45,Matches/MatchScorecard_ODI.asp?MatchCode=2344,2005-05-18
46,Matches/MatchScorecard_ODI.asp?MatchCode=2343,2005-05-15
47,Matches/MatchScorecard_ODI.asp?MatchCode=2342,2005-05-14
48,Matches/MatchScorecard_ODI.asp?MatchCode=2362,2005-02-08
49,Matches/MatchScorecard_ODI.asp?MatchCode=2302,2005-01-14
