,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4410,2020-11-02
1,Matches/MatchScorecard_ODI.asp?MatchCode=4402,2020-05-02
2,Matches/MatchScorecard_ODI.asp?MatchCode=4423,2020-03-13
3,Matches/MatchScorecard_T20.asp?MatchCode=1081,2020-02-02
4,Matches/MatchScorecard_T20.asp?MatchCode=1080,2020-01-31
5,Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29
6,Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26
7,Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24
8,Matches/MatchScorecard_T20.asp?MatchCode=0736,2019-11-01
9,Matches/MatchScorecard_T20.asp?MatchCode=1054,2019-10-11
10,Matches/MatchScorecard_T20.asp?MatchCode=0745,2019-10-02
11,Matches/MatchScorecard_ODI.asp?MatchCode=4353,2019-09-07
12,Matches/MatchScorecard_T20.asp?MatchCode=1051,2019-08-11
13,Matches/MatchScorecard_ODI.asp?MatchCode=4315,2019-08-06
14,Matches/MatchScorecard_T20.asp?MatchCode=0744,2019-08-02
15,Matches/MatchScorecard_ODI.asp?MatchCode=4355,2019-07-14
16,Matches/MatchScorecard_ODI.asp?MatchCode=4341,2019-06-29
17,Matches/MatchScorecard_ODI.asp?MatchCode=4337,2019-06-26
18,Matches/MatchScorecard_ODI.asp?MatchCode=4333,2019-06-22
19,Matches/MatchScorecard_ODI.asp?MatchCode=4328,2019-06-19
20,Matches/MatchScorecard_T20.asp?MatchCode=0911,2019-06-09
21,Matches/MatchScorecard_T20.asp?MatchCode=0742,2019-06-02
22,Matches/MatchScorecard_T20.asp?MatchCode=1043,2019-05-11
23,Matches/MatchScorecard_ODI.asp?MatchCode=4311,2019-05-06
24,Matches/MatchScorecard_T20.asp?MatchCode=1040,2019-03-11
25,Matches/MatchScorecard_T20.asp?MatchCode=0902,2019-03-09
26,Matches/MatchScorecard_ODI.asp?MatchCode=4346,2019-03-07
27,Matches/MatchScorecard_ODI.asp?MatchCode=4249,2019-03-02
28,Matches/MatchScorecard_ODI.asp?MatchCode=4252,2019-02-20
29,Matches/MatchScorecard_ODI.asp?MatchCode=4250,2019-02-13
30,Matches/MatchScorecard_ODI.asp?MatchCode=4248,2019-01-31
31,Matches/MatchScorecard_ODI.asp?MatchCode=4245,2019-01-28
32,Matches/MatchScorecard_ODI.asp?MatchCode=4239,2019-01-23
33,Matches/MatchScorecard_T20.asp?MatchCode=1035,2019-01-11
34,Matches/MatchScorecard_T20.asp?MatchCode=0901,2019-01-09
35,Matches/MatchScorecard_ODI.asp?MatchCode=4305,2019-01-06
36,Matches/MatchScorecard_ODI.asp?MatchCode=4149,2018-10-03
37,Matches/MatchScorecard_ODI.asp?MatchCode=4104,2018-08-01
38,Matches/MatchScorecard_ODI.asp?MatchCode=4146,2018-06-03
39,Matches/MatchScorecard_ODI.asp?MatchCode=4103,2018-06-01
40,Matches/MatchScorecard_ODI.asp?MatchCode=4139,2018-03-03
41,Matches/MatchScorecard_T20.asp?MatchCode=0657,2018-03-02
42,Matches/MatchScorecard_T20.asp?MatchCode=0653,2018-03-01
43,Matches/MatchScorecard_ODI.asp?MatchCode=4138,2018-02-28
44,Matches/MatchScorecard_ODI.asp?MatchCode=4137,2018-02-25
45,Matches/MatchScorecard_T20.asp?MatchCode=0668,2018-02-21
46,Matches/MatchScorecard_T20.asp?MatchCode=0665,2018-02-18
47,Matches/MatchScorecard_T20.asp?MatchCode=0662,2018-02-13
48,Matches/MatchScorecard_T20.asp?MatchCode=0656,2018-01-28
49,Matches/MatchScorecard_T20.asp?MatchCode=0655,2018-01-25
50,Matches/MatchScorecard_T20.asp?MatchCode=0654,2018-01-22
51,Matches/MatchScorecard_ODI.asp?MatchCode=4114,2018-01-18
52,Matches/MatchScorecard_ODI.asp?MatchCode=4110,2018-01-16
53,Matches/MatchScorecard_ODI.asp?MatchCode=4105,2018-01-13
54,Matches/MatchScorecard_T20.asp?MatchCode=0652,2018-01-01
55,Matches/MatchScorecard_T20.asp?MatchCode=0651,2017-12-29
56,Matches/MatchScorecard_ODI.asp?MatchCode=4102,2017-12-26
57,Matches/MatchScorecard_ODI.asp?MatchCode=4089,2017-10-29
58,Matches/MatchScorecard_ODI.asp?MatchCode=4088,2017-10-25
59,Matches/MatchScorecard_ODI.asp?MatchCode=4085,2017-10-22
60,Matches/MatchScorecard_ODI.asp?MatchCode=4039,2017-09-06
61,Matches/MatchScorecard_T20.asp?MatchCode=0590,2017-08-01
62,Matches/MatchScorecard_T20.asp?MatchCode=0647,2017-07-11
63,Matches/MatchScorecard_ODI.asp?MatchCode=4036,2017-06-06
64,Matches/MatchScorecard_T20.asp?MatchCode=0589,2017-06-01
65,Matches/MatchScorecard_ODI.asp?MatchCode=4027,2017-05-24
66,Matches/MatchScorecard_ODI.asp?MatchCode=4026,2017-05-21
67,Matches/MatchScorecard_ODI.asp?MatchCode=4024,2017-05-17
68,Matches/MatchScorecard_ODI.asp?MatchCode=4023,2017-05-14
69,Matches/MatchScorecard_ODI.asp?MatchCode=3988,2017-05-02
70,Matches/MatchScorecard_T20.asp?MatchCode=0646,2017-04-11
71,Matches/MatchScorecard_ODI.asp?MatchCode=4002,2017-04-03
72,Matches/MatchScorecard_T20.asp?MatchCode=0588,2017-03-01
