,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=0670,2018-02-24
1,Matches/MatchScorecard_ODI.asp?MatchCode=4089,2017-10-29
2,Matches/MatchScorecard_ODI.asp?MatchCode=4088,2017-10-25
3,Matches/MatchScorecard_ODI.asp?MatchCode=4074,2017-09-28
4,Matches/MatchScorecard_ODI.asp?MatchCode=4064,2017-08-31
5,Matches/MatchScorecard_ODI.asp?MatchCode=4063,2017-08-27
6,Matches/MatchScorecard_ODI.asp?MatchCode=4062,2017-08-24
7,Matches/MatchScorecard_ODI.asp?MatchCode=4061,2017-08-20
8,Matches/MatchScorecard_T20.asp?MatchCode=0632,2017-06-09
9,Matches/MatchScorecard_T20.asp?MatchCode=0646,2017-04-11
10,Matches/MatchScorecard_T20.asp?MatchCode=0645,2017-01-11
11,Matches/MatchScorecard_ODI.asp?MatchCode=4076,2017-01-10
12,Matches/MatchScorecard_ODI.asp?MatchCode=3895,2016-11-06
13,Matches/MatchScorecard_ODI.asp?MatchCode=3955,2016-10-29
14,Matches/MatchScorecard_ODI.asp?MatchCode=3954,2016-10-26
15,Matches/MatchScorecard_ODI.asp?MatchCode=3953,2016-10-23
16,Matches/MatchScorecard_ODI.asp?MatchCode=3952,2016-10-20
17,Matches/MatchScorecard_ODI.asp?MatchCode=3951,2016-10-16
18,Matches/MatchScorecard_T20.asp?MatchCode=0573,2016-06-22
19,Matches/MatchScorecard_T20.asp?MatchCode=0572,2016-06-20
20,Matches/MatchScorecard_T20.asp?MatchCode=0571,2016-06-18
21,Matches/MatchScorecard_ODI.asp?MatchCode=3899,2016-06-15
22,Matches/MatchScorecard_ODI.asp?MatchCode=3897,2016-06-13
23,Matches/MatchScorecard_ODI.asp?MatchCode=3815,2015-12-07
24,Matches/MatchScorecard_ODI.asp?MatchCode=3851,2015-10-25
25,Matches/MatchScorecard_ODI.asp?MatchCode=3848,2015-10-22
26,Matches/MatchScorecard_ODI.asp?MatchCode=3845,2015-10-18
27,Matches/MatchScorecard_ODI.asp?MatchCode=3844,2015-10-14
28,Matches/MatchScorecard_ODI.asp?MatchCode=3812,2015-10-07
29,Matches/MatchScorecard_T20.asp?MatchCode=0452,2015-07-19
30,Matches/MatchScorecard_T20.asp?MatchCode=0450,2015-07-17
31,Matches/MatchScorecard_ODI.asp?MatchCode=3817,2015-07-14
32,Matches/MatchScorecard_ODI.asp?MatchCode=3811,2015-06-24
33,Matches/MatchScorecard_ODI.asp?MatchCode=3810,2015-06-21
34,Matches/MatchScorecard_T20.asp?MatchCode=0469,2015-05-10
35,Matches/MatchScorecard_T20.asp?MatchCode=0468,2015-02-10
36,Matches/MatchScorecard_ODI.asp?MatchCode=3744,2015-01-30
37,Matches/MatchScorecard_ODI.asp?MatchCode=3741,2015-01-26
38,Matches/MatchScorecard_ODI.asp?MatchCode=3735,2015-01-20
39,Matches/MatchScorecard_ODI.asp?MatchCode=3731,2015-01-18
40,Matches/MatchScorecard_ODI.asp?MatchCode=3696,2014-11-16
41,Matches/MatchScorecard_ODI.asp?MatchCode=3693,2014-11-13
42,Matches/MatchScorecard_ODI.asp?MatchCode=3683,2014-10-17
43,Matches/MatchScorecard_ODI.asp?MatchCode=3692,2014-09-11
44,Matches/MatchScorecard_ODI.asp?MatchCode=3645,2014-06-19
45,Matches/MatchScorecard_ODI.asp?MatchCode=3644,2014-06-17
46,Matches/MatchScorecard_ODI.asp?MatchCode=3643,2014-06-15
47,Matches/MatchScorecard_ODI.asp?MatchCode=3689,2014-06-11
48,Matches/MatchScorecard_ODI.asp?MatchCode=3688,2014-02-11
