,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4400,2020-01-19
1,Matches/MatchScorecard_ODI.asp?MatchCode=4399,2020-01-17
2,Matches/MatchScorecard_ODI.asp?MatchCode=4398,2020-01-14
3,Matches/MatchScorecard_T20.asp?MatchCode=1030,2019-10-30
4,Matches/MatchScorecard_T20.asp?MatchCode=1020,2019-10-27
5,Matches/MatchScorecard_ODI.asp?MatchCode=4268,2019-10-03
6,Matches/MatchScorecard_T20.asp?MatchCode=1050,2019-08-11
7,Matches/MatchScorecard_T20.asp?MatchCode=1044,2019-05-11
8,Matches/MatchScorecard_ODI.asp?MatchCode=4270,2019-03-13
9,Matches/MatchScorecard_T20.asp?MatchCode=1041,2019-03-11
10,Matches/MatchScorecard_T20.asp?MatchCode=0767,2019-02-27
11,Matches/MatchScorecard_T20.asp?MatchCode=0766,2019-02-24
12,Matches/MatchScorecard_ODI.asp?MatchCode=4258,2019-02-03
13,Matches/MatchScorecard_T20.asp?MatchCode=1034,2019-01-11
14,Matches/MatchScorecard_T20.asp?MatchCode=0612,2017-02-22
15,Matches/MatchScorecard_T20.asp?MatchCode=0611,2017-02-19
16,Matches/MatchScorecard_T20.asp?MatchCode=0610,2017-02-17
