,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4410,2020-11-02
1,Matches/MatchScorecard_T20.asp?MatchCode=1070,2020-10-01
2,Matches/MatchScorecard_ODI.asp?MatchCode=4406,2020-08-02
3,Matches/MatchScorecard_T20.asp?MatchCode=1069,2020-07-01
4,Matches/MatchScorecard_ODI.asp?MatchCode=4402,2020-05-02
5,Matches/MatchScorecard_T20.asp?MatchCode=1068,2020-05-01
6,Matches/MatchScorecard_T20.asp?MatchCode=1081,2020-02-02
7,Matches/MatchScorecard_T20.asp?MatchCode=1080,2020-01-31
8,Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29
9,Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26
10,Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24
11,Matches/MatchScorecard_ODI.asp?MatchCode=4400,2020-01-19
12,Matches/MatchScorecard_ODI.asp?MatchCode=4399,2020-01-17
13,Matches/MatchScorecard_ODI.asp?MatchCode=4398,2020-01-14
14,Matches/MatchScorecard_ODI.asp?MatchCode=4388,2019-12-22
15,Matches/MatchScorecard_ODI.asp?MatchCode=4387,2019-12-18
16,Matches/MatchScorecard_ODI.asp?MatchCode=4385,2019-12-15
17,Matches/MatchScorecard_T20.asp?MatchCode=1067,2019-11-12
18,Matches/MatchScorecard_ODI.asp?MatchCode=4360,2019-11-08
19,Matches/MatchScorecard_T20.asp?MatchCode=1055,2019-10-11
20,Matches/MatchScorecard_T20.asp?MatchCode=0926,2019-09-22
21,Matches/MatchScorecard_T20.asp?MatchCode=0921,2019-09-18
22,Matches/MatchScorecard_ODI.asp?MatchCode=4362,2019-08-14
23,Matches/MatchScorecard_T20.asp?MatchCode=1065,2019-08-12
24,Matches/MatchScorecard_ODI.asp?MatchCode=4359,2019-08-08
25,Matches/MatchScorecard_T20.asp?MatchCode=1047,2019-07-11
26,Matches/MatchScorecard_T20.asp?MatchCode=1063,2019-06-12
27,Matches/MatchScorecard_T20.asp?MatchCode=1042,2019-03-11
28,Matches/MatchScorecard_ODI.asp?MatchCode=4130,2018-10-02
29,Matches/MatchScorecard_ODI.asp?MatchCode=4135,2018-02-16
30,Matches/MatchScorecard_ODI.asp?MatchCode=4133,2018-02-13
31,Matches/MatchScorecard_T20.asp?MatchCode=0650,2017-12-24
32,Matches/MatchScorecard_T20.asp?MatchCode=0649,2017-12-22
33,Matches/MatchScorecard_T20.asp?MatchCode=0648,2017-12-20
34,Matches/MatchScorecard_ODI.asp?MatchCode=4099,2017-12-17
35,Matches/MatchScorecard_ODI.asp?MatchCode=4098,2017-12-13
36,Matches/MatchScorecard_ODI.asp?MatchCode=4096,2017-10-12
37,Matches/MatchScorecard_T20.asp?MatchCode=0647,2017-07-11
38,Matches/MatchScorecard_T20.asp?MatchCode=0646,2017-04-11
39,Matches/MatchScorecard_T20.asp?MatchCode=0645,2017-01-11
