,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1081,2020-02-02
1,Matches/MatchScorecard_T20.asp?MatchCode=1080,2020-01-31
2,Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29
3,Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26
4,Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24
5,Matches/MatchScorecard_T20.asp?MatchCode=0736,2019-11-01
6,Matches/MatchScorecard_T20.asp?MatchCode=1054,2019-10-11
7,Matches/MatchScorecard_T20.asp?MatchCode=0745,2019-10-02
8,Matches/MatchScorecard_T20.asp?MatchCode=1051,2019-08-11
9,Matches/MatchScorecard_T20.asp?MatchCode=0744,2019-08-02
10,Matches/MatchScorecard_ODI.asp?MatchCode=4233,2019-08-01
11,Matches/MatchScorecard_T20.asp?MatchCode=0911,2019-06-09
12,Matches/MatchScorecard_T20.asp?MatchCode=0742,2019-06-02
13,Matches/MatchScorecard_T20.asp?MatchCode=1043,2019-05-11
14,Matches/MatchScorecard_ODI.asp?MatchCode=4232,2019-05-01
15,Matches/MatchScorecard_T20.asp?MatchCode=1040,2019-03-11
16,Matches/MatchScorecard_T20.asp?MatchCode=0902,2019-03-09
17,Matches/MatchScorecard_ODI.asp?MatchCode=4231,2019-03-01
18,Matches/MatchScorecard_T20.asp?MatchCode=1035,2019-01-11
19,Matches/MatchScorecard_T20.asp?MatchCode=0901,2019-01-09
20,Matches/MatchScorecard_T20.asp?MatchCode=0723,2018-10-31
21,Matches/MatchScorecard_T20.asp?MatchCode=0726,2018-04-11
22,Matches/MatchScorecard_T20.asp?MatchCode=0668,2018-02-21
23,Matches/MatchScorecard_T20.asp?MatchCode=0665,2018-02-18
24,Matches/MatchScorecard_T20.asp?MatchCode=0664,2018-02-16
25,Matches/MatchScorecard_T20.asp?MatchCode=0662,2018-02-13
26,Matches/MatchScorecard_T20.asp?MatchCode=0724,2018-02-11
