,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4234,2019-12-01
1,Matches/MatchScorecard_T20.asp?MatchCode=1067,2019-11-12
2,Matches/MatchScorecard_ODI.asp?MatchCode=4360,2019-11-08
3,Matches/MatchScorecard_ODI.asp?MatchCode=4268,2019-10-03
4,Matches/MatchScorecard_T20.asp?MatchCode=0745,2019-10-02
5,Matches/MatchScorecard_ODI.asp?MatchCode=4353,2019-09-07
6,Matches/MatchScorecard_ODI.asp?MatchCode=4316,2019-09-06
7,Matches/MatchScorecard_ODI.asp?MatchCode=4362,2019-08-14
8,Matches/MatchScorecard_T20.asp?MatchCode=1065,2019-08-12
9,Matches/MatchScorecard_ODI.asp?MatchCode=4359,2019-08-08
10,Matches/MatchScorecard_T20.asp?MatchCode=0744,2019-08-02
11,Matches/MatchScorecard_ODI.asp?MatchCode=4324,2019-06-16
12,Matches/MatchScorecard_T20.asp?MatchCode=1063,2019-06-12
13,Matches/MatchScorecard_T20.asp?MatchCode=0877,2019-06-08
14,Matches/MatchScorecard_ODI.asp?MatchCode=4350,2019-06-07
15,Matches/MatchScorecard_T20.asp?MatchCode=0742,2019-06-02
16,Matches/MatchScorecard_ODI.asp?MatchCode=4310,2019-05-06
17,Matches/MatchScorecard_T20.asp?MatchCode=0874,2019-04-08
18,Matches/MatchScorecard_ODI.asp?MatchCode=4270,2019-03-13
19,Matches/MatchScorecard_T20.asp?MatchCode=0872,2019-03-08
20,Matches/MatchScorecard_ODI.asp?MatchCode=4249,2019-03-02
21,Matches/MatchScorecard_ODI.asp?MatchCode=4345,2019-02-07
22,Matches/MatchScorecard_ODI.asp?MatchCode=4248,2019-01-31
23,Matches/MatchScorecard_ODI.asp?MatchCode=4245,2019-01-28
24,Matches/MatchScorecard_ODI.asp?MatchCode=4242,2019-01-26
25,Matches/MatchScorecard_ODI.asp?MatchCode=4239,2019-01-23
26,Matches/MatchScorecard_ODI.asp?MatchCode=4236,2019-01-18
27,Matches/MatchScorecard_ODI.asp?MatchCode=4235,2019-01-15
28,Matches/MatchScorecard_T20.asp?MatchCode=0732,2018-11-25
