,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4319,2019-12-06
1,Matches/MatchScorecard_ODI.asp?MatchCode=4292,2019-11-05
2,Matches/MatchScorecard_ODI.asp?MatchCode=4375,2019-09-30
3,Matches/MatchScorecard_T20.asp?MatchCode=0947,2019-09-10
4,Matches/MatchScorecard_ODI.asp?MatchCode=4287,2019-08-05
5,Matches/MatchScorecard_T20.asp?MatchCode=0946,2019-07-10
6,Matches/MatchScorecard_ODI.asp?MatchCode=4340,2019-06-29
7,Matches/MatchScorecard_ODI.asp?MatchCode=4337,2019-06-26
8,Matches/MatchScorecard_ODI.asp?MatchCode=4334,2019-06-23
9,Matches/MatchScorecard_ODI.asp?MatchCode=4324,2019-06-16
10,Matches/MatchScorecard_ODI.asp?MatchCode=4304,2019-05-31
11,Matches/MatchScorecard_ODI.asp?MatchCode=4300,2019-05-19
12,Matches/MatchScorecard_ODI.asp?MatchCode=4297,2019-05-17
13,Matches/MatchScorecard_ODI.asp?MatchCode=4294,2019-05-14
14,Matches/MatchScorecard_T20.asp?MatchCode=0941,2019-05-10
15,Matches/MatchScorecard_ODI.asp?MatchCode=4349,2019-05-07
16,Matches/MatchScorecard_T20.asp?MatchCode=0791,2019-05-05
17,Matches/MatchScorecard_ODI.asp?MatchCode=4308,2019-03-06
18,Matches/MatchScorecard_ODI.asp?MatchCode=4376,2019-02-10
19,Matches/MatchScorecard_ODI.asp?MatchCode=4241,2019-01-25
20,Matches/MatchScorecard_ODI.asp?MatchCode=4238,2019-01-22
21,Matches/MatchScorecard_ODI.asp?MatchCode=4237,2019-01-19
22,Matches/MatchScorecard_T20.asp?MatchCode=0685,2018-12-06
23,Matches/MatchScorecard_ODI.asp?MatchCode=4227,2018-11-11
24,Matches/MatchScorecard_T20.asp?MatchCode=0723,2018-10-31
25,Matches/MatchScorecard_T20.asp?MatchCode=0722,2018-10-28
26,Matches/MatchScorecard_T20.asp?MatchCode=0720,2018-10-26
27,Matches/MatchScorecard_T20.asp?MatchCode=0719,2018-10-24
28,Matches/MatchScorecard_ODI.asp?MatchCode=4204,2018-09-26
29,Matches/MatchScorecard_ODI.asp?MatchCode=4201,2018-09-23
30,Matches/MatchScorecard_ODI.asp?MatchCode=4200,2018-09-21
31,Matches/MatchScorecard_ODI.asp?MatchCode=4197,2018-09-19
32,Matches/MatchScorecard_ODI.asp?MatchCode=4194,2018-09-16
33,Matches/MatchScorecard_ODI.asp?MatchCode=4225,2018-09-11
34,Matches/MatchScorecard_T20.asp?MatchCode=0705,2018-08-07
35,Matches/MatchScorecard_ODI.asp?MatchCode=4104,2018-08-01
36,Matches/MatchScorecard_ODI.asp?MatchCode=4178,2018-07-22
37,Matches/MatchScorecard_ODI.asp?MatchCode=4177,2018-07-20
38,Matches/MatchScorecard_ODI.asp?MatchCode=4176,2018-07-18
39,Matches/MatchScorecard_ODI.asp?MatchCode=4174,2018-07-16
40,Matches/MatchScorecard_ODI.asp?MatchCode=4172,2018-07-13
41,Matches/MatchScorecard_ODI.asp?MatchCode=4223,2018-07-11
42,Matches/MatchScorecard_T20.asp?MatchCode=0687,2018-06-13
43,Matches/MatchScorecard_ODI.asp?MatchCode=4103,2018-06-01
44,Matches/MatchScorecard_T20.asp?MatchCode=0702,2018-05-07
45,Matches/MatchScorecard_T20.asp?MatchCode=0726,2018-04-11
46,Matches/MatchScorecard_T20.asp?MatchCode=0700,2018-04-07
47,Matches/MatchScorecard_T20.asp?MatchCode=0701,2018-03-04
48,Matches/MatchScorecard_T20.asp?MatchCode=0724,2018-02-11
49,Matches/MatchScorecard_T20.asp?MatchCode=0697,2018-02-07
50,Matches/MatchScorecard_T20.asp?MatchCode=0679,2018-02-04
51,Matches/MatchScorecard_T20.asp?MatchCode=0656,2018-01-28
52,Matches/MatchScorecard_T20.asp?MatchCode=0655,2018-01-25
53,Matches/MatchScorecard_T20.asp?MatchCode=0654,2018-01-22
54,Matches/MatchScorecard_ODI.asp?MatchCode=4114,2018-01-18
55,Matches/MatchScorecard_ODI.asp?MatchCode=4110,2018-01-16
56,Matches/MatchScorecard_ODI.asp?MatchCode=4105,2018-01-13
57,Matches/MatchScorecard_T20.asp?MatchCode=0696,2018-01-07
58,Matches/MatchScorecard_T20.asp?MatchCode=0678,2018-01-04
59,Matches/MatchScorecard_T20.asp?MatchCode=0634,2017-12-09
60,Matches/MatchScorecard_ODI.asp?MatchCode=4044,2017-12-06
61,Matches/MatchScorecard_ODI.asp?MatchCode=4019,2017-11-04
62,Matches/MatchScorecard_T20.asp?MatchCode=0643,2017-10-29
63,Matches/MatchScorecard_T20.asp?MatchCode=0642,2017-10-27
64,Matches/MatchScorecard_T20.asp?MatchCode=0640,2017-10-26
65,Matches/MatchScorecard_ODI.asp?MatchCode=4087,2017-10-23
66,Matches/MatchScorecard_ODI.asp?MatchCode=4084,2017-10-20
67,Matches/MatchScorecard_ODI.asp?MatchCode=4082,2017-10-18
68,Matches/MatchScorecard_ODI.asp?MatchCode=4081,2017-10-16
