,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1109,2020-02-26
1,Matches/MatchScorecard_T20.asp?MatchCode=1091,2020-02-23
2,Matches/MatchScorecard_T20.asp?MatchCode=1089,2020-02-21
3,Matches/MatchScorecard_ODI.asp?MatchCode=4041,2017-10-06
4,Matches/MatchScorecard_ODI.asp?MatchCode=4074,2017-09-28
5,Matches/MatchScorecard_ODI.asp?MatchCode=4069,2017-09-21
6,Matches/MatchScorecard_ODI.asp?MatchCode=4067,2017-09-17
7,Matches/MatchScorecard_ODI.asp?MatchCode=4035,2017-05-06
8,Matches/MatchScorecard_ODI.asp?MatchCode=4032,2017-02-06
9,Matches/MatchScorecard_ODI.asp?MatchCode=3981,2017-01-26
10,Matches/MatchScorecard_ODI.asp?MatchCode=3977,2017-01-22
11,Matches/MatchScorecard_ODI.asp?MatchCode=3975,2017-01-19
12,Matches/MatchScorecard_ODI.asp?MatchCode=3973,2017-01-15
13,Matches/MatchScorecard_ODI.asp?MatchCode=3972,2017-01-13
14,Matches/MatchScorecard_ODI.asp?MatchCode=4076,2017-01-10
15,Matches/MatchScorecard_ODI.asp?MatchCode=3950,2016-12-10
16,Matches/MatchScorecard_ODI.asp?MatchCode=3874,2016-12-01
17,Matches/MatchScorecard_ODI.asp?MatchCode=3896,2016-11-06
18,Matches/MatchScorecard_ODI.asp?MatchCode=3940,2016-09-30
19,Matches/MatchScorecard_ODI.asp?MatchCode=3937,2016-09-27
20,Matches/MatchScorecard_ODI.asp?MatchCode=3968,2016-09-12
21,Matches/MatchScorecard_T20.asp?MatchCode=0581,2016-09-09
22,Matches/MatchScorecard_ODI.asp?MatchCode=3929,2016-08-31
23,Matches/MatchScorecard_ODI.asp?MatchCode=3927,2016-08-28
24,Matches/MatchScorecard_ODI.asp?MatchCode=3924,2016-08-24
25,Matches/MatchScorecard_ODI.asp?MatchCode=3923,2016-08-21
26,Matches/MatchScorecard_ODI.asp?MatchCode=3947,2016-08-10
27,Matches/MatchScorecard_ODI.asp?MatchCode=3888,2016-08-02
28,Matches/MatchScorecard_ODI.asp?MatchCode=3894,2016-07-06
29,Matches/MatchScorecard_ODI.asp?MatchCode=3909,2016-06-26
30,Matches/MatchScorecard_ODI.asp?MatchCode=3905,2016-06-21
31,Matches/MatchScorecard_ODI.asp?MatchCode=3903,2016-06-19
32,Matches/MatchScorecard_ODI.asp?MatchCode=3898,2016-06-13
33,Matches/MatchScorecard_ODI.asp?MatchCode=3967,2016-06-12
34,Matches/MatchScorecard_ODI.asp?MatchCode=3886,2016-06-02
35,Matches/MatchScorecard_ODI.asp?MatchCode=3945,2016-05-10
36,Matches/MatchScorecard_ODI.asp?MatchCode=3893,2016-05-06
37,Matches/MatchScorecard_ODI.asp?MatchCode=3966,2016-04-12
38,Matches/MatchScorecard_ODI.asp?MatchCode=3931,2016-04-09
39,Matches/MatchScorecard_ODI.asp?MatchCode=3884,2016-03-02
40,Matches/MatchScorecard_ODI.asp?MatchCode=3942,2016-02-10
41,Matches/MatchScorecard_T20.asp?MatchCode=0499,2016-01-29
42,Matches/MatchScorecard_T20.asp?MatchCode=0498,2016-01-26
43,Matches/MatchScorecard_ODI.asp?MatchCode=3878,2016-01-23
44,Matches/MatchScorecard_ODI.asp?MatchCode=3877,2016-01-20
45,Matches/MatchScorecard_ODI.asp?MatchCode=3876,2016-01-17
46,Matches/MatchScorecard_ODI.asp?MatchCode=3875,2016-01-15
47,Matches/MatchScorecard_ODI.asp?MatchCode=3834,2015-12-09
48,Matches/MatchScorecard_ODI.asp?MatchCode=3833,2015-11-09
49,Matches/MatchScorecard_T20.asp?MatchCode=0465,2015-08-31
50,Matches/MatchScorecard_ODI.asp?MatchCode=3829,2015-08-27
51,Matches/MatchScorecard_ODI.asp?MatchCode=3832,2015-08-09
52,Matches/MatchScorecard_ODI.asp?MatchCode=3831,2015-05-09
53,Matches/MatchScorecard_ODI.asp?MatchCode=3830,2015-03-09
54,Matches/MatchScorecard_ODI.asp?MatchCode=3700,2014-11-23
55,Matches/MatchScorecard_ODI.asp?MatchCode=3698,2014-11-21
56,Matches/MatchScorecard_ODI.asp?MatchCode=3697,2014-11-19
57,Matches/MatchScorecard_ODI.asp?MatchCode=3695,2014-11-16
58,Matches/MatchScorecard_ODI.asp?MatchCode=3694,2014-11-14
59,Matches/MatchScorecard_T20.asp?MatchCode=0361,2014-02-02
60,Matches/MatchScorecard_T20.asp?MatchCode=0360,2014-01-31
61,Matches/MatchScorecard_T20.asp?MatchCode=0359,2014-01-29
62,Matches/MatchScorecard_ODI.asp?MatchCode=3608,2014-01-26
63,Matches/MatchScorecard_ODI.asp?MatchCode=3606,2014-01-24
64,Matches/MatchScorecard_ODI.asp?MatchCode=3511,2013-12-06
65,Matches/MatchScorecard_ODI.asp?MatchCode=3557,2013-11-09
66,Matches/MatchScorecard_ODI.asp?MatchCode=3559,2013-09-16
67,Matches/MatchScorecard_ODI.asp?MatchCode=3558,2013-09-14
68,Matches/MatchScorecard_T20.asp?MatchCode=0333,2013-08-31
69,Matches/MatchScorecard_T20.asp?MatchCode=0332,2013-08-29
70,Matches/MatchScorecard_ODI.asp?MatchCode=3555,2013-08-09
71,Matches/MatchScorecard_ODI.asp?MatchCode=3507,2013-08-06
72,Matches/MatchScorecard_ODI.asp?MatchCode=3474,2013-08-02
73,Matches/MatchScorecard_ODI.asp?MatchCode=3516,2013-06-17
74,Matches/MatchScorecard_ODI.asp?MatchCode=3473,2013-06-02
75,Matches/MatchScorecard_ODI.asp?MatchCode=3552,2013-03-09
76,Matches/MatchScorecard_ODI.asp?MatchCode=3472,2013-03-02
77,Matches/MatchScorecard_T20.asp?MatchCode=0303,2013-01-28
78,Matches/MatchScorecard_T20.asp?MatchCode=0302,2013-01-26
79,Matches/MatchScorecard_ODI.asp?MatchCode=3467,2013-01-23
80,Matches/MatchScorecard_ODI.asp?MatchCode=3465,2013-01-20
81,Matches/MatchScorecard_ODI.asp?MatchCode=3462,2013-01-18
82,Matches/MatchScorecard_ODI.asp?MatchCode=3471,2013-01-02
83,Matches/MatchScorecard_ODI.asp?MatchCode=3373,2012-12-02
84,Matches/MatchScorecard_T20.asp?MatchCode=0262,2012-10-09
