matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4410,2020-11-02
Matches/MatchScorecard_ODI.asp?MatchCode=4406,2020-08-02
Matches/MatchScorecard_ODI.asp?MatchCode=4402,2020-05-02
Matches/MatchScorecard_T20.asp?MatchCode=1081,2020-02-02
Matches/MatchScorecard_T20.asp?MatchCode=1080,2020-01-31
Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29
Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26
Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24
Matches/MatchScorecard_ODI.asp?MatchCode=4027,2017-05-24
Matches/MatchScorecard_ODI.asp?MatchCode=4024,2017-05-17
Matches/MatchScorecard_ODI.asp?MatchCode=3609,2014-01-28
Matches/MatchScorecard_ODI.asp?MatchCode=3607,2014-01-25
Matches/MatchScorecard_ODI.asp?MatchCode=3232,2011-05-02
Matches/MatchScorecard_ODI.asp?MatchCode=3252,2011-04-03
Matches/MatchScorecard_ODI.asp?MatchCode=3272,2011-03-18
Matches/MatchScorecard_ODI.asp?MatchCode=3230,2011-03-02
Matches/MatchScorecard_ODI.asp?MatchCode=3242,2011-02-25
Matches/MatchScorecard_ODI.asp?MatchCode=3236,2011-02-20
Matches/MatchScorecard_ODI.asp?MatchCode=3225,2011-01-29
Matches/MatchScorecard_ODI.asp?MatchCode=3223,2011-01-26
Matches/MatchScorecard_ODI.asp?MatchCode=3220,2011-01-22
Matches/MatchScorecard_ODI.asp?MatchCode=3228,2011-01-02
Matches/MatchScorecard_ODI.asp?MatchCode=3190,2010-10-17
Matches/MatchScorecard_ODI.asp?MatchCode=3188,2010-10-14
