,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4414,2020-02-26
1,Matches/MatchScorecard_ODI.asp?MatchCode=4413,2020-02-22
2,Matches/MatchScorecard_ODI.asp?MatchCode=4417,2020-01-03
3,Matches/MatchScorecard_ODI.asp?MatchCode=4291,2019-11-05
4,Matches/MatchScorecard_ODI.asp?MatchCode=4317,2019-10-06
5,Matches/MatchScorecard_T20.asp?MatchCode=0770,2019-10-03
6,Matches/MatchScorecard_T20.asp?MatchCode=0769,2019-08-03
7,Matches/MatchScorecard_ODI.asp?MatchCode=4286,2019-07-05
8,Matches/MatchScorecard_ODI.asp?MatchCode=4325,2019-06-17
9,Matches/MatchScorecard_ODI.asp?MatchCode=4304,2019-05-31
10,Matches/MatchScorecard_ODI.asp?MatchCode=4296,2019-05-17
11,Matches/MatchScorecard_ODI.asp?MatchCode=4293,2019-05-13
12,Matches/MatchScorecard_ODI.asp?MatchCode=4285,2019-05-05
13,Matches/MatchScorecard_T20.asp?MatchCode=0768,2019-05-03
14,Matches/MatchScorecard_ODI.asp?MatchCode=4256,2019-02-27
15,Matches/MatchScorecard_ODI.asp?MatchCode=4255,2019-02-25
16,Matches/MatchScorecard_ODI.asp?MatchCode=4254,2019-02-22
17,Matches/MatchScorecard_ODI.asp?MatchCode=4253,2019-02-20
18,Matches/MatchScorecard_ODI.asp?MatchCode=4260,2019-01-03
19,Matches/MatchScorecard_T20.asp?MatchCode=0734,2018-12-20
20,Matches/MatchScorecard_T20.asp?MatchCode=0733,2018-12-17
21,Matches/MatchScorecard_ODI.asp?MatchCode=4230,2018-12-14
22,Matches/MatchScorecard_ODI.asp?MatchCode=4229,2018-11-12
23,Matches/MatchScorecard_T20.asp?MatchCode=0728,2018-11-11
24,Matches/MatchScorecard_ODI.asp?MatchCode=4228,2018-09-12
25,Matches/MatchScorecard_T20.asp?MatchCode=0727,2018-06-11
26,Matches/MatchScorecard_T20.asp?MatchCode=0725,2018-04-11
27,Matches/MatchScorecard_ODI.asp?MatchCode=3939,2016-09-30
28,Matches/MatchScorecard_ODI.asp?MatchCode=3909,2016-06-26
29,Matches/MatchScorecard_ODI.asp?MatchCode=3907,2016-06-24
30,Matches/MatchScorecard_ODI.asp?MatchCode=3905,2016-06-21
31,Matches/MatchScorecard_ODI.asp?MatchCode=3900,2016-06-15
32,Matches/MatchScorecard_ODI.asp?MatchCode=3898,2016-06-13
33,Matches/MatchScorecard_ODI.asp?MatchCode=3944,2016-05-10
34,Matches/MatchScorecard_ODI.asp?MatchCode=3893,2016-05-06
35,Matches/MatchScorecard_ODI.asp?MatchCode=3892,2016-03-06
36,Matches/MatchScorecard_ODI.asp?MatchCode=3943,2016-02-10
37,Matches/MatchScorecard_ODI.asp?MatchCode=3855,2015-07-11
38,Matches/MatchScorecard_ODI.asp?MatchCode=3853,2015-04-11
39,Matches/MatchScorecard_ODI.asp?MatchCode=3757,2015-02-21
40,Matches/MatchScorecard_ODI.asp?MatchCode=3752,2015-02-16
41,Matches/MatchScorecard_ODI.asp?MatchCode=3852,2015-01-11
42,Matches/MatchScorecard_ODI.asp?MatchCode=3680,2014-11-10
43,Matches/MatchScorecard_ODI.asp?MatchCode=3683,2014-10-17
44,Matches/MatchScorecard_ODI.asp?MatchCode=3661,2014-08-25
45,Matches/MatchScorecard_ODI.asp?MatchCode=3657,2014-08-22
46,Matches/MatchScorecard_ODI.asp?MatchCode=3655,2014-08-20
