,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4402,2020-05-02
1,Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29
2,Matches/MatchScorecard_T20.asp?MatchCode=1077,2020-01-26
3,Matches/MatchScorecard_T20.asp?MatchCode=1074,2020-01-24
4,Matches/MatchScorecard_ODI.asp?MatchCode=4400,2020-01-19
5,Matches/MatchScorecard_ODI.asp?MatchCode=4399,2020-01-17
6,Matches/MatchScorecard_ODI.asp?MatchCode=4398,2020-01-14
7,Matches/MatchScorecard_ODI.asp?MatchCode=4388,2019-12-22
8,Matches/MatchScorecard_ODI.asp?MatchCode=4387,2019-12-18
9,Matches/MatchScorecard_ODI.asp?MatchCode=4385,2019-12-15
10,Matches/MatchScorecard_ODI.asp?MatchCode=4234,2019-12-01
11,Matches/MatchScorecard_T20.asp?MatchCode=1067,2019-11-12
12,Matches/MatchScorecard_ODI.asp?MatchCode=4360,2019-11-08
13,Matches/MatchScorecard_ODI.asp?MatchCode=4362,2019-08-14
14,Matches/MatchScorecard_ODI.asp?MatchCode=4359,2019-08-08
15,Matches/MatchScorecard_ODI.asp?MatchCode=4266,2019-08-03
16,Matches/MatchScorecard_ODI.asp?MatchCode=4342,2019-06-30
17,Matches/MatchScorecard_ODI.asp?MatchCode=4338,2019-06-27
18,Matches/MatchScorecard_ODI.asp?MatchCode=4332,2019-06-22
19,Matches/MatchScorecard_ODI.asp?MatchCode=4263,2019-05-03
20,Matches/MatchScorecard_ODI.asp?MatchCode=4270,2019-03-13
21,Matches/MatchScorecard_ODI.asp?MatchCode=4249,2019-03-02
22,Matches/MatchScorecard_ODI.asp?MatchCode=4345,2019-02-07
23,Matches/MatchScorecard_ODI.asp?MatchCode=4258,2019-02-03
24,Matches/MatchScorecard_ODI.asp?MatchCode=4245,2019-01-28
25,Matches/MatchScorecard_ODI.asp?MatchCode=4242,2019-01-26
26,Matches/MatchScorecard_ODI.asp?MatchCode=4239,2019-01-23
27,Matches/MatchScorecard_ODI.asp?MatchCode=4236,2019-01-18
28,Matches/MatchScorecard_ODI.asp?MatchCode=4235,2019-01-15
29,Matches/MatchScorecard_ODI.asp?MatchCode=4216,2018-10-24
30,Matches/MatchScorecard_ODI.asp?MatchCode=4213,2018-10-21
31,Matches/MatchScorecard_ODI.asp?MatchCode=4074,2017-09-28
32,Matches/MatchScorecard_T20.asp?MatchCode=0631,2017-09-07
33,Matches/MatchScorecard_ODI.asp?MatchCode=4057,2017-06-07
34,Matches/MatchScorecard_ODI.asp?MatchCode=4056,2017-02-07
35,Matches/MatchScorecard_T20.asp?MatchCode=0576,2016-08-28
36,Matches/MatchScorecard_T20.asp?MatchCode=0575,2016-08-27
37,Matches/MatchScorecard_ODI.asp?MatchCode=3781,2015-10-03
38,Matches/MatchScorecard_ODI.asp?MatchCode=3775,2015-06-03
39,Matches/MatchScorecard_ODI.asp?MatchCode=3795,2015-03-26
40,Matches/MatchScorecard_ODI.asp?MatchCode=3791,2015-03-19
41,Matches/MatchScorecard_ODI.asp?MatchCode=3786,2015-03-14
42,Matches/MatchScorecard_ODI.asp?MatchCode=3760,2015-02-22
43,Matches/MatchScorecard_ODI.asp?MatchCode=3751,2015-02-15
44,Matches/MatchScorecard_ODI.asp?MatchCode=3744,2015-01-30
45,Matches/MatchScorecard_ODI.asp?MatchCode=3741,2015-01-26
46,Matches/MatchScorecard_ODI.asp?MatchCode=3735,2015-01-20
47,Matches/MatchScorecard_ODI.asp?MatchCode=3731,2015-01-18
48,Matches/MatchScorecard_ODI.asp?MatchCode=3680,2014-11-10
49,Matches/MatchScorecard_ODI.asp?MatchCode=3683,2014-10-17
50,Matches/MatchScorecard_ODI.asp?MatchCode=3667,2014-08-30
51,Matches/MatchScorecard_ODI.asp?MatchCode=3664,2014-08-27
52,Matches/MatchScorecard_ODI.asp?MatchCode=3678,2014-08-10
53,Matches/MatchScorecard_T20.asp?MatchCode=0411,2014-07-09
54,Matches/MatchScorecard_ODI.asp?MatchCode=3672,2014-05-09
55,Matches/MatchScorecard_ODI.asp?MatchCode=3628,2014-05-03
56,Matches/MatchScorecard_T20.asp?MatchCode=0395,2014-03-28
57,Matches/MatchScorecard_T20.asp?MatchCode=0388,2014-03-23
58,Matches/MatchScorecard_T20.asp?MatchCode=0384,2014-03-21
59,Matches/MatchScorecard_ODI.asp?MatchCode=3621,2014-02-28
60,Matches/MatchScorecard_ODI.asp?MatchCode=3619,2014-02-26
61,Matches/MatchScorecard_ODI.asp?MatchCode=3670,2014-02-09
62,Matches/MatchScorecard_ODI.asp?MatchCode=3612,2014-01-31
63,Matches/MatchScorecard_ODI.asp?MatchCode=3609,2014-01-28
64,Matches/MatchScorecard_ODI.asp?MatchCode=3607,2014-01-25
65,Matches/MatchScorecard_ODI.asp?MatchCode=3603,2014-01-22
66,Matches/MatchScorecard_ODI.asp?MatchCode=3601,2014-01-19
67,Matches/MatchScorecard_ODI.asp?MatchCode=3624,2014-01-03
68,Matches/MatchScorecard_ODI.asp?MatchCode=3583,2013-11-27
69,Matches/MatchScorecard_ODI.asp?MatchCode=3581,2013-11-24
70,Matches/MatchScorecard_ODI.asp?MatchCode=3580,2013-11-21
71,Matches/MatchScorecard_ODI.asp?MatchCode=3588,2013-11-12
72,Matches/MatchScorecard_ODI.asp?MatchCode=3568,2013-10-30
73,Matches/MatchScorecard_ODI.asp?MatchCode=3565,2013-10-23
74,Matches/MatchScorecard_ODI.asp?MatchCode=3587,2013-08-12
75,Matches/MatchScorecard_ODI.asp?MatchCode=3541,2013-07-28
76,Matches/MatchScorecard_ODI.asp?MatchCode=3539,2013-07-26
77,Matches/MatchScorecard_ODI.asp?MatchCode=3537,2013-07-24
78,Matches/MatchScorecard_ODI.asp?MatchCode=3457,2013-06-01
79,Matches/MatchScorecard_ODI.asp?MatchCode=3586,2013-05-12
80,Matches/MatchScorecard_ODI.asp?MatchCode=3545,2013-03-08
81,Matches/MatchScorecard_ODI.asp?MatchCode=3572,2013-02-11
82,Matches/MatchScorecard_ODI.asp?MatchCode=3524,2013-02-07
83,Matches/MatchScorecard_ODI.asp?MatchCode=3470,2013-01-27
84,Matches/MatchScorecard_ODI.asp?MatchCode=3468,2013-01-23
85,Matches/MatchScorecard_ODI.asp?MatchCode=3463,2013-01-19
86,Matches/MatchScorecard_ODI.asp?MatchCode=3461,2013-01-15
87,Matches/MatchScorecard_ODI.asp?MatchCode=3544,2013-01-08
