,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4292,2019-11-05
1,Matches/MatchScorecard_ODI.asp?MatchCode=4287,2019-08-05
2,Matches/MatchScorecard_T20.asp?MatchCode=0743,2019-06-02
3,Matches/MatchScorecard_ODI.asp?MatchCode=4294,2019-05-14
4,Matches/MatchScorecard_T20.asp?MatchCode=0941,2019-05-10
5,Matches/MatchScorecard_T20.asp?MatchCode=0791,2019-05-05
6,Matches/MatchScorecard_ODI.asp?MatchCode=4274,2019-03-23
7,Matches/MatchScorecard_ODI.asp?MatchCode=4273,2019-03-22
8,Matches/MatchScorecard_ODI.asp?MatchCode=4238,2019-01-22
9,Matches/MatchScorecard_ODI.asp?MatchCode=4237,2019-01-19
10,Matches/MatchScorecard_T20.asp?MatchCode=0740,2019-01-02
11,Matches/MatchScorecard_T20.asp?MatchCode=0685,2018-12-06
12,Matches/MatchScorecard_ODI.asp?MatchCode=4227,2018-11-11
13,Matches/MatchScorecard_T20.asp?MatchCode=0723,2018-10-31
14,Matches/MatchScorecard_T20.asp?MatchCode=0722,2018-10-28
15,Matches/MatchScorecard_T20.asp?MatchCode=0720,2018-10-26
16,Matches/MatchScorecard_T20.asp?MatchCode=0719,2018-10-24
17,Matches/MatchScorecard_ODI.asp?MatchCode=4197,2018-09-19
18,Matches/MatchScorecard_ODI.asp?MatchCode=4194,2018-09-16
19,Matches/MatchScorecard_ODI.asp?MatchCode=4225,2018-09-11
20,Matches/MatchScorecard_T20.asp?MatchCode=0705,2018-08-07
21,Matches/MatchScorecard_ODI.asp?MatchCode=4104,2018-08-01
22,Matches/MatchScorecard_ODI.asp?MatchCode=4177,2018-07-20
23,Matches/MatchScorecard_ODI.asp?MatchCode=4176,2018-07-18
24,Matches/MatchScorecard_ODI.asp?MatchCode=4174,2018-07-16
25,Matches/MatchScorecard_ODI.asp?MatchCode=4172,2018-07-13
26,Matches/MatchScorecard_T20.asp?MatchCode=0687,2018-06-13
27,Matches/MatchScorecard_ODI.asp?MatchCode=4103,2018-06-01
28,Matches/MatchScorecard_T20.asp?MatchCode=0702,2018-05-07
29,Matches/MatchScorecard_T20.asp?MatchCode=0726,2018-04-11
30,Matches/MatchScorecard_T20.asp?MatchCode=0700,2018-04-07
31,Matches/MatchScorecard_T20.asp?MatchCode=0701,2018-03-04
32,Matches/MatchScorecard_T20.asp?MatchCode=0724,2018-02-11
33,Matches/MatchScorecard_T20.asp?MatchCode=0697,2018-02-07
34,Matches/MatchScorecard_T20.asp?MatchCode=0679,2018-02-04
35,Matches/MatchScorecard_T20.asp?MatchCode=0656,2018-01-28
36,Matches/MatchScorecard_T20.asp?MatchCode=0655,2018-01-25
37,Matches/MatchScorecard_T20.asp?MatchCode=0654,2018-01-22
38,Matches/MatchScorecard_ODI.asp?MatchCode=4114,2018-01-18
39,Matches/MatchScorecard_ODI.asp?MatchCode=4110,2018-01-16
40,Matches/MatchScorecard_ODI.asp?MatchCode=4105,2018-01-13
41,Matches/MatchScorecard_T20.asp?MatchCode=0696,2018-01-07
42,Matches/MatchScorecard_T20.asp?MatchCode=0678,2018-01-04
43,Matches/MatchScorecard_T20.asp?MatchCode=0634,2017-12-09
44,Matches/MatchScorecard_ODI.asp?MatchCode=4044,2017-12-06
45,Matches/MatchScorecard_T20.asp?MatchCode=0643,2017-10-29
46,Matches/MatchScorecard_T20.asp?MatchCode=0642,2017-10-27
47,Matches/MatchScorecard_T20.asp?MatchCode=0640,2017-10-26
48,Matches/MatchScorecard_ODI.asp?MatchCode=4087,2017-10-23
49,Matches/MatchScorecard_ODI.asp?MatchCode=4082,2017-10-18
